feature_id	lipidName	LipidIon	Class	CalcMz	n_samples_total	n_non_na_global	detect_rate_global	min_detect_rate_group	var_log	pass_global	pass_group	pass_var	keep_feature
MLCL(49:5) | MLCL(49:5)-2H | 558.3327	MLCL(49:5)	MLCL(49:5)-2H	MLCL	558.3327065	24	24	1	1	1.0982190429065986	TRUE	TRUE	TRUE	TRUE
MLCL(50:2) | MLCL(50:2)-2H | 568.3640	MLCL(50:2)	MLCL(50:2)-2H	MLCL	568.3640065	24	24	1	1	0.06313699933923406	TRUE	TRUE	TRUE	TRUE
MLCL(50:4) | MLCL(50:4)-2H | 566.3484	MLCL(50:4)	MLCL(50:4)-2H	MLCL	566.3483565	24	24	1	1	0.015230564489786042	TRUE	TRUE	TRUE	TRUE
MLCL(52:2) | MLCL(52:2)-2H | 582.3797	MLCL(52:2)	MLCL(52:2)-2H	MLCL	582.3796565	12	12	1	1	0.05715991258268178	TRUE	TRUE	TRUE	TRUE
MLCL(54:2) | MLCL(54:2)-2H | 596.3953	MLCL(54:2)	MLCL(54:2)-2H	MLCL	596.3953065	24	24	1	1	0.05955452982779846	TRUE	TRUE	TRUE	TRUE
MLCL(54:4) | MLCL(54:4)-2H | 594.3797	MLCL(54:4)	MLCL(54:4)-2H	MLCL	594.3796565	12	12	1	1	0.010529756341307277	TRUE	TRUE	FALSE	FALSE
MLCL(54:6) | MLCL(54:6)-H | 1185.7353	MLCL(54:6)	MLCL(54:6)-H	MLCL	1185.73529	22	22	1	1	0.7875936675772701	TRUE	TRUE	TRUE	TRUE
MLCL(56:6) | MLCL(56:6)-2H | 606.3797	MLCL(56:6)	MLCL(56:6)-2H	MLCL	606.3796565	12	12	1	1	2.383087938068699	TRUE	TRUE	TRUE	TRUE
MLCL(58:12) | MLCL(58:12)-2H | 614.3484	MLCL(58:12)	MLCL(58:12)-2H	MLCL	614.3483565	24	24	1	1	0.18630569867473312	TRUE	TRUE	TRUE	TRUE
MLCL(58:14) | MLCL(58:14)-2H | 612.3327	MLCL(58:14)	MLCL(58:14)-2H	MLCL	612.3327065	12	12	1	1	0.812562494784709	TRUE	TRUE	TRUE	TRUE
MLCL(60:6) | MLCL(60:6)-H | 1269.8292	MLCL(60:6)	MLCL(60:6)-H	MLCL	1269.82919	10	10	1	1	0.747599528755615	TRUE	TRUE	TRUE	TRUE
MLCL(69:4) | MLCL(69:4)-2H | 699.4970	MLCL(69:4)	MLCL(69:4)-2H	MLCL	699.4970315	12	12	1	1	0.8587039351760453	TRUE	TRUE	TRUE	TRUE
