batch	sample_id	intensity	lipidName	LipidIon	Class	CalcMz	qc_grade	qc_sn	qc_rt	qc_height	is_qc
batch3	QC_0	30600000	Cer(d43:2)	Cer(d43:2)+H-H2O	Cer	644.6340055	C	5.901592659	22.349	NA	TRUE
batch3	QC_1	30400000	Cer(d43:2)	Cer(d43:2)+H-H2O	Cer	644.6340055	C	4.942441898	22.349	NA	TRUE
batch3	QC_2	30900000	Cer(d43:2)	Cer(d43:2)+H-H2O	Cer	644.6340055	C	4.757622059	22.355	NA	TRUE
batch3	QC_3	33900000	Cer(d43:2)	Cer(d43:2)+H-H2O	Cer	644.6340055	C	6.284550975	22.348	NA	TRUE
batch3	WT_1	28100000	Cer(d43:2)	Cer(d43:2)+H-H2O	Cer	644.6340055	C	8.243199496	22.356	NA	FALSE
batch3	WT_2	27500000	Cer(d43:2)	Cer(d43:2)+H-H2O	Cer	644.6340055	C	6.71523374	22.351	NA	FALSE
batch3	WT_3	24900000	Cer(d43:2)	Cer(d43:2)+H-H2O	Cer	644.6340055	C	6.3214651	22.358	NA	FALSE
batch3	WT_4	29400000	Cer(d43:2)	Cer(d43:2)+H-H2O	Cer	644.6340055	C	4.242153527	22.356	NA	FALSE
batch3	HO_5	4616138.425	Cer(d43:3)	Cer(d43:3)+H-H2O	Cer	642.6183555	C	562754.56	21.337	NA	FALSE
batch3	HO_6	2748071.098	Cer(d43:3)	Cer(d43:3)+H-H2O	Cer	642.6183555	NA	349761.69	21.368	NA	FALSE
batch3	HO_7	5053758.433	Cer(d43:3)	Cer(d43:3)+H-H2O	Cer	642.6183555	C	983810.31	21.354	NA	FALSE
batch3	HO_8	2658620.881	Cer(d43:3)	Cer(d43:3)+H-H2O	Cer	642.6183555	NA	354381.66	21.342	NA	FALSE
batch3	QC_0	4058493.071	Cer(d43:3)	Cer(d43:3)+H-H2O	Cer	642.6183555	NA	537565.06	21.38	NA	TRUE
batch3	QC_1	3491250.029	Cer(d43:3)	Cer(d43:3)+H-H2O	Cer	642.6183555	NA	465383.66	21.343	NA	TRUE
batch3	QC_2	4076357.358	Cer(d43:3)	Cer(d43:3)+H-H2O	Cer	642.6183555	NA	388898.31	21.393	NA	TRUE
batch3	QC_3	2865172.454	Cer(d43:3)	Cer(d43:3)+H-H2O	Cer	642.6183555	NA	388024.56	21.351	NA	TRUE
batch3	WT_1	2962818.808	Cer(d43:3)	Cer(d43:3)+H-H2O	Cer	642.6183555	NA	434227.53	21.34	NA	FALSE
batch3	WT_2	3508083.045	Cer(d43:3)	Cer(d43:3)+H-H2O	Cer	642.6183555	NA	412893.03	21.317	NA	FALSE
batch3	WT_3	3994966.718	Cer(d43:3)	Cer(d43:3)+H-H2O	Cer	642.6183555	C	552899.81	21.355	NA	FALSE
batch3	WT_4	3497952.32	Cer(d43:3)	Cer(d43:3)+H-H2O	Cer	642.6183555	C	520788.59	21.34	NA	FALSE
batch3	HO_5	2949387.132	Cer(d44:0+O)	Cer(d44:0+O)+HCOO	Cer	740.6773625	NA	1.632683096	23.22	NA	FALSE
batch3	HO_6	2920499.257	Cer(d44:0+O)	Cer(d44:0+O)+HCOO	Cer	740.6773625	C	11.96221557	23.216	NA	FALSE
batch3	HO_7	3707386.809	Cer(d44:0+O)	Cer(d44:0+O)+HCOO	Cer	740.6773625	NA	0.939507699	23.243	NA	FALSE
batch3	HO_8	2237325.281	Cer(d44:0+O)	Cer(d44:0+O)+HCOO	Cer	740.6773625	NA	2.201798627	23.255	NA	FALSE
batch3	QC_0	2877786.196	Cer(d44:0+O)	Cer(d44:0+O)+HCOO	Cer	740.6773625	C	14.94777145	23.177	NA	TRUE
batch3	QC_1	3639855.934	Cer(d44:0+O)	Cer(d44:0+O)+HCOO	Cer	740.6773625	C	1.62222489	23.243	NA	TRUE
batch3	QC_2	2981959.528	Cer(d44:0+O)	Cer(d44:0+O)+HCOO	Cer	740.6773625	NA	6.324451327	23.223	NA	TRUE
batch3	QC_3	3280731.833	Cer(d44:0+O)	Cer(d44:0+O)+HCOO	Cer	740.6773625	NA	1.733657051	23.229	NA	TRUE
batch3	WT_1	3307512.954	Cer(d44:0+O)	Cer(d44:0+O)+HCOO	Cer	740.6773625	C	6.422111126	23.211	NA	FALSE
batch3	WT_2	2478618.148	Cer(d44:0+O)	Cer(d44:0+O)+HCOO	Cer	740.6773625	NA	3.335782131	23.192	NA	FALSE
batch3	WT_3	4778480.841	Cer(d44:0+O)	Cer(d44:0+O)+HCOO	Cer	740.6773625	NA	328117.38	23.226	NA	FALSE
batch3	WT_4	3098060.506	Cer(d44:0+O)	Cer(d44:0+O)+HCOO	Cer	740.6773625	NA	1.118439138	23.21	NA	FALSE
batch3	HO_5	23400000	Cer(d44:1)	Cer(d44:1)+H-H2O	Cer	660.6653055	C	1.729062	23.57	NA	FALSE
batch3	HO_6	21200000	Cer(d44:1)	Cer(d44:1)+H-H2O	Cer	660.6653055	C	3.13073662	23.566	NA	FALSE
batch3	HO_7	23700000	Cer(d44:1)	Cer(d44:1)+H-H2O	Cer	660.6653055	C	2.888654576	23.566	NA	FALSE
batch3	HO_8	23600000	Cer(d44:1)	Cer(d44:1)+H-H2O	Cer	660.6653055	C	2512085	23.565	NA	FALSE
batch3	QC_0	22300000	Cer(d44:1)	Cer(d44:1)+H-H2O	Cer	660.6653055	NA	2.405830127	23.567	NA	TRUE
batch3	QC_1	21700000	Cer(d44:1)	Cer(d44:1)+H-H2O	Cer	660.6653055	C	2.380443259	23.566	NA	TRUE
batch3	QC_2	22700000	Cer(d44:1)	Cer(d44:1)+H-H2O	Cer	660.6653055	C	2.335785307	23.559	NA	TRUE
batch3	QC_3	25400000	Cer(d44:1)	Cer(d44:1)+H-H2O	Cer	660.6653055	C	3.11648702	23.565	NA	TRUE
batch3	WT_1	19900000	Cer(d44:1)	Cer(d44:1)+H-H2O	Cer	660.6653055	C	2423143.5	23.561	NA	FALSE
batch3	WT_2	17300000	Cer(d44:1)	Cer(d44:1)+H-H2O	Cer	660.6653055	C	1.714790337	23.555	NA	FALSE
batch3	WT_3	28300000	Cer(d44:1)	Cer(d44:1)+H-H2O	Cer	660.6653055	C	4.577289417	23.562	NA	FALSE
batch3	WT_4	24300000	Cer(d44:1)	Cer(d44:1)+H-H2O	Cer	660.6653055	C	2.221591315	23.558	NA	FALSE
batch3	HO_5	16800000	Cer(d44:1+O)	Cer(d44:1+O)+H-H2O	Cer	676.6602205	NA	3.917930576	22.763	NA	FALSE
batch3	HO_6	8263836.496	Cer(d44:1+O)	Cer(d44:1+O)+H-H2O	Cer	676.6602205	NA	1.981012896	22.792	NA	FALSE
batch3	HO_7	17100000	Cer(d44:1+O)	Cer(d44:1+O)+H-H2O	Cer	676.6602205	NA	2145150.75	22.773	NA	FALSE
batch3	HO_8	22800000	Cer(d44:1+O)	Cer(d44:1+O)+H-H2O	Cer	676.6602205	NA	2.822777208	22.758	NA	FALSE
batch3	QC_0	9371164.035	Cer(d44:1+O)	Cer(d44:1+O)+H-H2O	Cer	676.6602205	C	2.033821053	22.78	NA	TRUE
batch3	QC_1	18100000	Cer(d44:1+O)	Cer(d44:1+O)+H-H2O	Cer	676.6602205	NA	10.36806136	22.759	NA	TRUE
batch3	QC_2	18500000	Cer(d44:1+O)	Cer(d44:1+O)+H-H2O	Cer	676.6602205	NA	10.00556465	22.765	NA	TRUE
batch3	QC_3	8343686.944	Cer(d44:1+O)	Cer(d44:1+O)+H-H2O	Cer	676.6602205	C	3.3514165	22.765	NA	TRUE
batch3	WT_1	7858878.031	Cer(d44:1+O)	Cer(d44:1+O)+H-H2O	Cer	676.6602205	NA	1.372753135	22.773	NA	FALSE
batch3	WT_2	23200000	Cer(d44:1+O)	Cer(d44:1+O)+H-H2O	Cer	676.6602205	NA	10.29498905	22.761	NA	FALSE
batch3	WT_3	8604322.664	Cer(d44:1+O)	Cer(d44:1+O)+H-H2O	Cer	676.6602205	NA	3.294437394	22.761	NA	FALSE
batch3	WT_4	20000000	Cer(d44:1+O)	Cer(d44:1+O)+H-H2O	Cer	676.6602205	NA	2.714753497	22.753	NA	FALSE
batch3	HO_5	23500000	Cer(d44:2)	Cer(d44:2)+H-H2O	Cer	658.6496555	C	4533884	22.762	NA	FALSE
batch3	HO_6	23200000	Cer(d44:2)	Cer(d44:2)+H-H2O	Cer	658.6496555	C	3.844967679	22.772	NA	FALSE
batch3	HO_7	29000000	Cer(d44:2)	Cer(d44:2)+H-H2O	Cer	658.6496555	C	11.53912615	22.772	NA	FALSE
batch3	HO_8	29500000	Cer(d44:2)	Cer(d44:2)+H-H2O	Cer	658.6496555	C	2.649531048	22.77	NA	FALSE
batch3	QC_0	21200000	Cer(d44:2)	Cer(d44:2)+H-H2O	Cer	658.6496555	C	2.660701563	22.746	NA	TRUE
batch3	QC_1	29000000	Cer(d44:2)	Cer(d44:2)+H-H2O	Cer	658.6496555	C	3.140889419	22.771	NA	TRUE
batch3	QC_2	31100000	Cer(d44:2)	Cer(d44:2)+H-H2O	Cer	658.6496555	C	4979146.5	22.765	NA	TRUE
batch3	QC_3	22300000	Cer(d44:2)	Cer(d44:2)+H-H2O	Cer	658.6496555	C	2.41541492	22.759	NA	TRUE
batch3	WT_1	26400000	Cer(d44:2)	Cer(d44:2)+H-H2O	Cer	658.6496555	NA	4.043403655	22.753	NA	FALSE
batch3	WT_2	25700000	Cer(d44:2)	Cer(d44:2)+H-H2O	Cer	658.6496555	C	2.417118134	22.774	NA	FALSE
batch3	WT_3	30400000	Cer(d44:2)	Cer(d44:2)+H-H2O	Cer	658.6496555	C	9.410579609	22.768	NA	FALSE
batch3	WT_4	36600000	Cer(d44:2)	Cer(d44:2)+H-H2O	Cer	658.6496555	C	3.816633599	22.765	NA	FALSE
batch3	HO_5	30300000	Cer(d44:3)	Cer(d44:3)+H-H2O	Cer	656.6340055	C	16.27284236	21.998	NA	FALSE
batch3	HO_6	24600000	Cer(d44:3)	Cer(d44:3)+H-H2O	Cer	656.6340055	C	31.39700594	22.007	NA	FALSE
batch3	HO_7	32000000	Cer(d44:3)	Cer(d44:3)+H-H2O	Cer	656.6340055	NA	15.76891838	22.007	NA	FALSE
batch3	HO_8	30200000	Cer(d44:3)	Cer(d44:3)+H-H2O	Cer	656.6340055	C	0.564697207	22.006	NA	FALSE
batch3	QC_0	27300000	Cer(d44:3)	Cer(d44:3)+H-H2O	Cer	656.6340055	C	0.334864284	21.994	NA	TRUE
batch3	QC_1	26900000	Cer(d44:3)	Cer(d44:3)+H-H2O	Cer	656.6340055	C	3836915	21.993	NA	TRUE
batch3	QC_2	29100000	Cer(d44:3)	Cer(d44:3)+H-H2O	Cer	656.6340055	C	3903801.75	22	NA	TRUE
batch3	QC_3	31000000	Cer(d44:3)	Cer(d44:3)+H-H2O	Cer	656.6340055	C	17.63004806	21.995	NA	TRUE
batch3	WT_1	24100000	Cer(d44:3)	Cer(d44:3)+H-H2O	Cer	656.6340055	C	26.4823661	22.002	NA	FALSE
batch3	WT_2	26700000	Cer(d44:3)	Cer(d44:3)+H-H2O	Cer	656.6340055	C	24.4698238	22.009	NA	FALSE
batch3	WT_3	29600000	Cer(d44:3)	Cer(d44:3)+H-H2O	Cer	656.6340055	C	30.98773473	22.003	NA	FALSE
batch3	WT_4	26500000	Cer(d44:3)	Cer(d44:3)+H-H2O	Cer	656.6340055	C	22.11174217	22.001	NA	FALSE
batch3	HO_5	1974650.074	Cer(d45:0+O)	Cer(d45:0+O)+HCOO	Cer	754.6930125	NA	5.358620311	23.453	NA	FALSE
batch3	HO_6	2278710.946	Cer(d45:0+O)	Cer(d45:0+O)+HCOO	Cer	754.6930125	NA	7.501106193	23.502	NA	FALSE
batch3	HO_7	1809705.364	Cer(d45:0+O)	Cer(d45:0+O)+HCOO	Cer	754.6930125	NA	189522.25	23.462	NA	FALSE
batch3	HO_8	1566435.365	Cer(d45:0+O)	Cer(d45:0+O)+HCOO	Cer	754.6930125	NA	178612.84	23.488	NA	FALSE
batch3	QC_0	1928404.75	Cer(d45:0+O)	Cer(d45:0+O)+HCOO	Cer	754.6930125	NA	218279.09	23.463	NA	TRUE
batch3	QC_1	1981157.41	Cer(d45:0+O)	Cer(d45:0+O)+HCOO	Cer	754.6930125	C	4.431026829	23.462	NA	TRUE
batch3	QC_2	2262607.217	Cer(d45:0+O)	Cer(d45:0+O)+HCOO	Cer	754.6930125	NA	262780.84	23.468	NA	TRUE
batch3	QC_3	2242258.84	Cer(d45:0+O)	Cer(d45:0+O)+HCOO	Cer	754.6930125	C	4.572355331	23.475	NA	TRUE
batch3	WT_1	2014476.624	Cer(d45:0+O)	Cer(d45:0+O)+HCOO	Cer	754.6930125	NA	9.436213704	23.457	NA	FALSE
batch3	WT_2	1575681.671	Cer(d45:0+O)	Cer(d45:0+O)+HCOO	Cer	754.6930125	NA	145631.3	23.491	NA	FALSE
batch3	WT_3	2893759.908	Cer(d45:0+O)	Cer(d45:0+O)+HCOO	Cer	754.6930125	C	7.556090983	23.459	NA	FALSE
batch3	WT_4	2501321.48	Cer(d45:0+O)	Cer(d45:0+O)+HCOO	Cer	754.6930125	NA	16.47541146	23.455	NA	FALSE
batch3	HO_5	5130813.968	Cer(d46:1)	Cer(d46:1)+H-H2O	Cer	688.6966055	NA	740279.25	24.034	NA	FALSE
batch3	HO_6	5857086.483	Cer(d46:1)	Cer(d46:1)+H-H2O	Cer	688.6966055	C	843740.69	24.031	NA	FALSE
batch3	HO_7	5665679.971	Cer(d46:1)	Cer(d46:1)+H-H2O	Cer	688.6966055	NA	14.95103692	24.043	NA	FALSE
batch3	HO_8	4379084.044	Cer(d46:1)	Cer(d46:1)+H-H2O	Cer	688.6966055	NA	496473.69	24.055	NA	FALSE
batch3	QC_0	5669475.633	Cer(d46:1)	Cer(d46:1)+H-H2O	Cer	688.6966055	C	737209.5	24.031	NA	TRUE
batch3	QC_1	5436522.416	Cer(d46:1)	Cer(d46:1)+H-H2O	Cer	688.6966055	NA	759862.63	24.017	NA	TRUE
batch3	QC_2	5650490.059	Cer(d46:1)	Cer(d46:1)+H-H2O	Cer	688.6966055	C	794639.56	24.036	NA	TRUE
batch3	QC_3	5383058.213	Cer(d46:1)	Cer(d46:1)+H-H2O	Cer	688.6966055	C	766088.06	24.029	NA	TRUE
batch3	WT_1	5862112.059	Cer(d46:1)	Cer(d46:1)+H-H2O	Cer	688.6966055	NA	841177.63	24.037	NA	FALSE
batch3	WT_2	3689273.137	Cer(d46:1)	Cer(d46:1)+H-H2O	Cer	688.6966055	NA	13.18891104	24.032	NA	FALSE
batch3	WT_3	7558259.174	Cer(d46:1)	Cer(d46:1)+H-H2O	Cer	688.6966055	C	1093555.88	24.027	NA	FALSE
batch3	WT_4	6018836.256	Cer(d46:1)	Cer(d46:1)+H-H2O	Cer	688.6966055	C	849955.56	24.035	NA	FALSE
batch3	HO_5	2258690.389	Cer(d47:0+O)	Cer(d47:0+O)+HCOO	Cer	782.7243125	D	4.260707629	23.959	NA	FALSE
batch3	HO_6	2651556.496	Cer(d47:0+O)	Cer(d47:0+O)+HCOO	Cer	782.7243125	D	6.514592292	23.969	NA	FALSE
batch3	HO_7	2392176.354	Cer(d47:0+O)	Cer(d47:0+O)+HCOO	Cer	782.7243125	D	6.812576426	23.982	NA	FALSE
batch3	HO_8	2079544.964	Cer(d47:0+O)	Cer(d47:0+O)+HCOO	Cer	782.7243125	D	2.831368258	23.954	NA	FALSE
batch3	QC_0	2392570.461	Cer(d47:0+O)	Cer(d47:0+O)+HCOO	Cer	782.7243125	D	5.942878012	23.956	NA	TRUE
batch3	QC_1	2504004.226	Cer(d47:0+O)	Cer(d47:0+O)+HCOO	Cer	782.7243125	NA	4.610662641	23.955	NA	TRUE
batch3	QC_2	2561074.323	Cer(d47:0+O)	Cer(d47:0+O)+HCOO	Cer	782.7243125	C	5.782257902	23.962	NA	TRUE
batch3	QC_3	2576795.377	Cer(d47:0+O)	Cer(d47:0+O)+HCOO	Cer	782.7243125	D	3.896193658	23.967	NA	TRUE
batch3	WT_1	2342154.271	Cer(d47:0+O)	Cer(d47:0+O)+HCOO	Cer	782.7243125	D	4.934323167	23.963	NA	FALSE
batch3	WT_2	1721373.858	Cer(d47:0+O)	Cer(d47:0+O)+HCOO	Cer	782.7243125	D	4.416415897	23.97	NA	FALSE
batch3	WT_3	3355713.145	Cer(d47:0+O)	Cer(d47:0+O)+HCOO	Cer	782.7243125	D	2.939700976	23.965	NA	FALSE
batch3	WT_4	2862906.215	Cer(d47:0+O)	Cer(d47:0+O)+HCOO	Cer	782.7243125	NA	6.864420325	23.96	NA	FALSE
batch3	HO_5	1684805.331	Cer(d48:1+O)	Cer(d48:1+O)+HCOO	Cer	794.7243125	NA	262354.63	23.767	NA	FALSE
batch3	HO_6	1829821.184	Cer(d48:1+O)	Cer(d48:1+O)+HCOO	Cer	794.7243125	D	264356.16	23.777	NA	FALSE
batch3	HO_7	1419928.914	Cer(d48:1+O)	Cer(d48:1+O)+HCOO	Cer	794.7243125	NA	4.053883479	23.776	NA	FALSE
batch3	HO_8	1392506.635	Cer(d48:1+O)	Cer(d48:1+O)+HCOO	Cer	794.7243125	NA	3.923216052	23.775	NA	FALSE
batch3	QC_0	1397720.341	Cer(d48:1+O)	Cer(d48:1+O)+HCOO	Cer	794.7243125	NA	235254.97	23.777	NA	TRUE
batch3	QC_1	1757040.367	Cer(d48:1+O)	Cer(d48:1+O)+HCOO	Cer	794.7243125	D	281561	23.777	NA	TRUE
batch3	QC_2	1971226.495	Cer(d48:1+O)	Cer(d48:1+O)+HCOO	Cer	794.7243125	NA	6.025135406	23.77	NA	TRUE
batch3	QC_3	1820816.443	Cer(d48:1+O)	Cer(d48:1+O)+HCOO	Cer	794.7243125	D	4.703212086	23.776	NA	TRUE
batch3	WT_1	1842136.197	Cer(d48:1+O)	Cer(d48:1+O)+HCOO	Cer	794.7243125	C	4.31841621	23.771	NA	FALSE
batch3	WT_2	1430337.105	Cer(d48:1+O)	Cer(d48:1+O)+HCOO	Cer	794.7243125	NA	2.906773253	23.779	NA	FALSE
batch3	WT_3	1905630.84	Cer(d48:1+O)	Cer(d48:1+O)+HCOO	Cer	794.7243125	D	288135.69	23.774	NA	FALSE
batch3	WT_4	1826137.968	Cer(d48:1+O)	Cer(d48:1+O)+HCOO	Cer	794.7243125	D	302310.69	23.769	NA	FALSE
batch3	HO_5	80500000	Cer(m18:0_16:0)	Cer(m18:0_16:0)+H	Cer	524.5401055	B	7.129673211	17.699	NA	FALSE
batch3	HO_6	68100000	Cer(m18:0_16:0)	Cer(m18:0_16:0)+H	Cer	524.5401055	B	2.197158168	17.694	NA	FALSE
batch3	HO_7	92700000	Cer(m18:0_16:0)	Cer(m18:0_16:0)+H	Cer	524.5401055	B	8424466	17.703	NA	FALSE
batch3	HO_8	84800000	Cer(m18:0_16:0)	Cer(m18:0_16:0)+H	Cer	524.5401055	B	8.519694106	17.691	NA	FALSE
batch3	QC_0	82900000	Cer(m18:0_16:0)	Cer(m18:0_16:0)+H	Cer	524.5401055	B	8327077	17.686	NA	TRUE
batch3	QC_1	79000000	Cer(m18:0_16:0)	Cer(m18:0_16:0)+H	Cer	524.5401055	B	2.093491319	17.68	NA	TRUE
batch3	QC_2	81600000	Cer(m18:0_16:0)	Cer(m18:0_16:0)+H	Cer	524.5401055	B	8168892	17.686	NA	TRUE
batch3	QC_3	87300000	Cer(m18:0_16:0)	Cer(m18:0_16:0)+H	Cer	524.5401055	B	1.40237191	17.687	NA	TRUE
batch3	WT_1	68600000	Cer(m18:0_16:0)	Cer(m18:0_16:0)+H	Cer	524.5401055	B	4.324684473	17.673	NA	FALSE
batch3	WT_2	71500000	Cer(m18:0_16:0)	Cer(m18:0_16:0)+H	Cer	524.5401055	B	3.49805665	17.688	NA	FALSE
batch3	WT_3	75700000	Cer(m18:0_16:0)	Cer(m18:0_16:0)+H	Cer	524.5401055	B	17.34515747	17.689	NA	FALSE
batch3	WT_4	72200000	Cer(m18:0_16:0)	Cer(m18:0_16:0)+H	Cer	524.5401055	B	5.985081014	17.683	NA	FALSE
batch3	HO_5	7931345.224	Cer(m18:0_18:0)	Cer(m18:0_18:0)+H	Cer	552.5714055	B	791915.69	19.786	NA	FALSE
batch3	HO_6	6199190.493	Cer(m18:0_18:0)	Cer(m18:0_18:0)+H	Cer	552.5714055	B	3.016599579	19.764	NA	FALSE
batch3	HO_7	8339321.895	Cer(m18:0_18:0)	Cer(m18:0_18:0)+H	Cer	552.5714055	B	3.309325198	19.786	NA	FALSE
batch3	HO_8	8019897.176	Cer(m18:0_18:0)	Cer(m18:0_18:0)+H	Cer	552.5714055	B	6.59022174	19.789	NA	FALSE
batch3	QC_0	6993687.455	Cer(m18:0_18:0)	Cer(m18:0_18:0)+H	Cer	552.5714055	B	2.446728902	19.77	NA	TRUE
batch3	QC_1	8065976.21	Cer(m18:0_18:0)	Cer(m18:0_18:0)+H	Cer	552.5714055	B	4.980302268	19.78	NA	TRUE
batch3	QC_2	8047100.111	Cer(m18:0_18:0)	Cer(m18:0_18:0)+H	Cer	552.5714055	B	2.794839703	19.793	NA	TRUE
batch3	QC_3	8738992.279	Cer(m18:0_18:0)	Cer(m18:0_18:0)+H	Cer	552.5714055	B	2.423717146	19.797	NA	TRUE
batch3	WT_1	6224366.921	Cer(m18:0_18:0)	Cer(m18:0_18:0)+H	Cer	552.5714055	NA	3.990821897	19.807	NA	FALSE
batch3	WT_2	6258454.447	Cer(m18:0_18:0)	Cer(m18:0_18:0)+H	Cer	552.5714055	B	1.991619814	19.764	NA	FALSE
batch3	WT_3	6501766.017	Cer(m18:0_18:0)	Cer(m18:0_18:0)+H	Cer	552.5714055	B	2.003629329	19.778	NA	FALSE
batch3	WT_4	7152301.743	Cer(m18:0_18:0)	Cer(m18:0_18:0)+H	Cer	552.5714055	B	5.297235887	19.823	NA	FALSE
batch3	HO_5	11000000	Cer(m18:0_20:0)	Cer(m18:0_20:0)+H	Cer	580.6027055	B	4.771002251	21.703	NA	FALSE
batch3	HO_6	10600000	Cer(m18:0_20:0)	Cer(m18:0_20:0)+H	Cer	580.6027055	B	23.07564908	21.704	NA	FALSE
batch3	HO_7	14700000	Cer(m18:0_20:0)	Cer(m18:0_20:0)+H	Cer	580.6027055	B	3.577721782	21.718	NA	FALSE
batch3	HO_8	12900000	Cer(m18:0_20:0)	Cer(m18:0_20:0)+H	Cer	580.6027055	B	3.070921369	21.707	NA	FALSE
batch3	QC_0	13500000	Cer(m18:0_20:0)	Cer(m18:0_20:0)+H	Cer	580.6027055	B	22.84517784	21.702	NA	TRUE
batch3	QC_1	12300000	Cer(m18:0_20:0)	Cer(m18:0_20:0)+H	Cer	580.6027055	B	20.2689053	21.708	NA	TRUE
batch3	QC_2	13600000	Cer(m18:0_20:0)	Cer(m18:0_20:0)+H	Cer	580.6027055	B	2.520691083	21.705	NA	TRUE
batch3	QC_3	13900000	Cer(m18:0_20:0)	Cer(m18:0_20:0)+H	Cer	580.6027055	B	2.830583149	21.715	NA	TRUE
batch3	WT_1	10100000	Cer(m18:0_20:0)	Cer(m18:0_20:0)+H	Cer	580.6027055	B	32.88968328	21.707	NA	FALSE
batch3	WT_2	12500000	Cer(m18:0_20:0)	Cer(m18:0_20:0)+H	Cer	580.6027055	B	1.740764534	21.71	NA	FALSE
batch3	WT_3	12700000	Cer(m18:0_20:0)	Cer(m18:0_20:0)+H	Cer	580.6027055	B	4.431273121	21.708	NA	FALSE
batch3	WT_4	10800000	Cer(m18:0_20:0)	Cer(m18:0_20:0)+H	Cer	580.6027055	B	1.909897649	21.691	NA	FALSE
batch3	HO_5	109000000	Cer(m18:0_22:0)	Cer(m18:0_22:0)+H	Cer	608.6340055	B	14.45935115	22.735	NA	FALSE
batch3	HO_6	89200000	Cer(m18:0_22:0)	Cer(m18:0_22:0)+H	Cer	608.6340055	B	14200000	22.744	NA	FALSE
batch3	HO_7	108000000	Cer(m18:0_22:0)	Cer(m18:0_22:0)+H	Cer	608.6340055	B	28.47413553	22.745	NA	FALSE
batch3	HO_8	103000000	Cer(m18:0_22:0)	Cer(m18:0_22:0)+H	Cer	608.6340055	B	17900000	22.743	NA	FALSE
batch3	QC_0	96900000	Cer(m18:0_22:0)	Cer(m18:0_22:0)+H	Cer	608.6340055	B	16100000	22.745	NA	TRUE
batch3	QC_1	101000000	Cer(m18:0_22:0)	Cer(m18:0_22:0)+H	Cer	608.6340055	B	98.81077802	22.744	NA	TRUE
batch3	QC_2	101000000	Cer(m18:0_22:0)	Cer(m18:0_22:0)+H	Cer	608.6340055	B	14900000	22.737	NA	TRUE
batch3	QC_3	106000000	Cer(m18:0_22:0)	Cer(m18:0_22:0)+H	Cer	608.6340055	B	16000000	22.745	NA	TRUE
batch3	WT_1	97200000	Cer(m18:0_22:0)	Cer(m18:0_22:0)+H	Cer	608.6340055	B	17100000	22.739	NA	FALSE
batch3	WT_2	94900000	Cer(m18:0_22:0)	Cer(m18:0_22:0)+H	Cer	608.6340055	B	13200000	22.746	NA	FALSE
batch3	WT_3	95500000	Cer(m18:0_22:0)	Cer(m18:0_22:0)+H	Cer	608.6340055	B	15800000	22.74	NA	FALSE
batch3	WT_4	97700000	Cer(m18:0_22:0)	Cer(m18:0_22:0)+H	Cer	608.6340055	B	122.9760866	22.738	NA	FALSE
batch3	HO_5	33500000	Cer(m18:0_23:0)	Cer(m18:0_23:0)+H	Cer	622.6496555	B	6143973.5	23.104	NA	FALSE
batch3	HO_6	24900000	Cer(m18:0_23:0)	Cer(m18:0_23:0)+H	Cer	622.6496555	B	4189910	23.114	NA	FALSE
batch3	HO_7	30700000	Cer(m18:0_23:0)	Cer(m18:0_23:0)+H	Cer	622.6496555	B	5294963	23.114	NA	FALSE
batch3	HO_8	34100000	Cer(m18:0_23:0)	Cer(m18:0_23:0)+H	Cer	622.6496555	B	3.949803799	23.112	NA	FALSE
batch3	QC_0	32800000	Cer(m18:0_23:0)	Cer(m18:0_23:0)+H	Cer	622.6496555	B	47.42690361	23.101	NA	TRUE
batch3	QC_1	30600000	Cer(m18:0_23:0)	Cer(m18:0_23:0)+H	Cer	622.6496555	B	4915388	23.114	NA	TRUE
batch3	QC_2	31100000	Cer(m18:0_23:0)	Cer(m18:0_23:0)+H	Cer	622.6496555	B	1.779857134	23.12	NA	TRUE
batch3	QC_3	34800000	Cer(m18:0_23:0)	Cer(m18:0_23:0)+H	Cer	622.6496555	B	40.2462148	23.113	NA	TRUE
batch3	WT_1	29800000	Cer(m18:0_23:0)	Cer(m18:0_23:0)+H	Cer	622.6496555	B	1.509787521	23.108	NA	FALSE
batch3	WT_2	28600000	Cer(m18:0_23:0)	Cer(m18:0_23:0)+H	Cer	622.6496555	B	21.53756877	23.116	NA	FALSE
batch3	WT_3	29700000	Cer(m18:0_23:0)	Cer(m18:0_23:0)+H	Cer	622.6496555	B	19.01060403	23.096	NA	FALSE
batch3	WT_4	34200000	Cer(m18:0_23:0)	Cer(m18:0_23:0)+H	Cer	622.6496555	B	70.77883368	23.107	NA	FALSE
batch3	HO_5	11200000	Cer(m18:0_23:1)	Cer(m18:0_23:1)+H	Cer	620.6340055	B	4.312493871	22.134	NA	FALSE
batch3	HO_6	9099491.757	Cer(m18:0_23:1)	Cer(m18:0_23:1)+H	Cer	620.6340055	B	3.968852572	22.144	NA	FALSE
batch3	HO_7	11500000	Cer(m18:0_23:1)	Cer(m18:0_23:1)+H	Cer	620.6340055	B	3.367355115	22.144	NA	FALSE
batch3	HO_8	11900000	Cer(m18:0_23:1)	Cer(m18:0_23:1)+H	Cer	620.6340055	B	3.859677826	22.13	NA	FALSE
batch3	QC_0	11300000	Cer(m18:0_23:1)	Cer(m18:0_23:1)+H	Cer	620.6340055	B	6.027660736	22.132	NA	TRUE
