feature_id	lipidName	LipidIon	Class	CalcMz	batch3_HO_5	batch3_HO_6	batch3_HO_7	batch3_HO_8	batch3_QC_0	batch3_QC_1	batch3_QC_2	batch3_QC_3	batch3_WT_1	batch3_WT_2	batch3_WT_3	batch3_WT_4	batch4_HO_10	batch4_HO_6	batch4_HO_7	batch4_QC_1	batch4_QC_2	batch4_QC_3	batch4_WT_1	batch4_WT_3	batch4_WT_4	batch4_WT_5	batch1_HO_5	batch1_HO_6	batch1_HO_7	batch1_HO_8	batch1_QC_1	batch1_WT_1	batch1_WT_2	batch1_WT_3	batch1_WT_4	batch2_HO_10	batch2_HO_11	batch2_HO_12	batch2_HO_9	batch2_QC_0	batch2_QC_1	batch2_QC_2	batch2_QC_3	batch2_WT_1	batch2_WT_2	batch2_WT_3	batch2_WT_5
CL(72:1) | CL(72:1)-H | 1462.0745	CL(72:1)	CL(72:1)-H	CL	1462.074505	21.976280458262575	22.134688136691434	22.573438853164436	21.942066600402367	22.31319710567046	21.915616599539533	21.947868491162694	21.747795951626525	22.042023548063067	21.877055745127798	22.027159478701307	22.080858842050397	21.359199371513746	20.119098361187202	20.23812856884738	20.265596295309564	20.201967656219303	20.292433965293487	20.12184094126875	20.228897681725247	19.77303939227041	19.643407657781747	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.304607805223405	20.350770576863546	20.67599191548379	19.65089372929096	20.261782001688207	19.714083861724394	18.907940055511126	19.5679312590711	18.214588328067986	0	18.23247869161003	19.536366513694432
CL(72:1)-2H | CL(72:1)-2H | 730.5336	CL(72:1)-2H	CL(72:1)-2H	CL	730.5336140299999	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	25.32125411334414	24.997564150222694	25.355628906555822	24.71472609528057	24.61090339831166	25.12307221304028	24.859963484566673	25.10576100285252	25.165583609535183	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CL(72:3)-2H | CL(72:3)-2H | 728.5180	CL(72:3)-2H	CL(72:3)-2H	CL	728.5179640299999	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.695477928264	21.969212432763733	23.346895153277252	22.883303978978468	23.50875562310796	23.11700659986964	23.560714180825393	23.03357681689539	23.52732412472378	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CL(72:4) | CL(72:4)+Na | 1480.0241	CL(72:4)	CL(72:4)+Na	CL	1480.024052	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	25.306303369758286	22.82818812127974	24.377727730627726	25.457156283654143	24.377546610048864	24.527430848746928	20.05318552928039	26.061053376233165	21.40330284827172	24.302228654160754	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CL(72:5) | CL(72:5)+Na | 1478.0084	CL(72:5)	CL(72:5)+Na	CL	1478.008402	26.58736324193949	26.690006049600335	26.924891219319203	26.45887641058091	26.60396288208085	26.60621037772829	26.589811110386957	26.59053484870128	26.900982466619283	26.71647094832981	26.229840095612534	26.44769056734987	25.95192863984121	24.193062707307412	24.830007730334312	26.544308216171792	24.718215760954642	25.20904985935866	25.408275562507324	26.201713781255968	25.28547742350081	24.976558131548718	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CL(72:6) | CL(72:6)+H | 1454.0108	CL(72:6)	CL(72:6)+H	CL	1454.0108074699997	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	26.449428292829378	24.110126370776268	24.766879753932468	24.544308260396278	25.090560636392688	25.33703890047586	25.59428754419813	26.344225423965494	25.203276363023512	24.454605447402077	18.43441067635933	0	25.694100396464403	24.91112077578041	25.560411651594418	26.365097173397853	27.026615889175993	25.96061763975152	25.92751793023188	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CL(72:7) | CL(72:7)-H | 1449.9806	CL(72:7)	CL(72:7)-H	CL	1449.980605	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.270458278623767	22.423492628955174	22.834413053981525	21.779415962184792	23.242137569525525	22.261816741717485	23.323787797047558	23.68149855039086	21.98316281122947	22.849323090468886	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CL(72:7)-2H | CL(72:7)-2H | 724.4867	CL(72:7)-2H	CL(72:7)-2H	CL	724.4866640299999	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	23.697667605958415	22.893553420423306	21.032939748738187	23.922915241822842	24.427121235455548	24.21306634287305	24.261491474097635	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CL(72:8) | CL(72:8)+H | 1449.9795	CL(72:8)	CL(72:8)+H	CL	1449.9795074699998	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	2.264262008156214	23.715025967342623	22.513970525435226	19.84140840072457	21.546570613388468	22.584503349177364	19.648923173205073	20.758452109272554	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CL(73:1) | CL(73:1)-2H | 737.5414	CL(73:1)	CL(73:1)-2H	CL	737.541439	27.552259434005748	27.856508705351533	27.41766001855432	27.584281783341495	27.625024490433997	27.577641218611564	27.568224241144577	27.537095582870872	27.9284631971765	27.64608161422387	27.614423787038923	27.589259650907586	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CL(73:1) | CL(73:1)-H | 1476.0902	CL(73:1)	CL(73:1)-H	CL	1476.090155	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.790465294353954	24.30170396185482	24.091570781281952	24.06483891176864	23.986756677609588	23.995161268486335	23.951158396540105	23.871880563567718	23.754962773435707	23.919225003725998	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CL(73:2) | CL(73:2)-H | 1474.0745	CL(73:2)	CL(73:2)-H	CL	1474.074505	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.62232554845195	21.14809086485626	20.814139524359515	20.367294720971337	20.463224434031865	20.560241125977438	20.602274376516228	20.305654138330564	20.317831841843685	20.656501844950046	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CL(73:3) | CL(73:3)+ | 1496.0554	CL(73:3)	CL(73:3)+	CL	1496.055352	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.536359294595695	19.25399510895012	25.739581776905943	25.717696182981523	25.9690569812401	26.802411448794878	27.30864417127138	26.395509108786054	26.442474322490135	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CL(73:3) | CL(73:3)+Na | 1496.0554	CL(73:3)	CL(73:3)+Na	CL	1496.055352	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.96880252405048	22.05841421938919	22.666685632025597	24.379349518990104	22.415469284897984	22.8910529643385	20.955770064289805	24.60725986931313	23.160350154661938	22.765054185054968	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CL(73:4) | CL(73:4)+Na | 1494.0397	CL(73:4)	CL(73:4)+Na	CL	1494.039702	25.510439281164214	25.57722497075409	25.953460382395264	25.458876426221714	25.603962896225223	25.634224767477075	25.712959353106275	25.77264927004202	25.81525260551566	25.5537414644993	25.757163977572652	25.587808998501504	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CL(73:4) | CL(73:4)-H | 1470.0432	CL(73:4)	CL(73:4)-H	CL	1470.043205	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.685495849194247	23.35310317924218	23.2384122346942	23.110353648126843	23.009476838181982	23.117645347245933	23.13194445861331	23.022297481488657	22.895377975613147	23.07609392454627	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CL(73:5) | CL(73:5)-H | 1468.0276	CL(73:5)	CL(73:5)-H	CL	1468.027555	22.166276843851094	22.688217340453264	21.8952080778545	22.02341787021489	22.356542022490924	22.198954489752627	22.13854187739059	21.961501395243797	22.63876430378321	22.548921474947093	22.023667644898072	22.208065988820064	22.143970096107505	22.80727913434499	22.051092017129584	22.479876575471845	22.520438826401506	22.459565008939414	21.976374942840955	21.47186322902523	22.655427216353736	22.604589536673476	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CL(73:6) | CL(73:6)-H | 1466.0119	CL(73:6)	CL(73:6)-H	CL	1466.011905	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.405223824946983	17.964592305066876	18.62681495625462	20.28284385520601	19.53162729855585	19.799547564039774	20.02830627633076	21.227980991650846	20.479188263941115	19.498641802253353	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CL(73:7) | CL(73:7)-H | 1463.9963	CL(73:7)	CL(73:7)-H	CL	1463.996255	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.00187884503554	19.000337526374967	20.33101238600432	20.706191595198764	19.63120067941006	19.8883529640073	20.620729685490105	21.525566267946054	20.73816900648276	20.551313729331277	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CL(73:9) | CL(73:9)-H | 1459.9650	CL(73:9)	CL(73:9)-H	CL	1459.964955	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.683521325880136	17.717083909868933	18.63383847091426	16.584228864601045	18.367121638436576	18.33976679549234	19.202642459677424	20.229713795853847	18.87219679771248	19.058175709548166	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CL(74:1)-2H | CL(74:1)-2H | 744.5493	CL(74:1)-2H	CL(74:1)-2H	CL	744.5492640299999	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	29.06008431217933	29.051267479313278	28.99812086062309	27.774107468663047	29.070452812917612	28.91954353649267	27.824856096556083	28.9578868542539	28.808931996628846	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CL(74:1)-H | CL(74:1)-H | 1490.1058	CL(74:1)-H	CL(74:1)-H	CL	1490.105805	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.552631085788253	23.46446092923162	24.27601467243794	24.085274770777406	23.957007099253516	24.57434338660709	24.289568462297442	24.264490555754055	24.19855176955513	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CL(74:12) | CL(74:12)-H | 1467.9337	CL(74:12)	CL(74:12)-H	CL	1467.933655	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	18.614833870627763	19.067753585295808	18.811006751256834	18.206244553788295	17.72615338425946	19.98275683483437	20.188768168043218	19.42734667192981	17.050125123275492	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CL(74:2) | CL(74:2)-2H | 743.5414	CL(74:2)	CL(74:2)-2H	CL	743.541439	27.296314454381204	27.663863628257207	27.475088298289357	27.368775748745346	27.244420490323083	27.54111534277113	27.297921836340596	27.340556589905106	27.575582175525245	27.486041202519228	27.301484477079576	27.47619698700339	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CL(74:2) | CL(74:2)-H | 1488.0902	CL(74:2)	CL(74:2)-H	CL	1488.090155	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.04086655635688	21.544276545584673	21.33900845306913	21.19642152288651	21.174025327110456	21.184729989890055	20.775521018111398	20.699704677127944	20.315471432222967	20.632332895530794	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.420957262685864	20.13777685444482	20.824767901414386	19.594950929746105	19.756070534690572	19.08084596479185	19.32302504545014	19.620890444145147	18.949542633472635	0	19.204066992285167	19.834729966291285
CL(74:2)-2H | CL(74:2)-2H | 743.5414	CL(74:2)-2H	CL(74:2)-2H	CL	743.5414390299999	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	27.29499773268369	27.261055564403275	27.490388175698556	27.023354879053926	27.443603910657586	27.023062338704396	27.0352502334845	27.371521703611716	26.94203922173148	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CL(74:3) | CL(74:3)-H | 1486.0745	CL(74:3)	CL(74:3)-H	CL	1486.074505	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.2932897284862	17.088799404094406	17.546061490489063	17.748925171935625	17.28366235083828	17.28129290793722	17.25072091206503	16.854503308963746	17.483329783863333	17.592253862126526	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CL(74:3)-H | CL(74:3)-H | 1486.0745	CL(74:3)-H	CL(74:3)-H	CL	1486.074505	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.980985836562972	23.842636581391382	23.853601839552745	24.18007505193959	24.14872823649411	24.217905947844603	24.10081629125708	24.288144589741325	23.93420818651797	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CL(74:4) | CL(74:4)-H | 1484.0589	CL(74:4)	CL(74:4)-H	CL	1484.058855	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.468526168676682	20.75096067062304	20.591966681017222	20.6098421548311	21.02503706382992	20.392727443427034	20.554971127482123	20.789235327017018	20.225527733820496	20.387085708735363	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CL(74:5)-2H | CL(74:5)-2H | 740.5180	CL(74:5)-2H	CL(74:5)-2H	CL	740.5179640299999	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	26.910657696273763	26.930740782322054	26.75862728219828	26.916054761055914	26.87814291031511	26.701370089162612	26.753871910455803	26.973612819992145	26.619980843564356	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CL(74:6) | CL(74:6)+Na | 1504.0241	CL(74:6)	CL(74:6)+Na	CL	1504.024052	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.43735550828871	19.027246465759124	18.40365699272131	23.649801439893857	23.146980346399495	23.349592051753824	24.188527905485643	23.66786668582114	23.786671630947605	23.548975452801837	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CL(74:7) | CL(74:7)+H | 1480.0265	CL(74:7)	CL(74:7)+H	CL	1480.026457	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.48895670254472	24.035676425835753	24.493669205222865	24.10136478573845	24.03184456446784	24.154904884536876	24.48558131769233	23.493368968507145	23.121090728459993	24.036201118136546	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CL(74:7)-2H | CL(74:7)-2H | 738.5023	CL(74:7)-2H	CL(74:7)-2H	CL	738.5023140299999	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.400051789654324	22.825526315181165	24.068039250804723	23.141739164611625	23.658504279894444	22.584702724061884	23.145233040095384	23.26394689222716	23.416526256424174	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CL(74:8) | CL(74:8)-H | 1475.9963	CL(74:8)	CL(74:8)-H	CL	1475.996255	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	17.68572640222971	17.254938603546417	17.4476431702946	17.3647494935026	17.133362985075063	17.213813886486232	17.90869592421815	17.46569047366705	17.172401183989034	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CL(74:9)-2H | CL(74:9)-2H | 736.4867	CL(74:9)-2H	CL(74:9)-2H	CL	736.4866640299999	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.881361486757676	27.079649546479533	24.758896433150856	24.613721420699765	25.42841063449692	25.51807305514728	24.92578867203724	24.840366066518886	24.469264826614765	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CL(75:2) | CL(75:2)-H | 1502.1058	CL(75:2)	CL(75:2)-H	CL	1502.105805	24.08069533420057	24.28304190820423	23.9248912985826	24.10188908921932	24.2243193488013	24.151015815300283	24.17952720272463	24.057102716997786	24.296467226982074	24.081176840261687	24.124373005210817	24.040097948103856	23.94056884505812	24.5796116319465	24.337947830492652	24.334025530590466	24.24596935821875	24.218857513977078	24.17303156997735	24.128957498766308	24.070464579145536	24.283418805301203	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.946173069584592	23.27224167158983	23.771594146394172	23.59013818066441	23.92346941745355	23.845270899421244	23.83638679007858	23.568686665909556	23.80995135517467	23.550910426133537	23.656029717700108	23.944767349968025
CL(75:2)-H | CL(75:2)-H | 1502.1058	CL(75:2)-H	CL(75:2)-H	CL	1502.105805	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.304491081194545	23.28240724526102	23.213084123865894	22.52534740648359	23.048813144415675	23.01105649667135	23.038045583260075	22.74146456834379	24.103156136779617	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CL(75:3) | CL(75:3)-H | 1500.0902	CL(75:3)	CL(75:3)-H	CL	1500.090155	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.557488139802754	23.70360039728525	23.442645267668073	23.534324231608608	23.539297732196303	23.479283116789446	23.318163248390434	23.092006445312087	23.40061322922873	23.38925177797241	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CL(75:3)-H | CL(75:3)-H | 1500.0902	CL(75:3)-H	CL(75:3)-H	CL	1500.090155	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.469901185602126	23.55089839722338	23.11556981094274	23.36580565795135	23.448598999910228	23.500769134418633	23.121148121650243	23.203657355976535	22.902128099898643	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CL(75:4) | CL(75:4)-H | 1498.0745	CL(75:4)	CL(75:4)-H	CL	1498.074505	25.205240388119506	25.42210590735841	25.258314977668174	25.113415302217657	25.36783267912365	25.273635060086477	25.28915165315637	25.394137654338437	25.39036732864856	25.316921977752823	25.436542086516823	25.434837981322456	15.821365635041856	17.731658296331943	17.772128886699335	16.23806491181251	17.012280726021316	16.825687530901675	17.43063027095149	16.975169605390974	16.56127958487597	16.852540199778176	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CL(75:5) | CL(75:5)-H | 1496.0589	CL(75:5)	CL(75:5)-H	CL	1496.058855	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.392203539437606	23.96191237556453	23.780641704753403	23.680303525997974	23.61828602203801	23.702607795128817	23.649080098230478	23.558842800563898	23.416915040093976	23.64050899504128	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.492781009484858	20.33431140892404	20.721909657005863	20.253133844474394	20.49890401034306	20.510862641189068	20.3222547990109	20.64262628233713	20.856766633939092	20.64784679489181	20.237257117994147	20.373847096493364
CL(75:6) | CL(75:6)-H | 1494.0432	CL(75:6)	CL(75:6)-H	CL	1494.043205	22.33530446626043	22.895808779549665	22.693516041912993	19.84151458293229	22.655187459020212	22.457274839998036	20.657995522346525	22.777534379788356	23.35786343170108	21.54074442686272	22.77579529923644	22.908610652923834	21.805110979494923	23.30915983581886	22.465545792334694	22.674254589550056	22.709916595751526	22.789412716000847	20.75674506025066	22.022297650833664	23.08073299533	22.839054756378747	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.921877260992698	22.049123463017786	20.266588041795387	21.447008254185384	22.521217273123685	22.127064756756727	21.637276942139103	22.098055256439803	22.645045735566832	22.797654002354474	22.2544183618878	19.204575988415513
CL(75:6)-H | CL(75:6)-H | 1494.0432	CL(75:6)-H	CL(75:6)-H	CL	1494.043205	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.90561802336517	22.996231747253052	22.541238791220994	22.927484146259037	22.910318845783767	23.020282200480604	22.90125062444937	22.890683269515772	22.336455193873466	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CL(76:10) | CL(76:10)-H | 1499.9963	CL(76:10)	CL(76:10)-H	CL	1499.996255	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.89463095119445	18.96073167953018	18.332272716036222	18.667718183579606	18.937940571906392	18.801135563933077	18.408025976664955	18.517833386966153	19.112142518331858	18.628239550887514	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CL(76:12) | CL(76:12)-H | 1495.9650	CL(76:12)	CL(76:12)-H	CL	1495.964955	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.525271009417324	21.291455334385315	21.71459584637481	21.317761635132292	21.414891878432606	20.926326234088023	21.193325500703864	21.93651096495839	21.95529881240004	21.88311224300085	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CL(76:4) | CL(76:4)-H | 1512.0902	CL(76:4)	CL(76:4)-H	CL	1512.090155	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.051759752909742	20.842028086981514	20.795887222160243	21.0262487453053	20.96577405491214	21.012232021092203	20.650701552110547	20.8377022056387	21.065562874249988	20.943105744468962	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.64312607916362	20.277072235860974	20.313398381966152	19.404820471289746	19.12807586703289	20.34806770356219	19.19121835896951	19.66111839004758	19.067224843966343	20.162814892382027	20.28621703486804	19.880155689050547
CL(76:4)-H | CL(76:4)-H | 1512.0902	CL(76:4)-H	CL(76:4)-H	CL	1512.090155	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.310335674680033	22.36760817535951	22.759710186348354	22.6722255670204	22.909783694114722	23.074417917175616	22.831067212637322	22.991448009557	22.84116889395501	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CL(76:6) | CL(76:6)-H | 1508.0589	CL(76:6)	CL(76:6)-H	CL	1508.058855	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.500187850730835	21.091979405183736	20.779935850371576	20.856864156780844	20.89348726469108	20.925880596861205	20.328566356549057	20.27844925659927	20.498685099605247	20.638311874492103	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CL(76:7)-2H | CL(76:7)-2H | 752.5180	CL(76:7)-2H	CL(76:7)-2H	CL	752.5179640299999	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	25.17355650201397	25.10873327537373	23.343632553887627	25.111642904939607	24.820574874123086	24.85956915770104	24.661039789351303	24.77067216133707	24.738561163520675	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CL(76:9) | CL(76:9)-H | 1502.0119	CL(76:9)	CL(76:9)-H	CL	1502.011905	24.299705104689753	24.437618938132477	24.46236484534782	24.109583480583108	24.26066119403396	24.211769843185763	24.289151688343296	24.24213460088119	24.52966639282467	24.265259894963222	24.328119663359647	23.970557018980863	23.34127960898313	22.628110314650716	23.016019837655392	23.41606136013334	23.415469155949587	23.134324086570555	23.621943970375327	24.347079471690286	23.90118350446407	23.497674228351567	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CL(77:1) | CL(77:1)-H | 1532.1528	CL(77:1)	CL(77:1)-H	CL	1532.152755	22.474700625394146	22.891265881230243	22.824427447905023	22.542338218722957	22.905311715629395	22.925924478886984	22.721107906203013	22.879240835501612	22.900271766077903	22.6951476367564	23.078328941798162	22.885668973122893	23.06609980181504	23.20909289068466	23.177300726698853	22.92918391083411	23.071253028607018	23.013308699319808	22.99058862552454	22.8718806575449	22.66910215119063	22.754165870445565	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.90523340450054	22.952977790798176	22.930508982262722	23.12444669969122	23.02873133689506	23.085702119513932	23.067823589755253	22.940254131288057	23.072373475831316	22.942070186719487	23.088335137605977	23.079716879395008
CL(77:2) | CL(77:2)-2H | 764.5649	CL(77:2)	CL(77:2)-2H	CL	764.564914	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.393122636763003	19.844548425706126	20.889272951949625	20.24078956115791	20.140083504131066	20.20996821684461	20.2553978293575	20.178568737655294	20.415931806456097	19.8415735957293	19.856073112021214	19.72151963588132
CL(77:2) | CL(77:2)-H | 1530.1371	CL(77:2)	CL(77:2)-H	CL	1530.137105	23.385174508702942	23.710903482238784	23.427876534394596	23.449812438426914	23.60960954379059	23.677946224703373	23.504489403004207	23.46452707414985	23.761257792906736	23.622811939718538	23.602835918986035	23.513350098183746	23.270458278623767	23.110126450447822	22.816711054629543	22.560796557402508	22.606412035638705	22.65716493680749	22.498072444005125	22.22206711941332	22.012299895630306	22.10969241196582	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CL(77:3) | CL(77:3)-H | 1528.1215	CL(77:3)	CL(77:3)-H	CL	1528.121455	24.42297647387012	24.65227570191164	24.633551488370873	24.577362419862727	24.79448482356412	24.639762978507775	24.691820613052702	24.606188155226423	24.83281100074362	24.719216364218862	24.709335479635747	24.653074796044304	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.406399318250237	24.42234296259545	24.365489737890005	24.327103729132812	24.529190447252567	24.518620358590155	24.36840038114525	24.3658697336833	24.462978095127486	24.27966448322847	24.49672177543116	24.683439230282353
