feature_id	lipidName	LipidIon	Class	CalcMz	n_samples_total	n_non_na_global	detect_rate_global	min_detect_rate_group	var_log	pass_global	pass_group	pass_var	keep_feature
PE(17:1_18:1) | PE(17:1_18:1)-H | 728.5236	PE(17:1_18:1)	PE(17:1_18:1)-H	PE	728.5235805	24	24	1	1	0.02900000584806555	TRUE	TRUE	TRUE	TRUE
PE(17:1_18:2) | PE(17:1_18:2)-H | 726.5079	PE(17:1_18:2)	PE(17:1_18:2)-H	PE	726.5079305	12	12	1	1	0.13303689608450242	TRUE	TRUE	TRUE	TRUE
PE(17:1_20:4) | PE(17:1_20:4)-H | 750.5079	PE(17:1_20:4)	PE(17:1_20:4)-H	PE	750.5079305	12	12	1	1	0.14594207790183847	TRUE	TRUE	TRUE	TRUE
PE(18:0_16:0) | PE(18:0_16:0)+H | 720.5538	PE(18:0_16:0)	PE(18:0_16:0)+H	PE	720.5537834700001	9	9	1	1	0.1323209814208462	TRUE	TRUE	TRUE	TRUE
PE(18:0_16:0) | PE(18:0_16:0)-H | 718.5392	PE(18:0_16:0)	PE(18:0_16:0)-H	PE	718.5392305	24	24	1	1	1.7242873824401015	TRUE	TRUE	TRUE	TRUE
PE(18:0_16:0)-H | PE(18:0_16:0)-H | 718.5392	PE(18:0_16:0)-H	PE(18:0_16:0)-H	PE	718.5392305299999	9	9	1	1	0.01468587179651764	TRUE	TRUE	TRUE	TRUE
PE(18:0_17:0)-H | PE(18:0_17:0)-H | 732.5549	PE(18:0_17:0)-H	PE(18:0_17:0)-H	PE	732.5548805	9	9	1	1	0.49415859576171867	TRUE	TRUE	TRUE	TRUE
PE(18:0_18:0) | PE(18:0_18:0)+Na | 770.5670	PE(18:0_18:0)	PE(18:0_18:0)+Na	PE	770.5670285	24	24	1	1	0.00514527745630511	TRUE	TRUE	FALSE	FALSE
PE(18:0_18:1) | PE(18:0_18:1)+H | 746.5694	PE(18:0_18:1)	PE(18:0_18:1)+H	PE	746.5694334700001	9	9	1	1	0.03858369100786413	TRUE	TRUE	TRUE	TRUE
PE(18:0_18:1) | PE(18:0_18:1)+Na | 768.5514	PE(18:0_18:1)	PE(18:0_18:1)+Na	PE	768.5513785	24	24	1	1	0.07680897039103841	TRUE	TRUE	TRUE	TRUE
PE(18:0_18:1)-H | PE(18:0_18:1)-H | 744.5549	PE(18:0_18:1)-H	PE(18:0_18:1)-H	PE	744.5548805	9	9	1	1	0.4665089588633524	TRUE	TRUE	TRUE	TRUE
PE(18:0_18:2) | PE(18:0_18:2)+ | 766.5357	PE(18:0_18:2)	PE(18:0_18:2)+	PE	766.5357284700001	9	9	1	1	0.18117681312936595	TRUE	TRUE	TRUE	TRUE
PE(18:0_18:2) | PE(18:0_18:2)+H | 744.5538	PE(18:0_18:2)	PE(18:0_18:2)+H	PE	744.5537835	24	24	1	1	0.01280535708203679	TRUE	TRUE	TRUE	TRUE
PE(18:0_18:2)-H | PE(18:0_18:2)-H | 742.5392	PE(18:0_18:2)-H	PE(18:0_18:2)-H	PE	742.5392305299999	9	9	1	1	6.303667425898461	TRUE	TRUE	TRUE	TRUE
PE(18:0_20:1) | PE(18:0_20:1)-H | 772.5862	PE(18:0_20:1)	PE(18:0_20:1)-H	PE	772.5861805	12	12	1	1	0.00377148572354305	TRUE	TRUE	FALSE	FALSE
PE(18:0_20:1)-H | PE(18:0_20:1)-H | 772.5862	PE(18:0_20:1)-H	PE(18:0_20:1)-H	PE	772.5861805	9	9	1	1	0.08919264568370837	TRUE	TRUE	TRUE	TRUE
PE(18:0_20:2) | PE(18:0_20:2)+H | 772.5851	PE(18:0_20:2)	PE(18:0_20:2)+H	PE	772.5850834700001	21	21	1	1	0.04925724845622704	TRUE	TRUE	TRUE	TRUE
PE(18:0_20:2) | PE(18:0_20:2)+Na | 794.5670	PE(18:0_20:2)	PE(18:0_20:2)+Na	PE	794.5670285	12	12	1	1	0.0066370528107573	TRUE	TRUE	FALSE	FALSE
PE(18:0_20:2)-H | PE(18:0_20:2)-H | 770.5705	PE(18:0_20:2)-H	PE(18:0_20:2)-H	PE	770.5705305299999	9	9	1	1	0.05804265181933217	TRUE	TRUE	TRUE	TRUE
PE(18:0_20:3) | PE(18:0_20:3)+H | 770.5694	PE(18:0_20:3)	PE(18:0_20:3)+H	PE	770.5694335	24	24	1	1	0.00538010197969151	TRUE	TRUE	FALSE	FALSE
PE(18:0_20:3)-H | PE(18:0_20:3)-H | 768.5549	PE(18:0_20:3)-H	PE(18:0_20:3)-H	PE	768.5548805299999	9	9	1	1	0.0065953290892966	TRUE	TRUE	FALSE	FALSE
PE(18:0_20:4) | PE(18:0_20:4)+ | 790.5357	PE(18:0_20:4)	PE(18:0_20:4)+	PE	790.5357284700001	9	9	1	1	0.16135584421968124	TRUE	TRUE	TRUE	TRUE
PE(18:0_20:4) | PE(18:0_20:4)+H | 768.5538	PE(18:0_20:4)	PE(18:0_20:4)+H	PE	768.5537834700001	33	33	1	1	0.09767517341359735	TRUE	TRUE	TRUE	TRUE
PE(18:0_20:4)-H | PE(18:0_20:4)-H | 766.5392	PE(18:0_20:4)-H	PE(18:0_20:4)-H	PE	766.5392305299999	9	9	1	1	32.58562580056726	TRUE	TRUE	TRUE	TRUE
PE(18:0_21:1) | PE(18:0_21:1)-H | 786.6018	PE(18:0_21:1)	PE(18:0_21:1)-H	PE	786.6018305	12	12	1	1	0.03296596260372419	TRUE	TRUE	TRUE	TRUE
PE(18:0_22:1) | PE(18:0_22:1)+Na | 824.6140	PE(18:0_22:1)	PE(18:0_22:1)+Na	PE	824.6139785	12	12	1	1	0.01011554364066991	TRUE	TRUE	FALSE	FALSE
PE(18:0_22:1) | PE(18:0_22:1)-H | 800.6175	PE(18:0_22:1)	PE(18:0_22:1)-H	PE	800.6174805	12	12	1	1	0.14087980738739167	TRUE	TRUE	TRUE	TRUE
PE(18:0_22:2) | PE(18:0_22:2)+H | 800.6164	PE(18:0_22:2)	PE(18:0_22:2)+H	PE	800.6163834700001	9	9	1	1	0.05444837430063824	TRUE	TRUE	TRUE	TRUE
PE(18:0_22:2)-H | PE(18:0_22:2)-H | 798.6018	PE(18:0_22:2)-H	PE(18:0_22:2)-H	PE	798.6018305299999	9	9	1	1	0.04509944658173787	TRUE	TRUE	TRUE	TRUE
PE(18:0_22:3) | PE(18:0_22:3)-H | 796.5862	PE(18:0_22:3)	PE(18:0_22:3)-H	PE	796.5861805	24	24	1	1	0.01262622090992383	TRUE	TRUE	TRUE	TRUE
PE(18:0_22:3)-H | PE(18:0_22:3)-H | 796.5862	PE(18:0_22:3)-H	PE(18:0_22:3)-H	PE	796.5861805	9	9	1	1	0.02031219516340751	TRUE	TRUE	TRUE	TRUE
PE(18:0_22:4) | PE(18:0_22:4)+ | 818.5670	PE(18:0_22:4)	PE(18:0_22:4)+	PE	818.5670284700001	9	9	1	1	0.0134187080511152	TRUE	TRUE	TRUE	TRUE
PE(18:0_22:4) | PE(18:0_22:4)+H | 796.5851	PE(18:0_22:4)	PE(18:0_22:4)+H	PE	796.5850834700001	33	33	1	1	1.7513613854191823	TRUE	TRUE	TRUE	TRUE
PE(18:0_22:4)-H | PE(18:0_22:4)-H | 794.5705	PE(18:0_22:4)-H	PE(18:0_22:4)-H	PE	794.5705305299999	9	9	1	1	0.00742660426850718	TRUE	TRUE	FALSE	FALSE
PE(18:0_22:5) | PE(18:0_22:5)+ | 816.5514	PE(18:0_22:5)	PE(18:0_22:5)+	PE	816.5513785	9	9	1	1	0.1442729150545249	TRUE	TRUE	TRUE	TRUE
PE(18:0_22:5) | PE(18:0_22:5)+H | 794.5694	PE(18:0_22:5)	PE(18:0_22:5)+H	PE	794.5694335	21	21	1	1	0.02524102932627004	TRUE	TRUE	TRUE	TRUE
PE(18:0_22:5) | PE(18:0_22:5)-H | 792.5549	PE(18:0_22:5)	PE(18:0_22:5)-H	PE	792.5548805	12	12	1	1	0.00291051008405958	TRUE	TRUE	FALSE	FALSE
PE(18:0_22:5)-H | PE(18:0_22:5)-H | 792.5549	PE(18:0_22:5)-H	PE(18:0_22:5)-H	PE	792.5548805299999	9	9	1	1	0.00748302294984666	TRUE	TRUE	FALSE	FALSE
PE(18:0_22:6) | PE(18:0_22:6)+H | 792.5538	PE(18:0_22:6)	PE(18:0_22:6)+H	PE	792.5537834700001	21	21	1	1	0.01184592269647817	TRUE	TRUE	TRUE	TRUE
PE(18:0_22:6)-H | PE(18:0_22:6)-H | 790.5392	PE(18:0_22:6)-H	PE(18:0_22:6)-H	PE	790.5392305299999	9	9	1	1	2.101240123550928	TRUE	TRUE	TRUE	TRUE
PE(18:0e) | PE(18:0e)+H | 482.3241	PE(18:0e)	PE(18:0e)+H	PE	482.3241185	24	24	1	1	0.2900596569415635	TRUE	TRUE	TRUE	TRUE
PE(18:0e_16:0) | PE(18:0e_16:0)-H | 704.5600	PE(18:0e_16:0)	PE(18:0e_16:0)-H	PE	704.5599655	24	24	1	1	1.0223406455607886	TRUE	TRUE	TRUE	TRUE
PE(18:0e_16:0)-H | PE(18:0e_16:0)-H | 704.5600	PE(18:0e_16:0)-H	PE(18:0e_16:0)-H	PE	704.5599655	9	9	1	1	0.00633618897585919	TRUE	TRUE	FALSE	FALSE
PE(18:0e_18:2) | PE(18:0e_18:2)-H | 728.5600	PE(18:0e_18:2)	PE(18:0e_18:2)-H	PE	728.5599655	12	12	1	1	0.0130624247004289	TRUE	TRUE	TRUE	TRUE
PE(18:0e_18:2)-H | PE(18:0e_18:2)-H | 728.5600	PE(18:0e_18:2)-H	PE(18:0e_18:2)-H	PE	728.5599655	9	9	1	1	0.05058261821641883	TRUE	TRUE	TRUE	TRUE
PE(18:0e_20:4)-H | PE(18:0e_20:4)-H | 752.5600	PE(18:0e_20:4)-H	PE(18:0e_20:4)-H	PE	752.5599655299999	9	9	1	1	0.07602634773258428	TRUE	TRUE	TRUE	TRUE
PE(18:0e_22:4) | PE(18:0e_22:4)+Na | 804.5878	PE(18:0e_22:4)	PE(18:0e_22:4)+Na	PE	804.5877635	24	24	1	1	0.04064752965309664	TRUE	TRUE	TRUE	TRUE
PE(18:0e_22:6) | PE(18:0e_22:6)+Na | 800.5565	PE(18:0e_22:6)	PE(18:0e_22:6)+Na	PE	800.5564635	24	24	1	1	0.02354599915796434	TRUE	TRUE	TRUE	TRUE
PE(18:0p_16:0) | PE(18:0p_16:0)+H | 704.5589	PE(18:0p_16:0)	PE(18:0p_16:0)+H	PE	704.5588684700001	33	33	1	1	1.3347050960014069	TRUE	TRUE	TRUE	TRUE
PE(18:0p_18:1) | PE(18:0p_18:1)+H | 730.5745	PE(18:0p_18:1)	PE(18:0p_18:1)+H	PE	730.5745184700002	33	33	1	1	0.1434726441314826	TRUE	TRUE	TRUE	TRUE
PE(18:0p_18:2) | PE(18:0p_18:2)+H | 728.5589	PE(18:0p_18:2)	PE(18:0p_18:2)+H	PE	728.5588684700001	33	33	1	1	0.5958189553325408	TRUE	TRUE	TRUE	TRUE
PE(18:0p_20:2) | PE(18:0p_20:2)+H | 756.5902	PE(18:0p_20:2)	PE(18:0p_20:2)+H	PE	756.5901684700001	33	33	1	1	1.344405049363146	TRUE	TRUE	TRUE	TRUE
PE(18:0p_20:3) | PE(18:0p_20:3)+H | 754.5745	PE(18:0p_20:3)	PE(18:0p_20:3)+H	PE	754.5745185	21	21	1	1	1.7653245645182356	TRUE	TRUE	TRUE	TRUE
PE(18:0p_20:4) | PE(18:0p_20:4)+H | 752.5589	PE(18:0p_20:4)	PE(18:0p_20:4)+H	PE	752.5588684700001	33	33	1	1	7.487779923106315	TRUE	TRUE	TRUE	TRUE
PE(18:0p_22:1) | PE(18:0p_22:1)+H | 786.6371	PE(18:0p_22:1)	PE(18:0p_22:1)+H	PE	786.6371185	12	12	1	1	0.05033790267485061	TRUE	TRUE	TRUE	TRUE
PE(18:0p_22:2) | PE(18:0p_22:2)+H | 784.6215	PE(18:0p_22:2)	PE(18:0p_22:2)+H	PE	784.6214685	24	24	1	1	0.6975341000533549	TRUE	TRUE	TRUE	TRUE
PE(18:0p_22:4) | PE(18:0p_22:4)+H | 780.5902	PE(18:0p_22:4)	PE(18:0p_22:4)+H	PE	780.5901685	24	24	1	1	0.05617281887048069	TRUE	TRUE	TRUE	TRUE
PE(18:0p_22:5) | PE(18:0p_22:5)+H | 778.5745	PE(18:0p_22:5)	PE(18:0p_22:5)+H	PE	778.5745185	21	21	1	1	0.02552253465889943	TRUE	TRUE	TRUE	TRUE
PE(18:0p_22:6) | PE(18:0p_22:6)+H | 776.5589	PE(18:0p_22:6)	PE(18:0p_22:6)+H	PE	776.5588685	24	24	1	1	0.02079430866634922	TRUE	TRUE	TRUE	TRUE
PE(18:1_18:1) | PE(18:1_18:1)+H | 744.5538	PE(18:1_18:1)	PE(18:1_18:1)+H	PE	744.5537834700001	9	9	1	1	0.01415181727003077	TRUE	TRUE	TRUE	TRUE
PE(18:1_18:1) | PE(18:1_18:1)+Na | 766.5357	PE(18:1_18:1)	PE(18:1_18:1)+Na	PE	766.5357285	24	24	1	1	0.01307416443184196	TRUE	TRUE	TRUE	TRUE
PE(18:1_18:1)-H | PE(18:1_18:1)-H | 742.5392	PE(18:1_18:1)-H	PE(18:1_18:1)-H	PE	742.5392305299999	9	9	1	1	9.823882716558888	TRUE	TRUE	TRUE	TRUE
PE(18:1_18:2) | PE(18:1_18:2)+H | 742.5381	PE(18:1_18:2)	PE(18:1_18:2)+H	PE	742.5381335	33	33	1	1	4.90861400232599	TRUE	TRUE	TRUE	TRUE
PE(18:1_18:2)-H | PE(18:1_18:2)-H | 740.5236	PE(18:1_18:2)-H	PE(18:1_18:2)-H	PE	740.5235805299999	9	9	1	1	2.258902488458647	TRUE	TRUE	TRUE	TRUE
PE(18:1_20:2) | PE(18:1_20:2)+Na | 792.5514	PE(18:1_20:2)	PE(18:1_20:2)+Na	PE	792.5513785	12	12	1	1	0.02127300911399929	TRUE	TRUE	TRUE	TRUE
PE(18:1_20:3) | PE(18:1_20:3)+Na | 790.5357	PE(18:1_20:3)	PE(18:1_20:3)+Na	PE	790.5357285	24	24	1	1	1.8072481025190663	TRUE	TRUE	TRUE	TRUE
PE(18:1_20:4) | PE(18:1_20:4)+H | 766.5381	PE(18:1_20:4)	PE(18:1_20:4)+H	PE	766.5381335	33	33	1	1	0.01518935684113959	TRUE	TRUE	TRUE	TRUE
PE(18:1_20:4)-H | PE(18:1_20:4)-H | 764.5236	PE(18:1_20:4)-H	PE(18:1_20:4)-H	PE	764.5235805299999	9	9	1	1	0.04057942610469385	TRUE	TRUE	TRUE	TRUE
PE(18:1_22:0) | PE(18:1_22:0)-H | 800.6175	PE(18:1_22:0)	PE(18:1_22:0)-H	PE	800.6174805	12	12	1	1	0.5404814979637874	TRUE	TRUE	TRUE	TRUE
PE(18:1_22:2)-H | PE(18:1_22:2)-H | 796.5862	PE(18:1_22:2)-H	PE(18:1_22:2)-H	PE	796.5861805	9	9	1	1	0.40061956116469905	TRUE	TRUE	TRUE	TRUE
PE(18:1_22:4) | PE(18:1_22:4)-H | 792.5549	PE(18:1_22:4)	PE(18:1_22:4)-H	PE	792.5548805	24	24	1	1	0.01330515028002096	TRUE	TRUE	TRUE	TRUE
PE(18:1_22:4)-H | PE(18:1_22:4)-H | 792.5549	PE(18:1_22:4)-H	PE(18:1_22:4)-H	PE	792.5548805299999	9	9	1	1	1.2886943302630438	TRUE	TRUE	TRUE	TRUE
PE(18:1_22:5) | PE(18:1_22:5)+H | 792.5538	PE(18:1_22:5)	PE(18:1_22:5)+H	PE	792.5537835	12	12	1	1	0.05820549650656449	TRUE	TRUE	TRUE	TRUE
PE(18:1_22:5) | PE(18:1_22:5)-H | 790.5392	PE(18:1_22:5)	PE(18:1_22:5)-H	PE	790.5392305	12	12	1	1	0.00582097639619038	TRUE	TRUE	FALSE	FALSE
PE(18:1_22:5)-H | PE(18:1_22:5)-H | 790.5392	PE(18:1_22:5)-H	PE(18:1_22:5)-H	PE	790.5392305299999	9	9	1	1	0.10912554583395924	TRUE	TRUE	TRUE	TRUE
PE(18:1_22:6) | PE(18:1_22:6)+H | 790.5381	PE(18:1_22:6)	PE(18:1_22:6)+H	PE	790.5381335	33	33	1	1	0.05905963133337177	TRUE	TRUE	TRUE	TRUE
PE(18:1_22:6)-H | PE(18:1_22:6)-H | 788.5236	PE(18:1_22:6)-H	PE(18:1_22:6)-H	PE	788.5235805299999	9	9	1	1	0.00870995920452855	TRUE	TRUE	FALSE	FALSE
PE(18:1_24:0) | PE(18:1_24:0)-H | 828.6488	PE(18:1_24:0)	PE(18:1_24:0)-H	PE	828.6487805	24	24	1	1	1.0972840957405043	TRUE	TRUE	TRUE	TRUE
PE(18:1_24:0)-H | PE(18:1_24:0)-H | 828.6488	PE(18:1_24:0)-H	PE(18:1_24:0)-H	PE	828.6487805	9	9	1	1	0.5756704578936014	TRUE	TRUE	TRUE	TRUE
PE(18:1_24:1) | PE(18:1_24:1)+H | 828.6477	PE(18:1_24:1)	PE(18:1_24:1)+H	PE	828.6476834700001	9	9	1	1	0.1943556720932676	TRUE	TRUE	TRUE	TRUE
PE(18:1_24:1) | PE(18:1_24:1)-H | 826.6331	PE(18:1_24:1)	PE(18:1_24:1)-H	PE	826.6331305	24	24	1	1	0.08782370657880353	TRUE	TRUE	TRUE	TRUE
PE(18:1_24:1)-H | PE(18:1_24:1)-H | 826.6331	PE(18:1_24:1)-H	PE(18:1_24:1)-H	PE	826.6331305299999	9	9	1	1	0.13752331351873845	TRUE	TRUE	TRUE	TRUE
PE(18:1_24:2) | PE(18:1_24:2)-H | 824.6175	PE(18:1_24:2)	PE(18:1_24:2)-H	PE	824.6174805	24	24	1	1	1.0468468766043515	TRUE	TRUE	TRUE	TRUE
PE(18:1e) | PE(18:1e)+H | 480.3085	PE(18:1e)	PE(18:1e)+H	PE	480.3084685	24	24	1	1	0.05934859462541362	TRUE	TRUE	TRUE	TRUE
PE(18:1e_16:0) | PE(18:1e_16:0)+H | 704.5589	PE(18:1e_16:0)	PE(18:1e_16:0)+H	PE	704.5588684700001	9	9	1	1	0.9623984177934688	TRUE	TRUE	TRUE	TRUE
PE(18:1e_16:0) | PE(18:1e_16:0)-H | 702.5443	PE(18:1e_16:0)	PE(18:1e_16:0)-H	PE	702.5443155	24	24	1	1	1.8378646385482416	TRUE	TRUE	TRUE	TRUE
PE(18:1e_16:0)-H | PE(18:1e_16:0)-H | 702.5443	PE(18:1e_16:0)-H	PE(18:1e_16:0)-H	PE	702.5443155	9	9	1	1	0.03186928328873381	TRUE	TRUE	TRUE	TRUE
PE(18:1e_18:1) | PE(18:1e_18:1)-H | 728.5600	PE(18:1e_18:1)	PE(18:1e_18:1)-H	PE	728.5599655	12	12	1	1	0.02255077490844304	TRUE	TRUE	TRUE	TRUE
PE(18:1e_18:2) | PE(18:1e_18:2)+H | 728.5589	PE(18:1e_18:2)	PE(18:1e_18:2)+H	PE	728.5588684700001	9	9	1	1	0.2052205842585159	TRUE	TRUE	TRUE	TRUE
PE(18:1e_18:2) | PE(18:1e_18:2)-H | 726.5443	PE(18:1e_18:2)	PE(18:1e_18:2)-H	PE	726.5443155	24	24	1	1	2.274689015538714	TRUE	TRUE	TRUE	TRUE
PE(18:1e_18:2)-H | PE(18:1e_18:2)-H | 726.5443	PE(18:1e_18:2)-H	PE(18:1e_18:2)-H	PE	726.5443155	9	9	1	1	0.0337243424582172	TRUE	TRUE	TRUE	TRUE
PE(18:1e_19:1) | PE(18:1e_19:1)-H | 742.5756	PE(18:1e_19:1)	PE(18:1e_19:1)-H	PE	742.5756155	12	12	1	1	5.562774827883263	TRUE	TRUE	TRUE	TRUE
PE(18:1e_20:0) | PE(18:1e_20:0)-H | 758.6069	PE(18:1e_20:0)	PE(18:1e_20:0)-H	PE	758.6069155	12	12	1	1	0.0157487537822295	TRUE	TRUE	TRUE	TRUE
PE(18:1e_20:2) | PE(18:1e_20:2)-H | 754.5756	PE(18:1e_20:2)	PE(18:1e_20:2)-H	PE	754.5756155	12	12	1	1	0.07794190414216134	TRUE	TRUE	TRUE	TRUE
PE(18:1e_20:3) | PE(18:1e_20:3)+H | 754.5745	PE(18:1e_20:3)	PE(18:1e_20:3)+H	PE	754.5745185	12	12	1	1	0.02863227332288781	TRUE	TRUE	TRUE	TRUE
PE(18:1e_20:3) | PE(18:1e_20:3)-H | 752.5600	PE(18:1e_20:3)	PE(18:1e_20:3)-H	PE	752.5599655	12	12	1	1	0.0059607993389761	TRUE	TRUE	FALSE	FALSE
PE(18:1e_20:3)-H | PE(18:1e_20:3)-H | 752.5600	PE(18:1e_20:3)-H	PE(18:1e_20:3)-H	PE	752.5599655299999	9	9	1	1	0.03112888119014762	TRUE	TRUE	TRUE	TRUE
PE(18:1e_20:4) | PE(18:1e_20:4)-H | 750.5443	PE(18:1e_20:4)	PE(18:1e_20:4)-H	PE	750.5443155	24	24	1	1	0.05404843440590221	TRUE	TRUE	TRUE	TRUE
PE(18:1e_20:4)-H | PE(18:1e_20:4)-H | 750.5443	PE(18:1e_20:4)-H	PE(18:1e_20:4)-H	PE	750.5443155	9	9	1	1	0.01239593969478658	TRUE	TRUE	TRUE	TRUE
PE(18:1e_22:1) | PE(18:1e_22:1)+Na | 808.6191	PE(18:1e_22:1)	PE(18:1e_22:1)+Na	PE	808.6190635	12	12	1	1	0.01961797434479631	TRUE	TRUE	TRUE	TRUE
PE(18:1e_22:1) | PE(18:1e_22:1)-H | 784.6226	PE(18:1e_22:1)	PE(18:1e_22:1)-H	PE	784.6225655	12	12	1	1	0.00943885419620485	TRUE	TRUE	FALSE	FALSE
PE(18:1e_22:2) | PE(18:1e_22:2)+Na | 806.6034	PE(18:1e_22:2)	PE(18:1e_22:2)+Na	PE	806.6034135	12	12	1	1	0.04691942621266711	TRUE	TRUE	TRUE	TRUE
PE(18:1e_22:2) | PE(18:1e_22:2)-H | 782.6069	PE(18:1e_22:2)	PE(18:1e_22:2)-H	PE	782.6069155	12	12	1	1	0.1302846765999394	TRUE	TRUE	TRUE	TRUE
PE(18:1e_22:2)-H | PE(18:1e_22:2)-H | 782.6069	PE(18:1e_22:2)-H	PE(18:1e_22:2)-H	PE	782.6069155299999	9	9	1	1	0.17279669235452616	TRUE	TRUE	TRUE	TRUE
PE(18:1e_22:3) | PE(18:1e_22:3)+Na | 804.5878	PE(18:1e_22:3)	PE(18:1e_22:3)+Na	PE	804.5877635	12	12	1	1	0.01637791253085729	TRUE	TRUE	TRUE	TRUE
PE(18:1e_22:4) | PE(18:1e_22:4)+H | 780.5902	PE(18:1e_22:4)	PE(18:1e_22:4)+H	PE	780.5901684700001	9	9	1	1	0.04537055757079588	TRUE	TRUE	TRUE	TRUE
PE(18:1e_22:4) | PE(18:1e_22:4)-H | 778.5756	PE(18:1e_22:4)	PE(18:1e_22:4)-H	PE	778.5756155	24	24	1	1	0.02476920137203941	TRUE	TRUE	TRUE	TRUE
PE(18:1e_22:4)-H | PE(18:1e_22:4)-H | 778.5756	PE(18:1e_22:4)-H	PE(18:1e_22:4)-H	PE	778.5756155299999	9	9	1	1	0.03781466179874563	TRUE	TRUE	TRUE	TRUE
PE(18:1e_22:5) | PE(18:1e_22:5)-H | 776.5600	PE(18:1e_22:5)	PE(18:1e_22:5)-H	PE	776.5599655	24	24	1	1	0.06270459770477253	TRUE	TRUE	TRUE	TRUE
PE(18:1e_22:5)-H | PE(18:1e_22:5)-H | 776.5600	PE(18:1e_22:5)-H	PE(18:1e_22:5)-H	PE	776.5599655299999	9	9	1	1	0.02150098665106672	TRUE	TRUE	TRUE	TRUE
PE(18:1e_22:6) | PE(18:1e_22:6)-H | 774.5443	PE(18:1e_22:6)	PE(18:1e_22:6)-H	PE	774.5443155	24	24	1	1	0.06868400282660432	TRUE	TRUE	TRUE	TRUE
PE(18:1e_22:6)-H | PE(18:1e_22:6)-H | 774.5443	PE(18:1e_22:6)-H	PE(18:1e_22:6)-H	PE	774.5443155	9	9	1	1	0.01631592579896434	TRUE	TRUE	TRUE	TRUE
PE(18:1e_24:1) | PE(18:1e_24:1)-H | 812.6539	PE(18:1e_24:1)	PE(18:1e_24:1)-H	PE	812.6538655	12	12	1	1	0.0197216847167917	TRUE	TRUE	TRUE	TRUE
PE(18:1p_14:0) | PE(18:1p_14:0)+H | 674.5119	PE(18:1p_14:0)	PE(18:1p_14:0)+H	PE	674.5119185	24	24	1	1	0.21063561555656604	TRUE	TRUE	TRUE	TRUE
PE(18:1p_16:0) | PE(18:1p_16:0)+H | 702.5432	PE(18:1p_16:0)	PE(18:1p_16:0)+H	PE	702.5432185	33	33	1	1	0.10687119030393633	TRUE	TRUE	TRUE	TRUE
PE(18:1p_18:1) | PE(18:1p_18:1)+H | 728.5589	PE(18:1p_18:1)	PE(18:1p_18:1)+H	PE	728.5588685	24	24	1	1	1.431861087305302	TRUE	TRUE	TRUE	TRUE
PE(18:1p_18:2) | PE(18:1p_18:2)+H | 726.5432	PE(18:1p_18:2)	PE(18:1p_18:2)+H	PE	726.5432185	33	33	1	1	0.07192246514770995	TRUE	TRUE	TRUE	TRUE
PE(18:1p_20:3) | PE(18:1p_20:3)+H | 752.5589	PE(18:1p_20:3)	PE(18:1p_20:3)+H	PE	752.5588685	12	12	1	1	0.07829086182673703	TRUE	TRUE	TRUE	TRUE
PE(18:1p_20:4) | PE(18:1p_20:4)+H | 750.5432	PE(18:1p_20:4)	PE(18:1p_20:4)+H	PE	750.5432185	24	24	1	1	0.04376118246533068	TRUE	TRUE	TRUE	TRUE
PE(18:1p_22:3) | PE(18:1p_22:3)+H | 780.5902	PE(18:1p_22:3)	PE(18:1p_22:3)+H	PE	780.5901685	24	24	1	1	0.01478943528619364	TRUE	TRUE	TRUE	TRUE
PE(18:1p_22:5) | PE(18:1p_22:5)+H | 776.5589	PE(18:1p_22:5)	PE(18:1p_22:5)+H	PE	776.5588684700001	33	33	1	1	1.3064707402350044	TRUE	TRUE	TRUE	TRUE
PE(18:1p_22:6) | PE(18:1p_22:6)+H | 774.5432	PE(18:1p_22:6)	PE(18:1p_22:6)+H	PE	774.5432185	24	24	1	1	0.12197354875006372	TRUE	TRUE	TRUE	TRUE
PE(18:2_18:2) | PE(18:2_18:2)-H | 738.5079	PE(18:2_18:2)	PE(18:2_18:2)-H	PE	738.5079305	24	24	1	1	0.0661533411345075	TRUE	TRUE	TRUE	TRUE
PE(18:2_18:2)-H | PE(18:2_18:2)-H | 738.5079	PE(18:2_18:2)-H	PE(18:2_18:2)-H	PE	738.5079305	9	9	1	1	0.06489509121772484	TRUE	TRUE	TRUE	TRUE
PE(18:2_20:4) | PE(18:2_20:4)+ | 786.5044	PE(18:2_20:4)	PE(18:2_20:4)+	PE	786.5044284700001	9	9	1	1	0.05781968876845972	TRUE	TRUE	TRUE	TRUE
PE(18:2_20:4) | PE(18:2_20:4)+H | 764.5225	PE(18:2_20:4)	PE(18:2_20:4)+H	PE	764.5224835	12	12	1	1	0.02221879228549531	TRUE	TRUE	TRUE	TRUE
PE(18:2_20:4) | PE(18:2_20:4)-H | 762.5079	PE(18:2_20:4)	PE(18:2_20:4)-H	PE	762.5079305	12	12	1	1	0.02628846795467484	TRUE	TRUE	TRUE	TRUE
PE(18:2_20:4)-H | PE(18:2_20:4)-H | 762.5079	PE(18:2_20:4)-H	PE(18:2_20:4)-H	PE	762.5079305	9	9	1	1	0.24433692501426577	TRUE	TRUE	TRUE	TRUE
PE(18:2_22:6) | PE(18:2_22:6)+H | 788.5225	PE(18:2_22:6)	PE(18:2_22:6)+H	PE	788.5224834700001	21	21	1	1	0.05285745314266053	TRUE	TRUE	TRUE	TRUE
