batch	lipidName	LipidIon	CalcMz	n_qc_total	n_qc_non_na	qc_mean	qc_sd	qc_cv	qc_missing_prop	qc_sn_median	qc_rt_mean	qc_rt_sd	qc_height_mean	n_samples_total	n_samples_non_na	detect_rate	pass_n_qc	pass_mean	pass_cv	pass_sn	pass_rt	keep_for_correction
batch2	PC(35:3e)	PC(35:3e)+H	756.5901685	4	4	138500000	7416198.487095663	0.0535465594736149	0	1.878760917	NA	NA	NA	12	12	1	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
batch2	PC(35:4)	PC(35:4)+H	768.5537835	4	4	1552500000	42720018.72658765	0.027516920274774655	0	62.522816555000006	NA	NA	NA	12	12	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
batch2	PC(35:4e)	PC(35:4e)+H	754.5745185	4	4	233750000	9069178.573608527	0.03879862491383327	0	41.972898475	NA	NA	NA	12	12	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
batch2	PC(35:5)	PC(35:5)+H	766.5381335	4	4	397250000	18892238.26513594	0.04755755384552785	0	2.8566892505	NA	NA	NA	12	12	1	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
batch2	PC(35:6)	PC(35:6)+H	764.5224835	4	4	1027500000	35000000	0.0340632603406326	0	58.821406679999996	NA	NA	NA	12	12	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
batch2	PC(36:1)	PC(36:1)+H	788.6163835	4	4	16950000000	500000000	0.029498525073746312	0	78.506270135	NA	NA	NA	12	12	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
batch2	PC(36:1e)	PC(36:1e)+H	774.6371185	4	4	172750000	20303940.504246954	0.11753366427928773	0	4.0524945925	NA	NA	NA	12	12	1	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
batch2	PC(36:2)	PC(36:2)+H	786.6007335	4	4	16862500000	14614536998.025858	0.866688628496715	0	177.86130555	NA	NA	NA	12	12	1	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
batch2	PC(36:2e)	PC(36:2e)+H	772.6214685	4	4	1805000000	33166247.903554	0.018374652578146262	0	2.3109623055	NA	NA	NA	12	12	1	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
batch2	PC(36:3)	PC(36:3)+H	784.5850835	4	4	23825000000	6280857160.186551	0.26362464470877445	0	126.07963064999998	NA	NA	NA	12	12	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
batch2	PC(36:3e)	PC(36:3e)+H	770.6058185	4	4	2060000000	88317608.66327848	0.042872625564698286	0	53.57331592	NA	NA	NA	12	12	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
batch2	PC(36:4)	PC(36:4)+H	782.5694335	4	4	59325000000	3565926714.5208316	0.06010833062824832	0	231.92833559999997	NA	NA	NA	12	12	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
batch2	PC(36:4e)	PC(36:4e)+H	768.5901685	4	4	8317500000	242263630.50748387	0.029126976917040442	0	37.613425955	NA	NA	NA	12	12	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
batch2	PC(36:5)	PC(36:5)+H	780.5537835	4	4	2457500000	100788557.5516057	0.04101263786433599	0	46.38971411	NA	NA	NA	12	12	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
batch2	PC(36:5e)	PC(36:5e)+H	766.5745185	4	4	3815000000	243652758.38099322	0.06386704020471644	0	34.488824515000005	NA	NA	NA	12	12	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
batch2	PC(36:6)	PC(36:6)+H	778.5381335	4	4	485250000	20287516.6871979	0.04180838060215951	0	7.1990674850000005	NA	NA	NA	12	12	1	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
batch2	PC(37:3)	PC(37:3)+H	798.6007335	4	4	792750000	106117466.3600044	0.13385993864396645	0	6.475204188999999	NA	NA	NA	12	12	1	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
batch2	PC(37:3e)	PC(37:3e)+H	784.6214685	4	4	32300000	3246536.616149585	0.10051196954023484	0	16.96101329	NA	NA	NA	12	12	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
batch2	PC(37:4)	PC(37:4)+H	796.5850835	4	4	1620000000	252586618.80630177	0.1559176659298159	0	78.34925675	NA	NA	NA	12	12	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
batch2	PC(37:5)	PC(37:5)+H	794.5694335	4	4	1075000000	12909944.487358056	0.01200925068591447	0	2.235153054	NA	NA	NA	12	12	1	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
batch2	PC(37:5e)	PC(37:5e)+H	780.5901685	4	4	1320000000	29439202.887759488	0.022302426430120825	0	18.63945017	NA	NA	NA	12	12	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
batch2	PC(37:6)	PC(37:6)+H	792.5537835	4	4	2335000000	59160797.83099616	0.02533653012034097	0	26.836103835	NA	NA	NA	12	12	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
batch2	PC(38:1)	PC(38:1)+H	816.6476835	4	4	385000000	49719211.57862421	0.12914080929512783	0	4.9566752229999995	NA	NA	NA	12	12	1	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
batch2	PC(38:1e)	PC(38:1e)+H	802.6684185	4	4	6531623.3125	1930996.6582246483	0.29563809268197877	0	1353004.75	NA	NA	NA	12	12	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
batch2	PC(38:3)	PC(38:3)+H	812.6163835	4	4	4032500000	220963797.93984354	0.05479573414503249	0	20.631374185	NA	NA	NA	12	12	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
batch2	PC(38:3e)	PC(38:3e)+H	798.6371185	4	4	83275000	11820709.228581281	0.14194787425495384	0	1.7271255705	NA	NA	NA	12	12	1	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
batch2	PC(38:4)	PC(38:4)+H	810.6007335	4	4	20550000000	532290647.42237705	0.02590222128576044	0	40.282224415	NA	NA	NA	12	12	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
batch2	PC(38:4e)	PC(38:4e)+H	796.6214685	4	4	1800000000	91287092.91752769	0.05071505162084872	0	57.976823885	NA	NA	NA	12	12	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
batch2	PC(38:5)	PC(38:5)+H	808.5850835	4	4	27575000000	1030776406.4044151	0.03738083069462974	0	50.79639685	NA	NA	NA	12	12	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
batch2	PC(38:5e)	PC(38:5e)+H	794.6058185	4	4	14700000000	163299316.1855452	0.011108797019424844	0	43.761733934999995	NA	NA	NA	12	12	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
batch2	PC(38:6)	PC(38:6)+H	806.5694335	4	4	9262500000	288949245.83162814	0.031195600089784416	0	33.88732129	NA	NA	NA	12	12	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
batch2	PC(38:6e)	PC(38:6e)+H	792.5901685	4	4	610000000	28600699.292150185	0.04688639228221342	0	20.83533825	NA	NA	NA	12	12	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
batch2	PC(38:7)	PC(38:7)+H	804.5537835	4	4	1177500000	51234753.82979799	0.04351146822063524	0	33.696997089999996	NA	NA	NA	12	12	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
batch2	PC(38:7e)	PC(38:7e)+H	790.5745185	4	4	433500000	25683976.84679432	0.05924792813562703	0	5.3842570995	NA	NA	NA	12	12	1	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
batch2	PC(38:8)	PC(38:8)+H	802.5381335	4	4	225750000	10436314.802968847	0.04622952293673908	0	17.51192671	NA	NA	NA	12	12	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
batch2	PC(38:9)	PC(38:9)+H	800.5224835	4	4	17425000	5211765.535785354	0.2990970178356014	0	7.036742596	NA	NA	NA	12	12	1	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
batch2	PC(39:2e)	PC(39:2e)+H	814.6684185	4	4	105300000	8211374.225223611	0.07798076187296876	0	2.3274738595	NA	NA	NA	12	12	1	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
batch2	PC(39:3e)	PC(39:3e)+H	812.6527685	4	4	156500000	14798648.586948741	0.09456005486868205	0	7.21172877	NA	NA	NA	12	12	1	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
batch2	PC(39:4)	PC(39:4)+H	824.6163835	4	4	560250000	47246693.00596604	0.08433144668624014	0	26.200046264999997	NA	NA	NA	12	12	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
batch2	PC(39:5)	PC(39:5)+H	822.6007335	4	4	525500000	98314122.4172126	0.18708681715930087	0	2.8616313465000003	NA	NA	NA	12	12	1	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
batch2	PC(39:5e)	PC(39:5e)+H	808.6214685	4	4	6144472.807250001	709693.1002137456	0.11550105639272468	0	413207.36256163	NA	NA	NA	12	12	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
batch2	PC(39:6)	PC(39:6)+H	820.5850835	4	4	151750000	8015609.770940699	0.05282115170306886	0	4.853932832	NA	NA	NA	12	12	1	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
batch2	PC(39:7)	PC(39:7)+H	818.5694335	4	4	235500000	19485036.994233977	0.08273901059122708	0	23.16551101	NA	NA	NA	12	12	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
batch2	PC(40:10)	PC(40:10)+H	826.5381335	4	4	38100000	7636316.738672731	0.200428260857552	0	4.518978271	NA	NA	NA	12	12	1	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
batch2	PC(40:2)	PC(40:2)+H	842.6633335	4	4	240500000	20305992.547357377	0.08443240144431341	0	1.3078293715	NA	NA	NA	12	12	1	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
batch2	PC(40:3e)	PC(40:3e)-CH3	810.6382155	4	4	2687472.14525	285557.41942066146	0.10625502479174448	0	1.2996827739999999	NA	NA	NA	12	12	1	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
batch2	PC(40:4)	PC(40:4)+H	838.6320335	4	4	3555000000	175214154.6793523	0.04928668204763778	0	25.406541750000002	NA	NA	NA	12	12	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
batch2	PC(40:4e)	PC(40:4e)+H	824.6527685	4	4	645750000	82689680.93621679	0.12805215785709143	0	7.3020351075	NA	NA	NA	12	12	1	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
batch2	PC(40:5)	PC(40:5)+H	836.6163835	4	4	4222500000	171537167.98408443	0.04062455132837997	0	29.244297015	NA	NA	NA	12	12	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
batch2	PC(40:5e)	PC(40:5e)+H	822.6371185	4	4	2910000000	42426406.87119285	0.014579521261578299	0	18.81182079	NA	NA	NA	12	12	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
batch2	PC(40:6)	PC(40:6)+H	834.6007335	4	4	4992500000	677120127.2054071	0.135627466641043	0	10.207996309	NA	NA	NA	12	12	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
batch2	PC(40:6e)	PC(40:6e)+H	820.6214685	4	4	1545000000	58022983.95176403	0.03755532941861749	0	9.9210286695	NA	NA	NA	12	12	1	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
batch2	PC(40:7)	PC(40:7)+H	832.5850835	4	4	3015000000	345687720.3488721	0.11465596031471713	0	16.073962270000003	NA	NA	NA	12	12	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
batch2	PC(40:7e)	PC(40:7e)+H	818.6058185	4	4	2027500000	77190241.17939608	0.03807163560019535	0	14.787185985	NA	NA	NA	12	12	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
batch2	PC(40:8)	PC(40:8)+H	830.5694335	4	4	1780000000	67823299.83125268	0.03810297743328802	0	81.66668505000001	NA	NA	NA	12	12	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
batch2	PC(40:8e)	PC(40:8e)+H	816.5901685	4	4	131250000	7762087.348130012	0.05913971312860961	0	4.1099714435	NA	NA	NA	12	12	1	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
batch2	PC(40:9)	PC(40:9)+H	828.5537835	4	4	238500000	16258331.197676266	0.06816910355419818	0	32.016933985	NA	NA	NA	12	12	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
batch2	PC(41:4)	PC(41:4)+H	852.6476835	4	4	115250000	4991659.71062398	0.04331158100324494	0	3.475566023	NA	NA	NA	12	12	1	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
batch2	PC(41:6)	PC(41:6)+H	848.6163835	4	4	79550000	9038620.838748945	0.11362188357949649	0	3.0223899535000003	NA	NA	NA	12	12	1	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
batch2	PC(42:10)	PC(42:10)+H	854.5694335	4	4	715250000	41161268.20203673	0.05754808556733552	0	9.8140576275	NA	NA	NA	12	12	1	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
batch2	PC(42:10e)	PC(42:10e)+H	840.5901685	4	4	31975000	2354251.4733987106	0.07362788032521378	0	2.864722067	NA	NA	NA	12	12	1	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
batch2	PC(42:11)	PC(42:11)+H	852.5537835	4	4	120250000	5852349.955359813	0.0486681908969631	0	10.142885986500001	NA	NA	NA	12	12	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
batch2	PC(42:4)	PC(42:4)+H	866.6633335	4	4	1682500000	66520673.478250355	0.03953680444472532	0	7.5679999225	NA	NA	NA	12	12	1	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
batch2	PC(42:5)	PC(42:5)+H	864.6476835	4	4	1110000000	35590260.84010437	0.03206329805414808	0	9.0914821709999991	NA	NA	NA	12	12	1	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
batch2	PC(42:5e)	PC(42:5e)+H	850.6684185	4	4	146500000	10969655.11460289	0.07487819190855215	0	1.889357007	NA	NA	NA	12	12	1	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
batch2	PC(42:6)	PC(42:6)+H	862.6320335	4	4	697750000	56440972.11541748	0.08088996361937295	0	13.81961522	NA	NA	NA	12	12	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
batch2	PC(42:6e)	PC(42:6e)+H	848.6527685	4	4	323750000	26512575.632455375	0.08189212550565367	0	12.128995495	NA	NA	NA	12	12	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
batch2	PC(42:8)	PC(42:8)+H	858.6007335	4	4	654750000	311665819.96319926	0.4760073615321867	0	2.8166702265	NA	NA	NA	12	12	1	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE
batch2	PC(42:8e)	PC(42:8e)+H	844.6214685	4	4	42175000	8941056.984495737	0.2119989800710311	0	1.5145463860000001	NA	NA	NA	12	12	1	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
batch2	PC(42:9)	PC(42:9)+H	856.5850835	4	4	656250000	132648344.63095774	0.2021308108662213	0	15.660571085	NA	NA	NA	12	12	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
batch2	PC(44:10)	PC(44:10)+H	882.6007335	4	4	279500000	13000000	0.046511627906976744	0	67.12547319000001	NA	NA	NA	12	12	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
batch2	PC(44:11)	PC(44:11)+H	880.5850835	4	4	136250000	10719919.153924001	0.0786783057168734	0	3.1277022160000003	NA	NA	NA	12	12	1	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
batch2	PC(44:12)	PC(44:12)+H	878.5694335	4	4	93400000	5245950.819441601	0.056166496996162746	0	4.2603038465	NA	NA	NA	12	12	1	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
batch2	PC(44:4e)	PC(44:4e)+H	880.7153685	4	4	21775000	3773040.3302023336	0.17327395316658248	0	2.9513641025	NA	NA	NA	12	12	1	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
batch2	PC(44:6)	PC(44:6)+H	890.6633335	4	4	154000000	12727922.061357856	0.0826488445542718	0	1.234276291	NA	NA	NA	12	12	1	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
batch2	PC(44:6e)	PC(44:6e)+H	876.6840685	4	4	33975000	3960955.2719851136	0.11658440829978259	0	4.2668924435	NA	NA	NA	12	12	1	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
batch2	PC(44:8)	PC(44:8)+H	886.6320335	4	4	290250000	10935416.468216166	0.03767585346499971	0	5.4149679805	NA	NA	NA	12	12	1	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
batch2	PC(44:9)	PC(44:9)+H	884.6163835	4	4	148500000	35047586.69770764	0.23601068483304807	0	1.0969567355	NA	NA	NA	12	12	1	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
batch2	PC(52:7)	PC(52:7)-CH3	984.7426805	4	4	898391.4767499999	61015.17690587126	0.06791602378797976	0	2.0457988945	NA	NA	NA	12	12	1	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
batch2	PC(54:6)	PC(54:6)-CH3	1014.789631	4	4	3709728.7287500002	286124.6469113866	0.07712818586813402	0	3.8807649615	NA	NA	NA	12	12	1	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
batch2	PE(14:0_18:2)	PE(14:0_18:2)-H	686.4766305	4	4	12625000	1887458.6088176875	0.14950167198555941	0	6.1538167465	NA	NA	NA	12	12	1	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
batch2	PE(14:0_20:4)	PE(14:0_20:4)+H	712.4911835	4	4	13450000	1526433.7522473747	0.113489498308355	0	9.740455666999999	NA	NA	NA	12	12	1	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
batch2	PE(14:0_22:6)	PE(14:0_22:6)+H	736.4911835	4	4	6934174.04925	1433880.3332674392	0.2067845893517091	0	3.2713395915000003	NA	NA	NA	12	12	1	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
batch2	PE(14:0p_20:4)	PE(14:0p_20:4)+H	696.4962685	4	4	28800000	2356551.152284485	0.08182469278765572	0	20.304951285	NA	NA	NA	12	12	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
batch2	PE(14:1e_20:4)	PE(14:1e_20:4)-H	694.4817155	4	4	14000000	483045.89153964794	0.03450327796711771	0	1578945.505	NA	NA	NA	12	12	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
batch2	PE(14:1e_22:6)	PE(14:1e_22:6)-H	718.4817155	4	4	3927781.11825	803531.8363934747	0.20457653117684005	0	8.949176595	NA	NA	NA	12	12	1	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
batch2	PE(15:0_18:1)	PE(15:0_18:1)-H	702.5079305	4	4	17975000	1268529.3322058686	0.07057186827292732	0	3.8122976049999995	NA	NA	NA	12	12	1	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
batch2	PE(15:0_18:2)	PE(15:0_18:2)-H	700.4922805	4	4	3966815.887	624238.8234459178	0.15736521210668375	0	4.8475004235	NA	NA	NA	12	12	1	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
batch2	PE(15:0_20:4)	PE(15:0_20:4)+H	726.5068335	4	4	14400000	2562550.8125043428	0.1779549175350238	0	2.826627931	NA	NA	NA	12	12	1	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
batch2	PE(16:0_14:0)	PE(16:0_14:0)-H	662.4766305	4	4	6042669.5915	5720901.425848756	0.9467506603200904	0	6.7200775319999995	NA	NA	NA	12	12	1	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE
batch2	PE(16:0_16:0)	PE(16:0_16:0)+H	692.5224835	4	4	55225000	5053299.2523037195	0.09150383435588447	0	14.78448924	NA	NA	NA	12	12	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
batch2	PE(16:0_16:1)	PE(16:0_16:1)-H	688.4922805	4	4	193250000	40532908.44075548	0.2097433813234436	0	27100000	NA	NA	NA	12	12	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
batch2	PE(16:0_18:1)	PE(16:0_18:1)+H	718.5381335	4	4	979000000	23466287.875730723	0.023969650537007888	0	17.02813611	NA	NA	NA	12	12	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
batch2	PE(16:0_18:2)	PE(16:0_18:2)+H	716.5224835	4	4	603250000	50887948.80257342	0.0843563179487334	0	14.308720778999998	NA	NA	NA	12	12	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
batch2	PE(16:0_18:3)	PE(16:0_18:3)-H	712.4922805	4	4	14087328.67275	7798590.303785344	0.5535890078912296	0	2.332218829	NA	NA	NA	12	12	1	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE
batch2	PE(16:0_20:4)	PE(16:0_20:4)-H	738.5079305	4	4	3120000000	354400902.933387	0.11359003299147019	0	246.65153735	NA	NA	NA	12	12	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
batch2	PE(16:0_22:4)	PE(16:0_22:4)-H	766.5392305	4	4	473750000	8655441.44839919	0.0182700611048004	0	3.2159533414999997	NA	NA	NA	12	12	1	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
batch2	PE(16:0_22:5)	PE(16:0_22:5)-H	764.5235805	4	4	145000000	5597618.541248889	0.03860426580171648	0	9.4495314725	NA	NA	NA	12	12	1	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
batch2	PE(16:0_22:6)	PE(16:0_22:6)+H	764.5224835	4	4	1027500000	35000000	0.0340632603406326	0	58.821406679999996	NA	NA	NA	12	12	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
batch2	PE(16:0e)	PE(16:0e)+H	454.2928185	4	4	11625000	1750000	0.15053763440860216	0	33.91410623	NA	NA	NA	12	12	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
batch2	PE(16:0p_16:0)	PE(16:0p_16:0)+H	676.5275685	4	4	36875000	1440775.2542757434	0.03907187130239304	0	3767682.5	NA	NA	NA	12	12	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
batch2	PE(16:0p_18:2)	PE(16:0p_18:2)+H	700.5275685	4	4	465750000	17289206.65232117	0.03712121664481196	0	23950025.865297396	NA	NA	NA	12	12	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
batch2	PE(16:0p_19:1)	PE(16:0p_19:1)+H	716.5588685	4	4	24450000	310912.6351029605	0.012716263194395113	0	3.8383471800000004	NA	NA	NA	12	12	1	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
batch2	PE(16:0p_20:0)	PE(16:0p_20:0)+H	732.5901685	4	4	2640129.8955	782989.2656482673	0.2965722508513094	0	626047.25	NA	NA	NA	12	12	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
batch2	PE(16:0p_20:3)	PE(16:0p_20:3)+H	726.5432185	4	4	64450000	5581815.714144159	0.0866069156577837	0	5837541.75	NA	NA	NA	12	12	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
batch2	PE(16:0p_20:4)	PE(16:0p_20:4)+H	724.5275685	4	4	9245000000	346938995.5981695	0.03752720341786582	0	841500000	NA	NA	NA	12	12	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
batch2	PE(16:0p_22:1)	PE(16:0p_22:1)+H	758.6058185	4	4	14971810.235	13607731.19730743	0.9088901731800123	0	3283031.25	NA	NA	NA	12	12	1	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
batch2	PE(16:0p_22:3)	PE(16:0p_22:3)+H	754.5745185	4	4	235000000	7527726.52709081	0.032032878838684296	0	82.95545434499999	NA	NA	NA	12	12	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
batch2	PE(16:0p_22:4)	PE(16:0p_22:4)+H	752.5588685	4	4	4657500000	39475730.94109004	0.008475733964807308	0	41.561722765	NA	NA	NA	12	12	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
batch2	PE(16:0p_22:5)	PE(16:0p_22:5)+H	750.5432185	4	4	279500000	24474476.501040835	0.08756521109495827	0	2.0808110964999997	NA	NA	NA	12	12	1	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
batch2	PE(16:0p_22:6)	PE(16:0p_22:6)+H	748.5275685	4	4	1720000000	41633319.989322655	0.024205418598443405	0	88.977671935	NA	NA	NA	12	12	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
batch2	PE(16:1_18:1)	PE(16:1_18:1)-H	714.5079305	4	4	107400000	14947909.552843835	0.13917979099482156	0	29.186608145	NA	NA	NA	12	12	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
batch2	PE(16:1_20:4)	PE(16:1_20:4)-H	736.4922805	4	4	40200000	3023243.291566195	0.0752050570041342	0	35.91894008	NA	NA	NA	12	12	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
batch2	PE(16:1_22:6)	PE(16:1_22:6)-H	760.4922805	4	4	6735383.3412500005	3001106.9024294084	0.44557328816750635	0	2.4448559144999997	NA	NA	NA	12	12	1	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE
batch2	PE(16:1e_16:0)	PE(16:1e_16:0)-H	674.5130155	4	4	24525000	1037223.8588334407	0.04229251208291297	0	2152938.625	NA	NA	NA	12	12	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
batch2	PE(16:1e_18:2)	PE(16:1e_18:2)-H	698.5130155	4	4	298500000	21063396.37063944	0.07056414194519076	0	176.55407945000002	NA	NA	NA	12	12	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
batch2	PE(16:1e_18:3)	PE(16:1e_18:3)-H	696.4973655	4	4	11687183.8385	2286739.709014206	0.19566216640498224	0	5.8955046795	NA	NA	NA	12	12	1	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
batch2	PE(16:1e_19:1)	PE(16:1e_19:1)-H	714.5443155	4	4	11434602.51625	1552573.7557971259	0.13577855055221416	0	15.982316945000001	NA	NA	NA	12	12	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
batch2	PE(16:1e_20:0)	PE(16:1e_20:0)-H	730.5756155	4	4	3375324.2797499998	167157.75225250842	0.049523464532092096	0	5.633792684	NA	NA	NA	12	12	1	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
batch2	PE(16:1e_20:2)	PE(16:1e_20:2)-H	726.5443155	4	4	303000000	13441230.1024373	0.04436049538758185	0	5750023.307993995	NA	NA	NA	12	12	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
batch2	PE(16:1e_20:3)	PE(16:1e_20:3)+H	726.5432185	4	4	242000000	14764823.060233401	0.06101166553815455	0	25900000	NA	NA	NA	12	12	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
batch2	PE(16:1e_20:4)	PE(16:1e_20:4)-H	722.5130155	4	4	5315000000	328278337.1876169	0.06176450370416122	0	428.93871709999996	NA	NA	NA	12	12	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
batch2	PE(16:1e_20:5)	PE(16:1e_20:5)-H	720.4973655	4	4	256000000	49879855.653359704	0.19484318614593635	0	81.43926519499999	NA	NA	NA	12	12	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
batch2	PE(16:1e_22:1)	PE(16:1e_22:1)-H	756.5912655	4	4	41450000	2559296.7784139453	0.06174419248284548	0	28.9809517695	NA	NA	NA	12	12	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
