feature_id	lipidName	LipidIon	Class	CalcMz	n_samples_total	n_non_na_global	detect_rate_global	min_detect_rate_group	var_log	pass_global	pass_group	pass_var	keep_feature	n_batches_qc	any_keep_for_corr	qc_mean_median	qc_cv_median	qc_sn_median_median	qc_rt_sd_median
PE(18:0_22:1) | PE(18:0_22:1)-H | 800.6175	PE(18:0_22:1)	PE(18:0_22:1)-H	PE	800.6174805	12	12	1	1	0.14087980738739167	TRUE	TRUE	TRUE	TRUE	1	TRUE	11975000	0.01721547234078355	24.677235245	0.00810349718742943
PE(18:0_22:2) | PE(18:0_22:2)+H | 800.6164	PE(18:0_22:2)	PE(18:0_22:2)+H	PE	800.6163834700001	9	9	1	1	0.05444837430063824	TRUE	TRUE	TRUE	TRUE	1	FALSE	32538243.35	NA	6.624695633613366	NA
PE(18:0_22:2)-H | PE(18:0_22:2)-H | 798.6018	PE(18:0_22:2)-H	PE(18:0_22:2)-H	PE	798.6018305299999	9	9	1	1	0.04509944658173787	TRUE	TRUE	TRUE	TRUE	1	FALSE	27953784.85	NA	7.244033924956126	NA
PE(18:0_22:3) | PE(18:0_22:3)-H | 796.5862	PE(18:0_22:3)	PE(18:0_22:3)-H	PE	796.5861805	24	24	1	1	0.01262622090992383	TRUE	TRUE	TRUE	TRUE	2	TRUE	41262500	0.033414973953068756	254.84270616999999	0.01363818169698637
PE(18:0_22:3)-H | PE(18:0_22:3)-H | 796.5862	PE(18:0_22:3)-H	PE(18:0_22:3)-H	PE	796.5861805	9	9	1	1	0.02031219516340751	TRUE	TRUE	TRUE	TRUE	1	FALSE	38823846.06	NA	1.173663267	NA
PE(18:0_22:4) | PE(18:0_22:4)+ | 818.5670	PE(18:0_22:4)	PE(18:0_22:4)+	PE	818.5670284700001	9	9	1	1	0.0134187080511152	TRUE	TRUE	TRUE	TRUE	1	FALSE	230230772	NA	23.431337557872126	NA
PE(18:0_22:4) | PE(18:0_22:4)+H | 796.5851	PE(18:0_22:4)	PE(18:0_22:4)+H	PE	796.5850834700001	33	33	1	1	1.7513613854191823	TRUE	TRUE	TRUE	TRUE	3	TRUE	4245000000	0.04320285124458857	386.50631986882416	0.00770281333886062
PE(18:0_22:4)-H | PE(18:0_22:4)-H | 794.5705	PE(18:0_22:4)-H	PE(18:0_22:4)-H	PE	794.5705305299999	9	9	1	1	0.00742660426850718	TRUE	TRUE	FALSE	FALSE	1	FALSE	2243485785	NA	65.83002309386757	NA
PE(18:0_22:5) | PE(18:0_22:5)+ | 816.5514	PE(18:0_22:5)	PE(18:0_22:5)+	PE	816.5513785	9	9	1	1	0.1442729150545249	TRUE	TRUE	TRUE	TRUE	1	FALSE	74989928.82	NA	6.825281109778732	NA
PE(18:0_22:5) | PE(18:0_22:5)+H | 794.5694	PE(18:0_22:5)	PE(18:0_22:5)+H	PE	794.5694335	21	21	1	1	0.02524102932627004	TRUE	TRUE	TRUE	TRUE	2	TRUE	2246310723	0.05387495873547204	97.83463159936997	0.0072743842809313
PE(18:0_22:5) | PE(18:0_22:5)-H | 792.5549	PE(18:0_22:5)	PE(18:0_22:5)-H	PE	792.5548805	12	12	1	1	0.00291051008405958	TRUE	TRUE	FALSE	FALSE	1	TRUE	891000000	0.03269571719632007	121.491065	NA
PE(18:0_22:5)-H | PE(18:0_22:5)-H | 792.5549	PE(18:0_22:5)-H	PE(18:0_22:5)-H	PE	792.5548805299999	9	9	1	1	0.00748302294984666	TRUE	TRUE	FALSE	FALSE	1	FALSE	947024557.3	NA	63.81987480389137	NA
PE(18:0_22:6) | PE(18:0_22:6)+H | 792.5538	PE(18:0_22:6)	PE(18:0_22:6)+H	PE	792.5537834700001	21	21	1	1	0.01184592269647817	TRUE	TRUE	TRUE	TRUE	2	TRUE	2673879177.5	0.06098305802790176	46.55218674661335	0.00580229839517624
PE(18:0_22:6)-H | PE(18:0_22:6)-H | 790.5392	PE(18:0_22:6)-H	PE(18:0_22:6)-H	PE	790.5392305299999	9	9	1	1	2.101240123550928	TRUE	TRUE	TRUE	TRUE	1	FALSE	1202304458	NA	12.781691093668304	NA
PE(18:0e) | PE(18:0e)+H | 482.3241	PE(18:0e)	PE(18:0e)+H	PE	482.3241185	24	24	1	1	0.2900596569415635	TRUE	TRUE	TRUE	TRUE	2	TRUE	166375000	0.05052134544114493	9025093.046486154	0.00650000000000022
PE(18:0e_16:0) | PE(18:0e_16:0)-H | 704.5600	PE(18:0e_16:0)	PE(18:0e_16:0)-H	PE	704.5599655	24	24	1	1	1.0223406455607886	TRUE	TRUE	TRUE	TRUE	2	FALSE	40525000	0.038384928822179504	13.1382006445	0.05513921774321074
PE(18:0e_16:0)-H | PE(18:0e_16:0)-H | 704.5600	PE(18:0e_16:0)-H	PE(18:0e_16:0)-H	PE	704.5599655	9	9	1	1	0.00633618897585919	TRUE	TRUE	FALSE	FALSE	1	FALSE	35823327.08	NA	2215422	NA
PE(18:0e_18:2) | PE(18:0e_18:2)-H | 728.5600	PE(18:0e_18:2)	PE(18:0e_18:2)-H	PE	728.5599655	12	12	1	1	0.0130624247004289	TRUE	TRUE	TRUE	TRUE	1	TRUE	26425000	0.10543524477392643	20.9210522275	0.02782534815595399
PE(18:0e_18:2)-H | PE(18:0e_18:2)-H | 728.5600	PE(18:0e_18:2)-H	PE(18:0e_18:2)-H	PE	728.5599655	9	9	1	1	0.05058261821641883	TRUE	TRUE	TRUE	TRUE	1	FALSE	20462962.92	NA	2.2744293904655395	NA
PE(18:0e_20:4)-H | PE(18:0e_20:4)-H | 752.5600	PE(18:0e_20:4)-H	PE(18:0e_20:4)-H	PE	752.5599655299999	9	9	1	1	0.07602634773258428	TRUE	TRUE	TRUE	TRUE	1	FALSE	35478333.89	NA	12.297779935188412	NA
PE(18:0e_22:4) | PE(18:0e_22:4)+Na | 804.5878	PE(18:0e_22:4)	PE(18:0e_22:4)+Na	PE	804.5877635	24	24	1	1	0.04064752965309664	TRUE	TRUE	TRUE	TRUE	2	TRUE	271000000	0.0958352616948914	10.687468713	0.00846069343099777
PE(18:0e_22:6) | PE(18:0e_22:6)+Na | 800.5565	PE(18:0e_22:6)	PE(18:0e_22:6)+Na	PE	800.5564635	24	24	1	1	0.02354599915796434	TRUE	TRUE	TRUE	TRUE	2	FALSE	58162500	0.05128145613172552	4.2306322915	0.00826135582092937
PE(18:0p_16:0) | PE(18:0p_16:0)+H | 704.5589	PE(18:0p_16:0)	PE(18:0p_16:0)+H	PE	704.5588684700001	33	33	1	1	1.3347050960014069	TRUE	TRUE	TRUE	TRUE	3	TRUE	66012756	0.04864970796955022	83.82219365	0.00718215380880499
PE(18:0p_18:1) | PE(18:0p_18:1)+H | 730.5745	PE(18:0p_18:1)	PE(18:0p_18:1)+H	PE	730.5745184700002	33	33	1	1	0.1434726441314826	TRUE	TRUE	TRUE	TRUE	3	FALSE	293539987.3	0.050211737797754855	8.137356902499999	0.00716472842006805
PE(18:0p_18:2) | PE(18:0p_18:2)+H | 728.5589	PE(18:0p_18:2)	PE(18:0p_18:2)+H	PE	728.5588684700001	33	33	1	1	0.5958189553325408	TRUE	TRUE	TRUE	TRUE	3	TRUE	332871843.1	0.24307816283716688	10.988896622	0.01856520042085869
PE(18:0p_20:2) | PE(18:0p_20:2)+H | 756.5902	PE(18:0p_20:2)	PE(18:0p_20:2)+H	PE	756.5901684700001	33	33	1	1	1.344405049363146	TRUE	TRUE	TRUE	TRUE	3	FALSE	138500000	0.07929683521236956	4.6620313745	0.03496069221282595
PE(18:0p_20:3) | PE(18:0p_20:3)+H | 754.5745	PE(18:0p_20:3)	PE(18:0p_20:3)+H	PE	754.5745185	21	21	1	1	1.7653245645182356	TRUE	TRUE	TRUE	TRUE	2	FALSE	126413954.85	0.2506317604556103	6.83136794249808	0.02652514530277512
PE(18:0p_20:4) | PE(18:0p_20:4)+H | 752.5589	PE(18:0p_20:4)	PE(18:0p_20:4)+H	PE	752.5588684700001	33	33	1	1	7.487779923106315	TRUE	TRUE	TRUE	TRUE	3	TRUE	4125000000	0.07000588041731763	42.105813145	0.01885691738682033
PE(18:0p_22:1) | PE(18:0p_22:1)+H | 786.6371	PE(18:0p_22:1)	PE(18:0p_22:1)+H	PE	786.6371185	12	12	1	1	0.05033790267485061	TRUE	TRUE	TRUE	TRUE	1	TRUE	26600000	0.05099496227913736	14.113898203999998	0.0113431330181163
PE(18:0p_22:2) | PE(18:0p_22:2)+H | 784.6215	PE(18:0p_22:2)	PE(18:0p_22:2)+H	PE	784.6214685	24	24	1	1	0.6975341000533549	TRUE	TRUE	TRUE	TRUE	2	TRUE	63012500	0.062172149548964564	17.0449309025	0.00559761854124959
PE(18:0p_22:4) | PE(18:0p_22:4)+H | 780.5902	PE(18:0p_22:4)	PE(18:0p_22:4)+H	PE	780.5901685	24	24	1	1	0.05617281887048069	TRUE	TRUE	TRUE	TRUE	2	TRUE	1540000000	0.020715138346085106	15.18325519	0.01327591804735025
PE(18:0p_22:5) | PE(18:0p_22:5)+H | 778.5745	PE(18:0p_22:5)	PE(18:0p_22:5)+H	PE	778.5745185	21	21	1	1	0.02552253465889943	TRUE	TRUE	TRUE	TRUE	2	TRUE	845078193.05	0.0371980555227397	138.88229717175727	NA
PE(18:0p_22:6) | PE(18:0p_22:6)+H | 776.5589	PE(18:0p_22:6)	PE(18:0p_22:6)+H	PE	776.5588685	24	24	1	1	0.02079430866634922	TRUE	TRUE	TRUE	TRUE	2	TRUE	1130000000	0.025478507344799856	29.454534357500002	0.00899536917900889
PE(18:1_18:1) | PE(18:1_18:1)+H | 744.5538	PE(18:1_18:1)	PE(18:1_18:1)+H	PE	744.5537834700001	9	9	1	1	0.01415181727003077	TRUE	TRUE	TRUE	TRUE	1	FALSE	1145213962	NA	22.63336296103236	NA
PE(18:1_18:1) | PE(18:1_18:1)+Na | 766.5357	PE(18:1_18:1)	PE(18:1_18:1)+Na	PE	766.5357285	24	24	1	1	0.01307416443184196	TRUE	TRUE	TRUE	TRUE	2	TRUE	1455000000	0.03334733221445843	14.940814347500002	0.00818026079453854
PE(18:1_18:1)-H | PE(18:1_18:1)-H | 742.5392	PE(18:1_18:1)-H	PE(18:1_18:1)-H	PE	742.5392305299999	9	9	1	1	9.823882716558888	TRUE	TRUE	TRUE	TRUE	1	FALSE	484700895	NA	61.38686015095702	NA
PE(18:1_18:2) | PE(18:1_18:2)+H | 742.5381	PE(18:1_18:2)	PE(18:1_18:2)+H	PE	742.5381335	33	33	1	1	4.90861400232599	TRUE	TRUE	TRUE	TRUE	3	TRUE	426250000	0.06650395030489546	34.159200505	0.01339153961773329
PE(18:1_18:2)-H | PE(18:1_18:2)-H | 740.5236	PE(18:1_18:2)-H	PE(18:1_18:2)-H	PE	740.5235805299999	9	9	1	1	2.258902488458647	TRUE	TRUE	TRUE	TRUE	1	FALSE	274183254.1	NA	31.141791550927262	NA
PE(18:1_20:2) | PE(18:1_20:2)+Na | 792.5514	PE(18:1_20:2)	PE(18:1_20:2)+Na	PE	792.5513785	12	12	1	1	0.02127300911399929	TRUE	TRUE	TRUE	TRUE	1	FALSE	298750000	0.10253009802508184	5.1834890389999995	0.00736545993132767
PE(18:1_20:3) | PE(18:1_20:3)+Na | 790.5357	PE(18:1_20:3)	PE(18:1_20:3)+Na	PE	790.5357285	24	24	1	1	1.8072481025190663	TRUE	TRUE	TRUE	TRUE	2	TRUE	367637500	0.10036197185810918	16.1796612395	0.01826654501176051
PE(18:1_20:4) | PE(18:1_20:4)+H | 766.5381	PE(18:1_20:4)	PE(18:1_20:4)+H	PE	766.5381335	33	33	1	1	0.01518935684113959	TRUE	TRUE	TRUE	TRUE	3	TRUE	1429223373	0.03334733221445843	12.761251155	0.00818026079453854
PE(18:1_20:4)-H | PE(18:1_20:4)-H | 764.5236	PE(18:1_20:4)-H	PE(18:1_20:4)-H	PE	764.5235805299999	9	9	1	1	0.04057942610469385	TRUE	TRUE	TRUE	TRUE	1	FALSE	806096248.3	NA	68.63578847005071	NA
PE(18:1_22:0) | PE(18:1_22:0)-H | 800.6175	PE(18:1_22:0)	PE(18:1_22:0)-H	PE	800.6174805	12	12	1	1	0.5404814979637874	TRUE	TRUE	TRUE	TRUE	1	FALSE	3741796.5305	0.07446198350105047	3.5111675385	NA
PE(18:1_22:2)-H | PE(18:1_22:2)-H | 796.5862	PE(18:1_22:2)-H	PE(18:1_22:2)-H	PE	796.5861805	9	9	1	1	0.40061956116469905	TRUE	TRUE	TRUE	TRUE	1	FALSE	34111478.26	NA	0.5470930820712551	NA
PE(18:1_22:4) | PE(18:1_22:4)-H | 792.5549	PE(18:1_22:4)	PE(18:1_22:4)-H	PE	792.5548805	24	24	1	1	0.01330515028002096	TRUE	TRUE	TRUE	TRUE	2	TRUE	362250000	0.07864978668267444	19.051719882	0.02252406120870135
PE(18:1_22:4)-H | PE(18:1_22:4)-H | 792.5549	PE(18:1_22:4)-H	PE(18:1_22:4)-H	PE	792.5548805299999	9	9	1	1	1.2886943302630438	TRUE	TRUE	TRUE	TRUE	1	FALSE	296253321.5	NA	10.794262354640315	NA
PE(18:1_22:5) | PE(18:1_22:5)+H | 792.5538	PE(18:1_22:5)	PE(18:1_22:5)+H	PE	792.5537835	12	12	1	1	0.05820549650656449	TRUE	TRUE	TRUE	TRUE	1	FALSE	362250000	0.06645834929630244	2.7974806044999996	NA
PE(18:1_22:5) | PE(18:1_22:5)-H | 790.5392	PE(18:1_22:5)	PE(18:1_22:5)-H	PE	790.5392305	12	12	1	1	0.00582097639619038	TRUE	TRUE	FALSE	FALSE	1	FALSE	295750000	0.05962072436297369	9.135549051	0.00787400787401165
PE(18:1_22:5)-H | PE(18:1_22:5)-H | 790.5392	PE(18:1_22:5)-H	PE(18:1_22:5)-H	PE	790.5392305299999	9	9	1	1	0.10912554583395924	TRUE	TRUE	TRUE	TRUE	1	FALSE	84143825.35	NA	3.123828842435836	NA
PE(18:1_22:6) | PE(18:1_22:6)+H | 790.5381	PE(18:1_22:6)	PE(18:1_22:6)+H	PE	790.5381335	33	33	1	1	0.05905963133337177	TRUE	TRUE	TRUE	TRUE	3	TRUE	638750000	0.08278422122119891	38.98960726	0.01826654501176051
PE(18:1_22:6)-H | PE(18:1_22:6)-H | 788.5236	PE(18:1_22:6)-H	PE(18:1_22:6)-H	PE	788.5235805299999	9	9	1	1	0.00870995920452855	TRUE	TRUE	FALSE	FALSE	1	FALSE	244629190.9	NA	51.189264349866875	NA
PE(18:1_24:0) | PE(18:1_24:0)-H | 828.6488	PE(18:1_24:0)	PE(18:1_24:0)-H	PE	828.6487805	24	24	1	1	1.0972840957405043	TRUE	TRUE	TRUE	TRUE	2	FALSE	6831986.929500001	0.12010452560103135	4.815193372	0.00320156211871682
PE(18:1_24:0)-H | PE(18:1_24:0)-H | 828.6488	PE(18:1_24:0)-H	PE(18:1_24:0)-H	PE	828.6487805	9	9	1	1	0.5756704578936014	TRUE	TRUE	TRUE	TRUE	1	FALSE	4436389.524	NA	4.837598921583203	NA
PE(18:1_24:1) | PE(18:1_24:1)+H | 828.6477	PE(18:1_24:1)	PE(18:1_24:1)+H	PE	828.6476834700001	9	9	1	1	0.1943556720932676	TRUE	TRUE	TRUE	TRUE	1	FALSE	11886996.7	NA	1.3152237170435597	NA
PE(18:1_24:1) | PE(18:1_24:1)-H | 826.6331	PE(18:1_24:1)	PE(18:1_24:1)-H	PE	826.6331305	24	24	1	1	0.08782370657880353	TRUE	TRUE	TRUE	TRUE	2	FALSE	10959754.839	0.07911569070988914	4.9369017589999995	0.01034005157949763
PE(18:1_24:1)-H | PE(18:1_24:1)-H | 826.6331	PE(18:1_24:1)-H	PE(18:1_24:1)-H	PE	826.6331305299999	9	9	1	1	0.13752331351873845	TRUE	TRUE	TRUE	TRUE	1	FALSE	10826206.62	NA	1.2981162848434793	NA
PE(18:1_24:2) | PE(18:1_24:2)-H | 824.6175	PE(18:1_24:2)	PE(18:1_24:2)-H	PE	824.6174805	24	24	1	1	1.0468468766043515	TRUE	TRUE	TRUE	TRUE	2	FALSE	17402027.305375002	0.5128916797845658	12.730557644000001	0.00761577310586388
PE(18:1e) | PE(18:1e)+H | 480.3085	PE(18:1e)	PE(18:1e)+H	PE	480.3084685	24	24	1	1	0.05934859462541362	TRUE	TRUE	TRUE	TRUE	2	TRUE	10060170.9415	0.06866334695166043	167769.52204909	0.00906917857360844
PE(18:1e_16:0) | PE(18:1e_16:0)+H | 704.5589	PE(18:1e_16:0)	PE(18:1e_16:0)+H	PE	704.5588684700001	9	9	1	1	0.9623984177934688	TRUE	TRUE	TRUE	TRUE	1	FALSE	32027339.61	NA	0	NA
PE(18:1e_16:0) | PE(18:1e_16:0)-H | 702.5443	PE(18:1e_16:0)	PE(18:1e_16:0)-H	PE	702.5443155	24	24	1	1	1.8378646385482416	TRUE	TRUE	TRUE	TRUE	2	TRUE	74425000	0.04851577895134792	408929.00694447244	0.00191485421551347
PE(18:1e_16:0)-H | PE(18:1e_16:0)-H | 702.5443	PE(18:1e_16:0)-H	PE(18:1e_16:0)-H	PE	702.5443155	9	9	1	1	0.03186928328873381	TRUE	TRUE	TRUE	TRUE	1	FALSE	37992979.22	NA	14.969954435038415	NA
PE(18:1e_18:1) | PE(18:1e_18:1)-H | 728.5600	PE(18:1e_18:1)	PE(18:1e_18:1)-H	PE	728.5599655	12	12	1	1	0.02255077490844304	TRUE	TRUE	TRUE	TRUE	1	TRUE	162250000	0.07368120735666892	4439616.2407532	NA
PE(18:1e_18:2) | PE(18:1e_18:2)+H | 728.5589	PE(18:1e_18:2)	PE(18:1e_18:2)+H	PE	728.5588684700001	9	9	1	1	0.2052205842585159	TRUE	TRUE	TRUE	TRUE	1	FALSE	332871843.1	NA	8.906374290922434	NA
PE(18:1e_18:2) | PE(18:1e_18:2)-H | 726.5443	PE(18:1e_18:2)	PE(18:1e_18:2)-H	PE	726.5443155	24	24	1	1	2.274689015538714	TRUE	TRUE	TRUE	TRUE	2	TRUE	108462500	0.09473678962725998	51.09453819075	0.01340087061848333
PE(18:1e_18:2)-H | PE(18:1e_18:2)-H | 726.5443	PE(18:1e_18:2)-H	PE(18:1e_18:2)-H	PE	726.5443155	9	9	1	1	0.0337243424582172	TRUE	TRUE	TRUE	TRUE	1	FALSE	160586520.5	NA	12.53423214	NA
PE(18:1e_19:1) | PE(18:1e_19:1)-H | 742.5756	PE(18:1e_19:1)	PE(18:1e_19:1)-H	PE	742.5756155	12	12	1	1	5.562774827883263	TRUE	TRUE	TRUE	TRUE	1	FALSE	7786159.09375	0.05608287923849911	7.9627320505	0.03954217158089938
PE(18:1e_20:0) | PE(18:1e_20:0)-H | 758.6069	PE(18:1e_20:0)	PE(18:1e_20:0)-H	PE	758.6069155	12	12	1	1	0.0157487537822295	TRUE	TRUE	TRUE	TRUE	1	TRUE	9326498.362	0.0642938062543196	506147.30631322	0.00287228132326902
PE(18:1e_20:2) | PE(18:1e_20:2)-H | 754.5756	PE(18:1e_20:2)	PE(18:1e_20:2)-H	PE	754.5756155	12	12	1	1	0.07794190414216134	TRUE	TRUE	TRUE	TRUE	1	TRUE	82600000	0.03856396227732135	14.752727024	NA
PE(18:1e_20:3) | PE(18:1e_20:3)+H | 754.5745	PE(18:1e_20:3)	PE(18:1e_20:3)+H	PE	754.5745185	12	12	1	1	0.02863227332288781	TRUE	TRUE	TRUE	TRUE	1	TRUE	233750000	0.03879862491383327	41.972898475	NA
PE(18:1e_20:3) | PE(18:1e_20:3)-H | 752.5600	PE(18:1e_20:3)	PE(18:1e_20:3)-H	PE	752.5599655	12	12	1	1	0.0059607993389761	TRUE	TRUE	FALSE	FALSE	1	TRUE	150750000	0.03398656970467528	26.00581376	0.0034999999999997
PE(18:1e_20:3)-H | PE(18:1e_20:3)-H | 752.5600	PE(18:1e_20:3)-H	PE(18:1e_20:3)-H	PE	752.5599655299999	9	9	1	1	0.03112888119014762	TRUE	TRUE	TRUE	TRUE	1	FALSE	122930639.7	NA	10257080	NA
PE(18:1e_20:4) | PE(18:1e_20:4)-H | 750.5443	PE(18:1e_20:4)	PE(18:1e_20:4)-H	PE	750.5443155	24	24	1	1	0.05404843440590221	TRUE	TRUE	TRUE	TRUE	2	TRUE	2911250000	0.02923484244362219	547.0054294175	0.0054467115461221
PE(18:1e_20:4)-H | PE(18:1e_20:4)-H | 750.5443	PE(18:1e_20:4)-H	PE(18:1e_20:4)-H	PE	750.5443155	9	9	1	1	0.01239593969478658	TRUE	TRUE	TRUE	TRUE	1	FALSE	2732287761	NA	262.3425241151624	NA
PE(18:1e_22:1) | PE(18:1e_22:1)+Na | 808.6191	PE(18:1e_22:1)	PE(18:1e_22:1)+Na	PE	808.6190635	12	12	1	1	0.01961797434479631	TRUE	TRUE	TRUE	TRUE	1	TRUE	243750000	0.06394167844516123	16.27452064	NA
PE(18:1e_22:1) | PE(18:1e_22:1)-H | 784.6226	PE(18:1e_22:1)	PE(18:1e_22:1)-H	PE	784.6225655	12	12	1	1	0.00943885419620485	TRUE	TRUE	FALSE	FALSE	1	TRUE	17550000	0.0722995871250685	31.84571046	0.00750000000000024
PE(18:1e_22:2) | PE(18:1e_22:2)+Na | 806.6034	PE(18:1e_22:2)	PE(18:1e_22:2)+Na	PE	806.6034135	12	12	1	1	0.04691942621266711	TRUE	TRUE	TRUE	TRUE	1	FALSE	128750000	0.26848595485121285	3.0188302655	0.0232522400354617
PE(18:1e_22:2) | PE(18:1e_22:2)-H | 782.6069	PE(18:1e_22:2)	PE(18:1e_22:2)-H	PE	782.6069155	12	12	1	1	0.1302846765999394	TRUE	TRUE	TRUE	TRUE	1	TRUE	24700000	0.14518559576551504	11.511194088	NA
PE(18:1e_22:2)-H | PE(18:1e_22:2)-H | 782.6069	PE(18:1e_22:2)-H	PE(18:1e_22:2)-H	PE	782.6069155299999	9	9	1	1	0.17279669235452616	TRUE	TRUE	TRUE	TRUE	1	FALSE	24146563.03	NA	11.651040629499937	NA
PE(18:1e_22:3) | PE(18:1e_22:3)+Na | 804.5878	PE(18:1e_22:3)	PE(18:1e_22:3)+Na	PE	804.5877635	12	12	1	1	0.01637791253085729	TRUE	TRUE	TRUE	TRUE	1	FALSE	72125000	0.09688439466050015	2.387126962	0.00191485421551347
PE(18:1e_22:4) | PE(18:1e_22:4)+H | 780.5902	PE(18:1e_22:4)	PE(18:1e_22:4)+H	PE	780.5901684700001	9	9	1	1	0.04537055757079588	TRUE	TRUE	TRUE	TRUE	1	FALSE	1503789036	NA	30.475741201668143	NA
PE(18:1e_22:4) | PE(18:1e_22:4)-H | 778.5756	PE(18:1e_22:4)	PE(18:1e_22:4)-H	PE	778.5756155	24	24	1	1	0.02476920137203941	TRUE	TRUE	TRUE	TRUE	2	TRUE	1062750000	0.03494909414223554	20.8637648125	0.00387298334620771
PE(18:1e_22:4)-H | PE(18:1e_22:4)-H | 778.5756	PE(18:1e_22:4)-H	PE(18:1e_22:4)-H	PE	778.5756155299999	9	9	1	1	0.03781466179874563	TRUE	TRUE	TRUE	TRUE	1	FALSE	947626739.2	NA	34.72915792232225	NA
PE(18:1e_22:5) | PE(18:1e_22:5)-H | 776.5600	PE(18:1e_22:5)	PE(18:1e_22:5)-H	PE	776.5599655	24	24	1	1	0.06270459770477253	TRUE	TRUE	TRUE	TRUE	2	TRUE	536875000	0.05041200410165676	291.330311025	0.0043588989435407
PE(18:1e_22:5)-H | PE(18:1e_22:5)-H | 776.5600	PE(18:1e_22:5)-H	PE(18:1e_22:5)-H	PE	776.5599655299999	9	9	1	1	0.02150098665106672	TRUE	TRUE	TRUE	TRUE	1	FALSE	488943961	NA	42975288	NA
PE(18:1e_22:6) | PE(18:1e_22:6)-H | 774.5443	PE(18:1e_22:6)	PE(18:1e_22:6)-H	PE	774.5443155	24	24	1	1	0.06868400282660432	TRUE	TRUE	TRUE	TRUE	2	TRUE	512000000	0.04740826393465791	75.4262662	0.00623832242407076
PE(18:1e_22:6)-H | PE(18:1e_22:6)-H | 774.5443	PE(18:1e_22:6)-H	PE(18:1e_22:6)-H	PE	774.5443155	9	9	1	1	0.01631592579896434	TRUE	TRUE	TRUE	TRUE	1	FALSE	500880835.1	NA	315.83713378410806	NA
PE(18:1e_24:1) | PE(18:1e_24:1)-H | 812.6539	PE(18:1e_24:1)	PE(18:1e_24:1)-H	PE	812.6538655	12	12	1	1	0.0197216847167917	TRUE	TRUE	TRUE	TRUE	1	FALSE	3605143.698	0.03170429892479264	4.6748774865	0.00875595035770941
PE(18:1p_14:0) | PE(18:1p_14:0)+H | 674.5119	PE(18:1p_14:0)	PE(18:1p_14:0)+H	PE	674.5119185	24	24	1	1	0.21063561555656604	TRUE	TRUE	TRUE	TRUE	2	FALSE	42725000	0.16068235525255295	2.9993601922499997	0.06086802663686921
PE(18:1p_16:0) | PE(18:1p_16:0)+H | 702.5432	PE(18:1p_16:0)	PE(18:1p_16:0)+H	PE	702.5432185	33	33	1	1	0.10687119030393633	TRUE	TRUE	TRUE	TRUE	3	TRUE	1335415024	0.027357226009299566	86.21077454	0.00309569593683488
PE(18:1p_18:1) | PE(18:1p_18:1)+H | 728.5589	PE(18:1p_18:1)	PE(18:1p_18:1)+H	PE	728.5588685	24	24	1	1	1.431861087305302	TRUE	TRUE	TRUE	TRUE	2	FALSE	421125000	0.5923831666251347	10.1279520615	0.01639105447085865
PE(18:1p_18:2) | PE(18:1p_18:2)+H | 726.5432	PE(18:1p_18:2)	PE(18:1p_18:2)+H	PE	726.5432185	33	33	1	1	0.07192246514770995	TRUE	TRUE	TRUE	TRUE	3	TRUE	236250000	0.0900477252321077	12.8801503035	0.0131275791116767
PE(18:1p_20:3) | PE(18:1p_20:3)+H | 752.5589	PE(18:1p_20:3)	PE(18:1p_20:3)+H	PE	752.5588685	12	12	1	1	0.07829086182673703	TRUE	TRUE	TRUE	TRUE	1	FALSE	111475000	0.1535791573338071	1.6904001205	NA
PE(18:1p_20:4) | PE(18:1p_20:4)+H | 750.5432	PE(18:1p_20:4)	PE(18:1p_20:4)+H	PE	750.5432185	24	24	1	1	0.04376118246533068	TRUE	TRUE	TRUE	TRUE	2	TRUE	6396250000	0.04889215023949624	388.720197385	0.01613226580490229
PE(18:1p_22:3) | PE(18:1p_22:3)+H | 780.5902	PE(18:1p_22:3)	PE(18:1p_22:3)+H	PE	780.5901685	24	24	1	1	0.01478943528619364	TRUE	TRUE	TRUE	TRUE	2	FALSE	544875000	0.035404321301843	5.300138431	0.01271482074850689
PE(18:1p_22:5) | PE(18:1p_22:5)+H | 776.5589	PE(18:1p_22:5)	PE(18:1p_22:5)+H	PE	776.5588684700001	33	33	1	1	1.3064707402350044	TRUE	TRUE	TRUE	TRUE	3	TRUE	260250000	0.06515577874968397	16.772494180000002	0.01121011448053287
PE(18:1p_22:6) | PE(18:1p_22:6)+H | 774.5432	PE(18:1p_22:6)	PE(18:1p_22:6)+H	PE	774.5432185	24	24	1	1	0.12197354875006372	TRUE	TRUE	TRUE	TRUE	2	TRUE	1173875000	0.024629206723637956	29.980179212499998	0.01203813385316286
PE(18:2_18:2) | PE(18:2_18:2)-H | 738.5079	PE(18:2_18:2)	PE(18:2_18:2)-H	PE	738.5079305	24	24	1	1	0.0661533411345075	TRUE	TRUE	TRUE	TRUE	2	FALSE	11327266.4235	0.16540173151871707	4.2606942087499995	0.00299999999999932
PE(18:2_18:2)-H | PE(18:2_18:2)-H | 738.5079	PE(18:2_18:2)-H	PE(18:2_18:2)-H	PE	738.5079305	9	9	1	1	0.06489509121772484	TRUE	TRUE	TRUE	TRUE	1	FALSE	14294735.64	NA	3.316145779257748	NA
