feature_id	lipidName	LipidIon	Class	CalcMz	n_samples_total	n_non_na_global	detect_rate_global	min_detect_rate_group	var_log	pass_global	pass_group	pass_var	keep_feature	n_batches_qc	any_keep_for_corr	qc_mean_median	qc_cv_median	qc_sn_median_median	qc_rt_sd_median
CL(80:6) | CL(80:6)-2H | 781.5571	CL(80:6)	CL(80:6)-2H	CL	781.557089	24	24	1	1	0.01136909572846255	TRUE	TRUE	FALSE	FALSE	2	FALSE	24425000	0.08225850599470032	6.51019067675	0.00869386757049549
CL(80:6) | CL(80:6)-H | 1564.1215	CL(80:6)	CL(80:6)-H	CL	1564.121455	10	10	1	1	0.02547158756228545	TRUE	TRUE	TRUE	TRUE	1	TRUE	64366666.666666664	0.03812917687042976	17.43677658	0.02345918441321771
CL(80:7) | CL(80:7)-H | 1562.1058	CL(80:7)	CL(80:7)-H	CL	1562.105805	22	22	1	1	0.19595435092905575	TRUE	TRUE	TRUE	TRUE	2	FALSE	11143496.126208333	0.18008023061668094	2.7960407025	0.0042491778682231
CL(80:7)-2H | CL(80:7)-2H | 780.5493	CL(80:7)-2H	CL(80:7)-2H	CL	780.5492640299999	9	9	1	1	1.1486754521048983	TRUE	TRUE	TRUE	TRUE	1	FALSE	38082581.78	NA	3.9353210612351863	NA
CL(80:8) | CL(80:8)-H | 1560.0902	CL(80:8)	CL(80:8)-H	CL	1560.090155	10	10	1	1	0.0711988184411142	TRUE	TRUE	TRUE	TRUE	1	TRUE	18066666.666666668	0.16809930597628192	11.18863604	0.0040414518843288
CL(80:9) | CL(80:9)-H | 1558.0745	CL(80:9)	CL(80:9)-H	CL	1558.074505	10	10	1	1	0.02515768171005531	TRUE	TRUE	TRUE	TRUE	1	FALSE	19900000	0.05795257585261706	6.544272426	0.03122498999199146
CL(80:9)-H | CL(80:9)-H | 1558.0745	CL(80:9)-H	CL(80:9)-H	CL	1558.074505	9	9	1	1	0.22986006588003471	TRUE	TRUE	TRUE	TRUE	1	FALSE	10083838.19	NA	5.273301595275181	NA
CL(81:10) | CL(81:10)-H | 1570.0745	CL(81:10)	CL(81:10)-H	CL	1570.074505	10	10	1	1	0.6340887412807565	TRUE	TRUE	TRUE	TRUE	1	FALSE	7277778.477666667	0.0890375666015432	7.462357946	0.00493288286231615
CL(81:10)-H | CL(81:10)-H | 1570.0745	CL(81:10)-H	CL(81:10)-H	CL	1570.074505	9	9	1	1	0.0758919635551117	TRUE	TRUE	TRUE	TRUE	1	FALSE	6293573.091	NA	5.245227978037304	NA
CL(81:4)-H | CL(81:4)-H | 1582.1684	CL(81:4)-H	CL(81:4)-H	CL	1582.168405	9	9	1	1	0.02026659875947301	TRUE	TRUE	TRUE	TRUE	1	FALSE	13705980.96	NA	1.8838462851430104	NA
CL(81:5) | CL(81:5)-H | 1580.1528	CL(81:5)	CL(81:5)-H	CL	1580.152755	22	22	1	1	0.5179348678261344	TRUE	TRUE	TRUE	TRUE	2	FALSE	6308258.301708333	0.2998420589808363	1.6461838272499998	0.00416333199893337
CL(81:6) | CL(81:6)-H | 1578.1371	CL(81:6)	CL(81:6)-H	CL	1578.137105	10	10	1	1	0.1178974842902154	TRUE	TRUE	TRUE	TRUE	1	FALSE	23233333.333333332	0.03505535645013089	9.931519443	0.03350124375800482
CL(81:6)-H | CL(81:6)-H | 1578.1371	CL(81:6)-H	CL(81:6)-H	CL	1578.137105	9	9	1	1	0.5004185093280381	TRUE	TRUE	TRUE	TRUE	1	FALSE	14807581.88	NA	1211356.88	NA
CL(81:7) | CL(81:7)-H | 1576.1215	CL(81:7)	CL(81:7)-H	CL	1576.121455	10	10	1	1	0.14743406415290064	TRUE	TRUE	TRUE	TRUE	1	FALSE	21500000	0.04262861111586828	6.944132393	0.00757187779440023
CL(81:7)-H | CL(81:7)-H | 1576.1215	CL(81:7)-H	CL(81:7)-H	CL	1576.1214545300002	9	9	1	1	0.02737308716120377	TRUE	TRUE	TRUE	TRUE	1	FALSE	17225894.37	NA	4.567837896450529	NA
CL(81:8) | CL(81:8)-H | 1574.1058	CL(81:8)	CL(81:8)-H	CL	1574.105805	10	10	1	1	0.03413900820109938	TRUE	TRUE	TRUE	TRUE	1	FALSE	7895335.454333333	0.09099764749678854	1.914190907	0.01135781669160097
CL(81:9) | CL(81:9)-H | 1572.0902	CL(81:9)	CL(81:9)-H	CL	1572.090155	24	24	1	1	0.42422812901068874	TRUE	TRUE	TRUE	TRUE	2	FALSE	3147123.4497499997	0.26064208550170953	1.767984335	0.02221861081766032
CL(82:1)-2H | CL(82:1)-2H | 800.6119	CL(82:1)-2H	CL(82:1)-2H	CL	800.6118640299999	9	9	1	1	0.12754623157484474	TRUE	TRUE	TRUE	TRUE	1	FALSE	7654238.352	NA	17.058172657050534	NA
CL(82:10) | CL(82:10)+H | 1586.1047	CL(82:10)	CL(82:10)+H	CL	1586.104707	10	10	1	1	0.36205417211287433	TRUE	TRUE	TRUE	TRUE	1	FALSE	15066666.666666666	0.21956223042324063	2.448848936	0.02079262689833415
CL(82:10)-2H | CL(82:10)-2H | 791.5414	CL(82:10)-2H	CL(82:10)-2H	CL	791.5414390299999	9	9	1	1	0.31130875434200034	TRUE	TRUE	TRUE	TRUE	1	FALSE	45005528.18	NA	3.784056514608898	NA
CL(82:11) | CL(82:11)-H | 1582.0745	CL(82:11)	CL(82:11)-H	CL	1582.074505	10	10	1	1	0.06406163472510745	TRUE	TRUE	TRUE	TRUE	1	FALSE	4963188.520666666	0.02844543240962652	1.544237375	0.00750555349946539
CL(82:11)-2H | CL(82:11)-2H | 790.5336	CL(82:11)-2H	CL(82:11)-2H	CL	790.5336140299999	9	9	1	1	2.6229796974339563	TRUE	TRUE	TRUE	TRUE	1	FALSE	1009910145	NA	78.46538733665959	NA
CL(82:12)-2H | CL(82:12)-2H | 789.5258	CL(82:12)-2H	CL(82:12)-2H	CL	789.5257890299998	9	9	1	1	0.00309269753807583	TRUE	TRUE	FALSE	FALSE	1	FALSE	129489141.8	NA	18.713627757452823	NA
CL(82:13)-2H | CL(82:13)-2H | 788.5180	CL(82:13)-2H	CL(82:13)-2H	CL	788.5179640299999	9	9	1	1	0.00831955463398901	TRUE	TRUE	FALSE	FALSE	1	FALSE	248992786.9	NA	12.995432718555351	NA
CL(82:15)-2H | CL(82:15)-2H | 786.5023	CL(82:15)-2H	CL(82:15)-2H	CL	786.5023140299999	9	9	1	1	0.01488447858359919	TRUE	TRUE	TRUE	TRUE	1	FALSE	38775444.39	NA	9.507158342	NA
CL(82:5)-2H | CL(82:5)-2H | 796.5806	CL(82:5)-2H	CL(82:5)-2H	CL	796.5805640299999	9	9	1	1	0.6338449779295101	TRUE	TRUE	TRUE	TRUE	1	FALSE	7326183.285	NA	713281.25	NA
CL(82:6)-2H | CL(82:6)-2H | 795.5727	CL(82:6)-2H	CL(82:6)-2H	CL	795.5727390299999	9	9	1	1	0.01998091524212503	TRUE	TRUE	TRUE	TRUE	1	FALSE	22685323.28	NA	2.094615783689529	NA
CL(82:6)-H | CL(82:6)-H | 1592.1528	CL(82:6)-H	CL(82:6)-H	CL	1592.152755	9	9	1	1	0.01347293339250933	TRUE	TRUE	FALSE	FALSE	1	FALSE	18612250.41	NA	17.150121010755853	NA
CL(82:7) | CL(82:7)-H | 1590.1371	CL(82:7)	CL(82:7)-H	CL	1590.137105	12	12	1	1	0.06975318280846715	TRUE	TRUE	TRUE	TRUE	1	FALSE	2929869.2745	0.05742244762233273	9.6689899345	0.01951068083554952
CL(82:7)-2H | CL(82:7)-2H | 794.5649	CL(82:7)-2H	CL(82:7)-2H	CL	794.5649140299998	9	9	1	1	0.3676286000914375	TRUE	TRUE	TRUE	TRUE	1	FALSE	30616007.7	NA	1.3713497441799625	NA
CL(82:8) | CL(82:8)-2H | 793.5571	CL(82:8)	CL(82:8)-2H	CL	793.557089	12	12	1	1	0.2956269582626729	TRUE	TRUE	TRUE	TRUE	1	FALSE	794108.778	0.33998361856677034	167756.52500000002	NA
CL(82:8) | CL(82:8)-H | 1588.1215	CL(82:8)	CL(82:8)-H	CL	1588.121455	10	10	1	1	0.5061765799827946	TRUE	TRUE	TRUE	TRUE	1	TRUE	8081815.135333333	0.03735091232582053	33.01298248	0.00600000000000022
CL(82:8)-2H | CL(82:8)-2H | 793.5571	CL(82:8)-2H	CL(82:8)-2H	CL	793.5570890299999	9	9	1	1	0.02341251167693186	TRUE	TRUE	TRUE	TRUE	1	FALSE	46567112.85	NA	8.848814538	NA
CL(82:9) | CL(82:9)+H | 1588.1204	CL(82:9)	CL(82:9)+H	CL	1588.120357	12	12	1	1	0.37168023127820576	TRUE	TRUE	TRUE	TRUE	1	FALSE	15100000	0.19140485904587523	8.065692688999999	NA
CL(82:9) | CL(82:9)-H | 1586.1058	CL(82:9)	CL(82:9)-H	CL	1586.105805	10	10	1	1	0.08546459385705225	TRUE	TRUE	TRUE	TRUE	1	FALSE	4436293.577333333	0.07914292478885486	3.048054562	0.01833030277982405
CL(82:9)-H | CL(82:9)-H | 1586.1058	CL(82:9)-H	CL(82:9)-H	CL	1586.105805	9	9	1	1	0.07534285463067147	TRUE	TRUE	TRUE	TRUE	1	FALSE	6256470	NA	4.601665608703604	NA
CL(83:10) | CL(83:10)-H | 1598.1058	CL(83:10)	CL(83:10)-H	CL	1598.105805	12	12	1	1	0.19838703005838293	TRUE	TRUE	TRUE	TRUE	1	FALSE	2647265.90575	0.40292987037987943	1.1832301115	NA
CL(83:12) | CL(83:12)-2H | 796.5336	CL(83:12)	CL(83:12)-2H	CL	796.53361399999994	12	12	1	1	0.06503999100655172	TRUE	TRUE	TRUE	TRUE	1	TRUE	3690626.3135	0.12295610583267008	218639.764919095	0.00150000000000005
CL(83:12) | CL(83:12)-H | 1594.0745	CL(83:12)	CL(83:12)-H	CL	1594.074505	10	10	1	1	0.30511748860461757	TRUE	TRUE	TRUE	TRUE	1	FALSE	1418244.3329333332	0.4252109730793799	2.451316808	0.01692138686199506
CL(83:13) | CL(83:13)-H | 1592.0589	CL(83:13)	CL(83:13)-H	CL	1592.058855	34	34	1	1	11.953640648727871	TRUE	TRUE	TRUE	TRUE	3	FALSE	962475.00175	0.4989637421548856	5.661554422	0.0182265411580192
CL(83:15) | CL(83:15)-H | 1588.0276	CL(83:15)	CL(83:15)-H	CL	1588.027555	10	10	1	1	0.362034941782804	TRUE	TRUE	TRUE	TRUE	1	FALSE	1717682.5446666663	0.10327663860629704	5.933480137	0.01850225211517064
CL(83:8)-H | CL(83:8)-H | 1602.1371	CL(83:8)-H	CL(83:8)-H	CL	1602.137105	9	9	1	1	0.07029651438969856	TRUE	TRUE	TRUE	TRUE	1	FALSE	6515476.394	NA	3.505675916750456	NA
CL(83:9)-H | CL(83:9)-H | 1600.1215	CL(83:9)-H	CL(83:9)-H	CL	1600.1214545300002	9	9	1	1	0.04338323558222209	TRUE	TRUE	TRUE	TRUE	1	FALSE	10149502.08	NA	1341460.75	NA
CL(84:10) | CL(84:10)+H | 1614.1360	CL(84:10)	CL(84:10)+H	CL	1614.136007	12	12	1	1	0.04759855003189053	TRUE	TRUE	TRUE	TRUE	1	TRUE	32550000	0.07973913799516955	13.61150339	0.00519615242270682
CL(84:10) | CL(84:10)-H | 1612.1215	CL(84:10)	CL(84:10)-H	CL	1612.121455	22	22	1	1	0.0615366770346298	TRUE	TRUE	TRUE	TRUE	2	TRUE	9812304.880416667	0.09847430241044498	29.645023305000002	0.0050332229568479
CL(84:11) | CL(84:11)-H | 1610.1058	CL(84:11)	CL(84:11)-H	CL	1610.105805	10	10	1	1	0.03338863648395633	TRUE	TRUE	TRUE	TRUE	1	FALSE	1345539.9576666667	0.0752122954418415	1.35689593	0.00723417813806974
CL(84:14) | CL(84:14)-H | 1604.0589	CL(84:14)	CL(84:14)-H	CL	1604.058855	10	10	1	1	0.820377806798488	TRUE	TRUE	TRUE	TRUE	1	FALSE	736381.591	0.1613633152104426	5.047895259	0.0050332229568479
CL(84:5) | CL(84:5)-H | 1622.1997	CL(84:5)	CL(84:5)-H	CL	1622.199705	10	10	1	1	0.03616349825916828	TRUE	TRUE	TRUE	TRUE	1	FALSE	4195404.289666667	0.17149065364206606	2.120022164	0.04743767841424465
CL(84:9) | CL(84:9)-H | 1614.1371	CL(84:9)	CL(84:9)-H	CL	1614.137105	10	10	1	1	0.02490518210986375	TRUE	TRUE	TRUE	TRUE	1	TRUE	6348945.056333333	0.10760527834238157	22.50011238	0.00793725393319205
CL(85:10) | CL(85:10)-H | 1626.1371	CL(85:10)	CL(85:10)-H	CL	1626.137105	10	10	1	1	0.09386275578051456	TRUE	TRUE	TRUE	TRUE	1	FALSE	2238617.0826666667	0.01916642588323135	3.408654612	0.00404145188432616
CL(85:13) | CL(85:13)-2H | 809.5414	CL(85:13)	CL(85:13)-2H	CL	809.541439	24	24	1	1	0.1676869034494584	TRUE	TRUE	TRUE	TRUE	2	TRUE	5508389.530125	0.19717212901309947	17.228332325	0.00639661368746552
CL(85:14) | CL(85:14)-H | 1618.0745	CL(85:14)	CL(85:14)-H	CL	1618.074505	10	10	1	1	0.1550523687376496	TRUE	TRUE	TRUE	TRUE	1	TRUE	964880.8283333333	0.1235305977087728	19.23570603	0.01899999999999956
CL(85:7) | CL(85:7)-H | 1632.1841	CL(85:7)	CL(85:7)-H	CL	1632.184055	12	12	1	1	0.8950333355093402	TRUE	TRUE	TRUE	TRUE	1	FALSE	3866256.5595	0.05723396377591896	6.1198263855	0.00822090830342604
CL(86:1)-2H | CL(86:1)-2H | 828.6432	CL(86:1)-2H	CL(86:1)-2H	CL	828.6431640299999	9	9	1	1	0.5791055387784944	TRUE	TRUE	TRUE	TRUE	1	FALSE	4436389.524	NA	4.837598921583203	NA
CL(86:11)-2H | CL(86:11)-2H | 818.5649	CL(86:11)-2H	CL(86:11)-2H	CL	818.5649140299998	9	9	1	1	0.02862986161296486	TRUE	TRUE	TRUE	TRUE	1	FALSE	14496948.83	NA	0.2832680132447733	NA
CL(86:14)-2H | CL(86:14)-2H | 815.5414	CL(86:14)-2H	CL(86:14)-2H	CL	815.5414390299999	9	9	1	1	0.478080252934321	TRUE	TRUE	TRUE	TRUE	1	FALSE	21965383.77	NA	0	NA
CL(86:17) | CL(86:17)-H | 1626.0432	CL(86:17)	CL(86:17)-H	CL	1626.043205	10	10	1	1	0.9784144679022588	TRUE	TRUE	TRUE	TRUE	1	FALSE	660408.5573333333	0.32832150595671916	64141.53	0.02193931022920592
CL(86:18) | CL(86:18)-H | 1624.0276	CL(86:18)	CL(86:18)-H	CL	1624.027555	10	10	1	1	0.4471501308903666	TRUE	TRUE	TRUE	TRUE	1	FALSE	1042979.8223333332	0.03041135830283551	2.556215104	0.01248999599679727
CL(86:19) | CL(86:19)-2H | 810.5023	CL(86:19)	CL(86:19)-2H	CL	810.502314	12	12	1	1	1.6064107889502288	TRUE	TRUE	TRUE	TRUE	1	FALSE	5848764.35575	0.7035160837137626	10.0393242345	NA
CL(86:5)-2H | CL(86:5)-2H | 824.6119	CL(86:5)-2H	CL(86:5)-2H	CL	824.6118640299999	9	9	1	1	3.5906006199521245	TRUE	TRUE	TRUE	TRUE	1	FALSE	23818562.35	NA	10.547526679385006	NA
CL(86:6) | CL(86:6)-2H | 823.6040	CL(86:6)	CL(86:6)-2H	CL	823.604039	12	12	1	1	0.10330818260067168	TRUE	TRUE	TRUE	TRUE	1	FALSE	13450000	0.0966542750929368	4.49361264	NA
CL(86:7)-2H | CL(86:7)-2H | 822.5962	CL(86:7)-2H	CL(86:7)-2H	CL	822.5962140299998	9	9	1	1	0.05380038690875274	TRUE	TRUE	TRUE	TRUE	1	FALSE	9140071.15	NA	1.9291767596923863	NA
CL(86:9)-2H | CL(86:9)-2H | 820.5806	CL(86:9)-2H	CL(86:9)-2H	CL	820.5805640299999	9	9	1	1	2.0282691156062573	TRUE	TRUE	TRUE	TRUE	1	FALSE	24791341.12	NA	1258974.38	NA
CL(87:13) | CL(87:13)-H | 1648.1215	CL(87:13)	CL(87:13)-H	CL	1648.121455	10	10	1	1	0.13276826364853278	TRUE	TRUE	TRUE	TRUE	1	TRUE	708088.689	0.13412694551948146	12.13619283	0.01171893055416551
CL(87:13)-2H | CL(87:13)-2H | 823.5571	CL(87:13)-2H	CL(87:13)-2H	CL	823.5570890299999	9	9	1	1	0.01155796297271924	TRUE	TRUE	FALSE	FALSE	1	FALSE	151391863.8	NA	18006414	NA
CL(87:17) | CL(87:17)-H | 1640.0589	CL(87:17)	CL(87:17)-H	CL	1640.058855	10	10	1	1	1.2866545537465774	TRUE	TRUE	TRUE	TRUE	1	FALSE	9613083.833333334	0.09917594491902568	2.601581072	0.00763762615825918
CL(88:18) | CL(88:18)-H | 1652.0589	CL(88:18)	CL(88:18)-H	CL	1652.058855	10	10	1	1	0.24854112406287696	TRUE	TRUE	TRUE	TRUE	1	FALSE	812905.4703333334	0.3199479729495695	2.067447052	0.00300000000000011
CL(88:19) | CL(88:19)-H | 1650.0432	CL(88:19)	CL(88:19)-H	CL	1650.043205	10	10	1	1	0.2783894369149531	TRUE	TRUE	TRUE	TRUE	1	TRUE	699183.8366666667	0.1148665246897214	688.7143531	0.01415391583037457
CL(89:13) | CL(89:13)-H | 1676.1528	CL(89:13)	CL(89:13)-H	CL	1676.152755	10	10	1	1	0.03904475648682727	TRUE	TRUE	TRUE	TRUE	1	FALSE	2505652.1026666667	0.06247783491073823	2.051386984	0.02775487945088793
CL(89:16) | CL(89:16)-H | 1670.1058	CL(89:16)	CL(89:16)-H	CL	1670.105805	10	10	1	1	0.11268429278174986	TRUE	TRUE	TRUE	TRUE	1	FALSE	504614.9533333333	0.08786362464919399	3.039726366	0.00450924975282302
CL(90:19)-2H | CL(90:19)-2H | 838.5336	CL(90:19)-2H	CL(90:19)-2H	CL	838.5336140299999	9	9	1	1	0.15127686812519017	TRUE	TRUE	TRUE	TRUE	1	FALSE	3080004.077	NA	412521.19	NA
MLCL(22:6_18:1_24:1) | MLCL(22:6_18:1_24:1)-H | 1321.8605	MLCL(22:6_18:1_24:1)	MLCL(22:6_18:1_24:1)-H	MLCL	1321.86049	10	10	1	1	0.34428338831644945	TRUE	TRUE	TRUE	TRUE	1	TRUE	4754653.109666667	0.10467374662310606	202.5976792	0.01504437879519535
MLCL(46:2) | MLCL(46:2)-2H | 540.3327	MLCL(46:2)	MLCL(46:2)-2H	MLCL	540.3327065	24	24	1	1	0.02613600102872953	TRUE	TRUE	TRUE	TRUE	2	TRUE	176375000	0.023591622630441966	136.69879310250002	0.00330403793359981
MLCL(48:2) | MLCL(48:2)-2H | 554.3484	MLCL(48:2)	MLCL(48:2)-2H	MLCL	554.3483565	24	24	1	1	0.9617051316849344	TRUE	TRUE	TRUE	TRUE	2	TRUE	20309627.095	0.11077698002074696	30.691268702499997	0.02317326045251271
MLCL(48:8) | MLCL(48:8)-2H | 548.3014	MLCL(48:8)	MLCL(48:8)-2H	MLCL	548.3014065	24	24	1	1	0.17055683664863514	TRUE	TRUE	TRUE	TRUE	2	TRUE	12791924.763124999	0.10678675845713552	534173.1222975401	0.00472581562625249
MLCL(49:5) | MLCL(49:5)-2H | 558.3327	MLCL(49:5)	MLCL(49:5)-2H	MLCL	558.3327065	24	24	1	1	1.0982190429065986	TRUE	TRUE	TRUE	TRUE	2	TRUE	52150000	0.04404808539321189	217.55779131100002	0.0074386378681402
MLCL(50:2) | MLCL(50:2)-2H | 568.3640	MLCL(50:2)	MLCL(50:2)-2H	MLCL	568.3640065	24	24	1	1	0.06313699933923406	TRUE	TRUE	TRUE	TRUE	2	TRUE	318875000	0.04778005822416652	4600127.252712633	0.00818026079453852
MLCL(50:4) | MLCL(50:4)-2H | 566.3484	MLCL(50:4)	MLCL(50:4)-2H	MLCL	566.3483565	24	24	1	1	0.01523056448978604	TRUE	TRUE	TRUE	TRUE	2	TRUE	58337500	0.021798854959032617	1090310.038251384	0.01725301905947645
MLCL(52:2) | MLCL(52:2)-2H | 582.3797	MLCL(52:2)	MLCL(52:2)-2H	MLCL	582.3796565	12	12	1	1	0.05715991258268178	TRUE	TRUE	TRUE	TRUE	1	FALSE	3890612.14275	0.1218471732505158	8.055419861	0.04206740622699087
MLCL(54:2) | MLCL(54:2)-2H | 596.3953	MLCL(54:2)	MLCL(54:2)-2H	MLCL	596.3953065	24	24	1	1	0.05955452982779846	TRUE	TRUE	TRUE	TRUE	2	FALSE	2614969.12175	0.0450101646896337	5.87721392875	0.02446085307860937
MLCL(54:4) | MLCL(54:4)-2H | 594.3797	MLCL(54:4)	MLCL(54:4)-2H	MLCL	594.3796565	12	12	1	1	0.01052975634130727	TRUE	TRUE	FALSE	FALSE	1	FALSE	4045651.80475	0.05689898407591545	5.76997273	0.01244655240083246
MLCL(54:6) | MLCL(54:6)-H | 1185.7353	MLCL(54:6)	MLCL(54:6)-H	MLCL	1185.73529	22	22	1	1	0.7875936675772701	TRUE	TRUE	TRUE	TRUE	2	TRUE	574946.2331666667	0.2960949063565107	34666.618169219	0.03816110589042142
MLCL(56:6) | MLCL(56:6)-2H | 606.3797	MLCL(56:6)	MLCL(56:6)-2H	MLCL	606.3796565	12	12	1	1	2.383087938068699	TRUE	TRUE	TRUE	TRUE	1	FALSE	4441829.191775	0.5573152593517369	1.701933313	NA
MLCL(58:12) | MLCL(58:12)-2H | 614.3484	MLCL(58:12)	MLCL(58:12)-2H	MLCL	614.3483565	24	24	1	1	0.18630569867473312	TRUE	TRUE	TRUE	TRUE	2	TRUE	5655300.621	0.10970836033550911	211061.83505707124	0.0214864298259776
MLCL(58:14) | MLCL(58:14)-2H | 612.3327	MLCL(58:14)	MLCL(58:14)-2H	MLCL	612.3327065	12	12	1	1	0.812562494784709	TRUE	TRUE	TRUE	TRUE	1	FALSE	4482719.5335	0.3889889633573024	3.650111745	0.05793315113128235
MLCL(60:6) | MLCL(60:6)-H | 1269.8292	MLCL(60:6)	MLCL(60:6)-H	MLCL	1269.82919	10	10	1	1	0.747599528755615	TRUE	TRUE	TRUE	TRUE	1	TRUE	570105.4993333333	0.1608020887448936	48660.27	0.01861003313627671
MLCL(69:4) | MLCL(69:4)-2H | 699.4970	MLCL(69:4)	MLCL(69:4)-2H	MLCL	699.4970315	12	12	1	1	0.8587039351760453	TRUE	TRUE	TRUE	TRUE	1	TRUE	9873107.6205	0.10343507754311183	11.432904274	0.01713670524536899
