feature_id	lipidName	LipidIon	Class	CalcMz	logFC	AveExpr	t	P.Value	adj.P.Val	B	sig_FDR_0.05	sig_FDR_0.05_logFC1
CL(82:7)-2H | CL(82:7)-2H | 794.5649	CL(82:7)-2H	CL(82:7)-2H	CL	794.5649140299998	0.48373705043940546	24.849673622047572	1.11438322148858	0.2974699035894841	0.6585324389538261	-4.588972029065091	FALSE	FALSE
CL(82:8) | CL(82:8)-2H | 793.5571	CL(82:8)	CL(82:8)-2H	CL	793.557089	0.38068481243031077	19.807438588788475	0.9595466598680789	0.3653807273506638	0.7103220943320553	-4.598685497054335	FALSE	FALSE
CL(82:8) | CL(82:8)-H | 1588.1215	CL(82:8)	CL(82:8)-H	CL	1588.121455	-0.4593370461356586	21.36148208124345	-0.8254736584651482	0.43632639472615853	0.7656176192805226	-4.604618879883498	FALSE	FALSE
CL(82:8)-2H | CL(82:8)-2H | 793.5571	CL(82:8)-2H	CL(82:8)-2H	CL	793.5570890299999	-0.0396123011044171	25.555803689200093	-0.1866970337765884	0.8565455949133801	0.9651389109737464	-4.629369137809737	FALSE	FALSE
CL(82:9) | CL(82:9)+H | 1588.1204	CL(82:9)	CL(82:9)+H	CL	1588.120357	-0.0012461012166663987	23.659506845547607	-0.0023848930901486224	0.9981555277007307	0.9981555277007307	-4.6307103653789685	FALSE	FALSE
CL(82:9) | CL(82:9)-H | 1586.1058	CL(82:9)	CL(82:9)-H	CL	1586.105805	0.3371900440869702	21.12195862385273	1.1176730471726484	0.30059096313894834	0.6585324389538261	-4.589589363951305	FALSE	FALSE
CL(82:9)-H | CL(82:9)-H | 1586.1058	CL(82:9)-H	CL(82:9)-H	CL	1586.105805	0.37776988007526024	22.52927944554007	1.631768029876279	0.14137140439744902	0.5482302814112583	-4.552831557479484	FALSE	FALSE
CL(83:10) | CL(83:10)-H | 1598.1058	CL(83:10)	CL(83:10)-H	CL	1598.105805	-0.21513550876965098	21.735990359117658	-1.1163410896204433	0.2966797418340773	0.6585324389538261	-4.588844429874456	FALSE	FALSE
CL(83:12) | CL(83:12)-2H | 796.5336	CL(83:12)	CL(83:12)-2H	CL	796.53361399999994	0.1979274014329928	21.816987794168266	0.7650376931949274	0.4662149046477373	0.7656176192805226	-4.60958330661693	FALSE	FALSE
CL(83:12) | CL(83:12)-H | 1594.0745	CL(83:12)	CL(83:12)-H	CL	1594.074505	-0.22068739189508366	19.594569613540354	-0.5274504915703552	0.6141786377854329	0.8665482525044333	-4.616674735037052	FALSE	FALSE
CL(83:13) | CL(83:13)-H | 1592.0589	CL(83:13)	CL(83:13)-H	CL	1592.058855	-0.16560511118656518	19.659018841257492	-0.5603590161661853	0.5806523590058059	0.8358841651622041	-4.66286305494138	FALSE	FALSE
CL(83:15) | CL(83:15)-H | 1588.0276	CL(83:15)	CL(83:15)-H	CL	1588.027555	-0.14279958310507498	19.431441175650953	-0.2670283859876552	0.7971427657748076	0.9618564970446974	-4.6233790735617895	FALSE	FALSE
CL(83:8)-H | CL(83:8)-H | 1602.1371	CL(83:8)-H	CL(83:8)-H	CL	1602.137105	0.15418450511159962	22.308394106121348	0.6288046872966098	0.547006283795646	0.8189465505969099	-4.6161255666250005	FALSE	FALSE
CL(83:9)-H | CL(83:9)-H | 1600.1215	CL(83:9)-H	CL(83:9)-H	CL	1600.1214545300002	-0.2545128499069762	23.042547741511925	-1.2067024170055676	0.26201370188884493	0.651873545542385	-4.582846520413159	FALSE	FALSE
CL(84:10) | CL(84:10)+H | 1614.1360	CL(84:10)	CL(84:10)+H	CL	1614.136007	-0.30791581846699284	25.00396132974078	-1.3635735121831523	0.2098312233168626	0.6020403963325379	-4.572021918072259	FALSE	FALSE
CL(84:10) | CL(84:10)-H | 1612.1215	CL(84:10)	CL(84:10)-H	CL	1612.121455	0.21918875043707978	22.686490815164472	1.3938632617906446	0.1836657966744498	0.6020403963325379	-4.547809618667203	FALSE	FALSE
CL(84:11) | CL(84:11)-H | 1610.1058	CL(84:11)	CL(84:11)-H	CL	1610.105805	0.08183476516047837	19.355464541060286	0.3236505510281869	0.7556570826403071	0.9618564970446974	-4.622269630714077	FALSE	FALSE
CL(84:14) | CL(84:14)-H | 1604.0589	CL(84:14)	CL(84:14)-H	CL	1604.058855	-0.17870488061703182	18.234754146941743	-0.22550054238459546	0.8280317340825496	0.9618564970446974	-4.6240625882911885	FALSE	FALSE
CL(84:5) | CL(84:5)-H | 1622.1997	CL(84:5)	CL(84:5)-H	CL	1622.199705	0.3062078212039672	20.99496922159212	1.3767843517878162	0.21099535539391587	0.6020403963325379	-4.574760259491579	FALSE	FALSE
CL(84:9) | CL(84:9)-H | 1614.1371	CL(84:9)	CL(84:9)-H	CL	1614.137105	0.3001024476675385	21.656754677183294	1.3602784150649574	0.215918713422897	0.6020403963325379	-4.575728051595068	FALSE	FALSE
CL(85:10) | CL(85:10)-H | 1626.1371	CL(85:10)	CL(85:10)-H	CL	1626.137105	0.4361549738458046	20.15492740765874	1.4712119943602924	0.1847030095917768	0.6020403963325379	-4.569192188073028	FALSE	FALSE
CL(85:13) | CL(85:13)-2H | 809.5414	CL(85:13)	CL(85:13)-2H	CL	809.541439	0.02443525984333871	22.268570514066358	0.1024658037072911	0.9196601501726327	0.9831660375961376	-4.663218655134916	FALSE	FALSE
CL(85:14) | CL(85:14)-H | 1618.0745	CL(85:14)	CL(85:14)-H	CL	1618.074505	-0.27803184113491636	18.612284833540034	-0.7914555220735539	0.4546544160921059	0.7656176192805226	-4.606190511992941	FALSE	FALSE
CL(85:7) | CL(85:7)-H | 1632.1841	CL(85:7)	CL(85:7)-H	CL	1632.184055	-0.9531115037495962	21.448027556915903	-1.3395205007767925	0.21720445451883819	0.6020403963325379	-4.573708862887314	FALSE	FALSE
CL(86:1)-2H | CL(86:1)-2H | 828.6432	CL(86:1)-2H	CL(86:1)-2H	CL	828.6431640299999	-0.8851279471118999	22.06634888085275	-1.8639780019980243	0.09932015270858273	0.514582896612364	-4.536102934774409	FALSE	FALSE
CL(86:11)-2H | CL(86:11)-2H | 818.5649	CL(86:11)-2H	CL(86:11)-2H	CL	818.5649140299998	-0.10165203131870694	23.84265595205444	-0.4701117178097559	0.6508237542299665	0.8881611996995316	-4.622391200117351	FALSE	FALSE
CL(86:14)-2H | CL(86:14)-2H | 815.5414	CL(86:14)-2H	CL(86:14)-2H	CL	815.5414390299999	-0.2547096173178322	24.780970929312975	-0.5031548606996208	0.6284128548696272	0.8665482525044333	-4.621216490590396	FALSE	FALSE
CL(86:17) | CL(86:17)-H | 1626.0432	CL(86:17)	CL(86:17)-H	CL	1626.043205	-1.0068426707731262	17.94118978766798	-1.3621052853069535	0.21536885478126547	0.6020403963325379	-4.575621039057534	FALSE	FALSE
CL(86:18) | CL(86:18)-H | 1624.0276	CL(86:18)	CL(86:18)-H	CL	1624.027555	-0.49639537106141846	18.77685029072615	-0.8694545659406745	0.41341385051575463	0.7550619164912165	-4.602523566953898	FALSE	FALSE
CL(86:19) | CL(86:19)-2H | 810.5023	CL(86:19)	CL(86:19)-2H	CL	810.502314	-1.8028344718927585	22.62861745518425	-2.742498263562113	0.025350052979520695	0.514582896612364	-4.478333970936449	FALSE	FALSE
CL(86:5)-2H | CL(86:5)-2H | 824.6119	CL(86:5)-2H	CL(86:5)-2H	CL	824.6118640299999	-0.6358841489199913	22.507576252336058	-0.5096380028096353	0.6240624789263592	0.8665482525044333	-4.6209777365016516	FALSE	FALSE
CL(86:6) | CL(86:6)-2H | 823.6040	CL(86:6)	CL(86:6)-2H	CL	823.604039	-0.31164907514709217	23.634774134348362	-1.0433551225754156	0.32728257597458427	0.6859842792427286	-4.593524938172233	FALSE	FALSE
CL(86:7)-2H | CL(86:7)-2H | 822.5962	CL(86:7)-2H	CL(86:7)-2H	CL	822.5962140299998	-0.20019457399437815	22.876188672990093	-0.8747617315585912	0.4071964621991766	0.7550619164912165	-4.603637556956179	FALSE	FALSE
CL(86:9)-2H | CL(86:9)-2H | 820.5806	CL(86:9)-2H	CL(86:9)-2H	CL	820.5805640299999	0.9191696111161166	23.30875858528642	0.9940967588476195	0.34928739803348036	0.709405413060247	-4.596587918466652	FALSE	FALSE
CL(87:13) | CL(87:13)-H | 1648.1215	CL(87:13)	CL(87:13)-H	CL	1648.121455	0.10239274236018099	18.765498870266846	0.2838106279865516	0.7847661167148945	0.9618564970446974	-4.623071407259518	FALSE	FALSE
CL(87:17) | CL(87:17)-H | 1640.0589	CL(87:17)	CL(87:17)-H	CL	1640.058855	1.3995397655146928	22.167586081144357	1.6430040593705977	0.14438125731823215	0.5482302814112583	-4.55901333860366	FALSE	FALSE
CL(88:18) | CL(88:18)-H | 1652.0589	CL(88:18)	CL(88:18)-H	CL	1652.058855	-0.46763371335619747	18.590497293692778	-1.1586429625521726	0.28459515608411484	0.653528889307932	-4.587311403902445	FALSE	FALSE
CL(88:19) | CL(88:19)-H | 1650.0432	CL(88:19)	CL(88:19)-H	CL	1650.043205	-0.6924281892415025	18.168690734142476	-1.7220912504393595	0.12872213068581784	0.5295607127169472	-4.554348234029738	FALSE	FALSE
CL(89:13) | CL(89:13)-H | 1676.1528	CL(89:13)	CL(89:13)-H	CL	1676.152755	0.19188063784158793	20.2856844753052	0.7383306138765955	0.4843248665340064	0.7784853682939245	-4.608553373385783	FALSE	FALSE
CL(89:16) | CL(89:16)-H | 1670.1058	CL(89:16)	CL(89:16)-H	CL	1670.105805	-0.30471531471152175	17.748385609587164	-0.9852947436127727	0.35730108451126946	0.7103220943320553	-4.59669788096586	FALSE	FALSE
CL(90:19)-2H | CL(90:19)-2H | 838.5336	CL(90:19)-2H	CL(90:19)-2H	CL	838.5336140299999	0.38466288764369805	21.32001254189104	1.2968712955931976	0.23082540421998235	0.6171046520983202	-4.576678163905836	FALSE	FALSE
MLCL(22:6_18:1_24:1) | MLCL(22:6_18:1_24:1)-H | 1321.8605	MLCL(22:6_18:1_24:1)	MLCL(22:6_18:1_24:1)-H	MLCL	1321.86049	0.36233525579919323	20.84856002451154	0.7256347944340281	0.4916029550673652	0.785365696510059	-4.609100725258962	FALSE	FALSE
MLCL(46:2) | MLCL(46:2)-2H | 540.3327	MLCL(46:2)	MLCL(46:2)-2H	MLCL	540.3327065	0.10724962298274258	27.439390622688688	0.8941745996529239	0.3844817224651973	0.72995805279624415	-4.611759352254419	FALSE	FALSE
MLCL(48:2) | MLCL(48:2)-2H | 554.3484	MLCL(48:2)	MLCL(48:2)-2H	MLCL	554.3483565	-0.20217020614295733	23.827133035812906	-0.4169338131255541	0.6822668930965942	0.9027976060167054	-4.652180656952872	FALSE	FALSE
MLCL(48:8) | MLCL(48:8)-2H | 548.3014	MLCL(48:8)	MLCL(48:8)-2H	MLCL	548.3014065	0.35099732027362246	23.596949072060124	1.6287525045465097	0.12289252454876803	0.5295607127169472	-4.507058271926528	FALSE	FALSE
MLCL(49:5) | MLCL(49:5)-2H | 558.3327	MLCL(49:5)	MLCL(49:5)-2H	MLCL	558.3327065	-0.13574463331118294	25.23285567926259	-0.2639242232858171	0.7952073862033242	0.9618564970446974	-4.6591966400975355	FALSE	FALSE
MLCL(50:2) | MLCL(50:2)-2H | 568.3640	MLCL(50:2)	MLCL(50:2)-2H	MLCL	568.3640065	0.013244951590092823	28.214551729428145	0.08115027250497911	0.9363288654935975	0.9891861401585587	-4.6634857370559795	FALSE	FALSE
MLCL(50:4) | MLCL(50:4)-2H | 566.3484	MLCL(50:4)	MLCL(50:4)-2H	MLCL	566.3483565	-0.06710109996610322	25.810319074672847	-0.6051231336331779	0.5535834867939153	0.8211700137437101	-4.63944716620671	FALSE	FALSE
MLCL(52:2) | MLCL(52:2)-2H | 582.3797	MLCL(52:2)	MLCL(52:2)-2H	MLCL	582.3796565	-0.3955615459570741	21.787246876607153	-1.9340064171330094	0.089165921248757	0.514582896612364	-4.531112939126823	FALSE	FALSE
MLCL(54:2) | MLCL(54:2)-2H | 596.3953	MLCL(54:2)	MLCL(54:2)-2H	MLCL	596.3953065	0.096204943954576	21.307726882440623	0.6216763154512533	0.542911818750198	0.8174879109916775	-4.638119101857126	FALSE	FALSE
MLCL(54:6) | MLCL(54:6)-H | 1185.7353	MLCL(54:6)	MLCL(54:6)-H	MLCL	1185.73529	-0.04844035665831522	18.4492344122087	-0.10017476365286379	0.9215321803206048	0.9831660375961376	-4.658983498476687	FALSE	FALSE
MLCL(56:6) | MLCL(56:6)-2H | 606.3797	MLCL(56:6)	MLCL(56:6)-2H	MLCL	606.3796565	1.8307883178594608	21.415826344462605	1.9436342928424766	0.08785018302199736	0.514582896612364	-4.530430106376347	FALSE	FALSE
MLCL(58:12) | MLCL(58:12)-2H | 614.3484	MLCL(58:12)	MLCL(58:12)-2H	MLCL	614.3483565	-0.0943404397602327	22.396383849698527	-0.3520422704022578	0.7294004071656113	0.9460539934524266	-4.655530647020988	FALSE	FALSE
MLCL(58:14) | MLCL(58:14)-2H | 612.3327	MLCL(58:14)	MLCL(58:14)-2H	MLCL	612.3327065	1.1437814703320586	21.540683378927213	2.0878437988968472	0.07025163900842521	0.514582896612364	-4.520316835133669	FALSE	FALSE
MLCL(60:6) | MLCL(60:6)-H | 1269.8292	MLCL(60:6)	MLCL(60:6)-H	MLCL	1269.82919	0.4284936551853134	18.102567386990607	0.566968617745063	0.5884453810700457	0.842473714974601	-4.615319806876419	FALSE	FALSE
MLCL(69:4) | MLCL(69:4)-2H | 699.4970	MLCL(69:4)	MLCL(69:4)-2H	MLCL	699.4970315	1.2699591558373284	23.00351577520771	1.981278118891596	0.08288295384100716	0.514582896612364	-4.527768716272849	FALSE	FALSE
