feature_id	lipidName	LipidIon	Class	CalcMz	logFC	AveExpr	t	P.Value	adj.P.Val	B	sig_FDR_0.05	sig_FDR_0.05_logFC1
PC(29:2) | PC(29:2)+H | 688.4912	PC(29:2)	PC(29:2)+H	PC	688.4911835	0.41802654835734165	23.569533884205587	0.9573549761569408	0.3526311538105089	0.7527188511337646	-4.84333235913658	FALSE	FALSE
PC(29:7e) | PC(29:7e)+H | 664.4337	PC(29:7e)	PC(29:7e)+H	PC	664.4336685	-1.7259543124227574	24.53274572955419	-2.709234963292566	0.02668857072968996	0.6589799408539474	-3.6882077545410352	FALSE	FALSE
PC(30:0) | PC(30:0)+H | 706.5381	PC(30:0)	PC(30:0)+H	PC	706.5381334700002	0.10055521909271732	33.30555446649863	0.5177979961597781	0.60933959249724845	0.8750997521165302	-5.201936619634827	FALSE	FALSE
PC(30:0e) | PC(30:0e)+H | 692.5589	PC(30:0e)	PC(30:0e)+H	PC	692.5588685	0.050273422942003765	28.209392412375195	0.24466320758364657	0.8087969084801188	0.9519193983574282	-5.283603152849903	FALSE	FALSE
PC(30:1) | PC(30:1)+H | 704.5225	PC(30:1)	PC(30:1)+H	PC	704.5224834700001	-0.08101366056611171	30.06573487647103	-0.8292580150364562	0.41513029016071423	0.7768914699228753	-5.040024423618789	FALSE	FALSE
PC(30:1_20:4) | PC(30:1_20:4)-CH3 | 960.7427	PC(30:1_20:4)	PC(30:1_20:4)-CH3	PC	960.7426805	-0.4621364016446838	21.385583805952006	-1.905166016718177	0.07489187059714143	0.6589799408539474	-4.02320134470432	FALSE	FALSE
PC(30:1_22:5) | PC(30:1_22:5)-CH3 | 986.7583	PC(30:1_22:5)	PC(30:1_22:5)-CH3	PC	986.7583305	-0.4472543137205077	22.36501007666326	-2.255858751557168	0.054069214250413514	0.6589799408539474	-3.954293747757174	FALSE	FALSE
PC(30:1e) | PC(30:1e)+H | 690.5432	PC(30:1e)	PC(30:1e)+H	PC	690.5432184700002	0.14377311318026129	25.31181695001509	0.7122132500410376	0.4965743667568139	0.8192617926285427	-4.814747432646538	FALSE	FALSE
PC(30:2) | PC(30:2)+H | 702.5068	PC(30:2)	PC(30:2)+H	PC	702.5068334700001	-0.06877042223861417	25.71078843932544	-0.5189091036031899	0.6085762228940158	0.8750821764899261	-5.2014873312089005	FALSE	FALSE
PC(30:3) | PC(30:3)+H | 700.4912	PC(30:3)	PC(30:3)+H	PC	700.4911834700001	-0.0010868577258769893	24.46714154616914	-0.007753837432459539	0.9938774873068392	0.9996912644839877	-5.307215858384316	FALSE	FALSE
PC(31:0) | PC(31:0)+H | 720.5538	PC(31:0)	PC(31:0)+H	PC	720.5537834700001	0.10177992119155067	31.580293935706127	0.22104666961636638	0.8269258789635144	0.9551524824858532	-5.28794055050544	FALSE	FALSE
PC(31:0e) | PC(31:0e)+H | 706.5745	PC(31:0e)	PC(31:0e)+H	PC	706.5745185	-0.07324407039595353	27.040799286438126	-0.41742126494709414	0.6873470519430105	0.9083344633215837	-4.904985107401829	FALSE	FALSE
PC(31:1) | PC(31:1)+H | 718.5381	PC(31:1)	PC(31:1)+H	PC	718.5381334700002	-0.33472404128862815	29.934178487455565	-1.2068361298261168	0.2392560871457406	0.7074449923657309	-4.752057076042298	FALSE	FALSE
PC(31:1e) | PC(31:1e)+H | 704.5589	PC(31:1e)	PC(31:1e)+H	PC	704.5588685	0.06032093894130561	27.24628141731591	0.34584384450616373	0.7383785457881775	0.9264707648205344	-4.920315452928071	FALSE	FALSE
PC(31:2) | PC(31:2)+H | 716.5225	PC(31:2)	PC(31:2)+H	PC	716.5224835	0.16487859070583216	29.40609516418439	0.9445806624366727	0.3725215777881376	0.7596938380099909	-4.716822275875202	FALSE	FALSE
PC(31:2e) | PC(31:2e)+H | 702.5432	PC(31:2e)	PC(31:2e)+H	PC	702.5432185	-0.11599844984052313	30.294144505212007	-0.5873913561946057	0.5651387506025598	0.8584159960915393	-5.038841707146943	FALSE	FALSE
PC(31:3) | PC(31:3)+H | 714.5068	PC(31:3)	PC(31:3)+H	PC	714.5068335	0.07557414596522291	25.75334220405435	0.3723472317592817	0.7193044658225527	0.9202643040616321	-4.914956792282717	FALSE	FALSE
PC(32:0) | PC(32:0)+H | 734.5694	PC(32:0)	PC(32:0)+H	PC	734.5694335	-0.20533566181987406	35.25497738427114	-0.7089082879699939	0.4852111571717006	0.8128711921603868	-5.111038802560898	FALSE	FALSE
PC(32:0e) | PC(32:0e)+H | 720.5902	PC(32:0e)	PC(32:0e)+H	PC	720.5901684700001	0.8483907949858341	31.225909329675392	1.4584552746113022	0.15767866950351206	0.6735787890620824	-4.509600823770444	FALSE	FALSE
PC(32:1) | PC(32:1)+H | 732.5538	PC(32:1)	PC(32:1)+H	PC	732.5537834700001	-0.22317030944991667	34.07156170385244	-0.4764881645036694	0.6380361247264185	0.8884802110676294	-5.2179745288845725	FALSE	FALSE
PC(32:1_20:4) | PC(32:1_20:4)-CH3 | 988.7740	PC(32:1_20:4)	PC(32:1_20:4)-CH3	PC	988.7739805	-0.2928220078418049	21.827491168895897	-1.3831179487459038	0.18562622008910065	0.6850404571681388	-4.522698033958614	FALSE	FALSE
PC(32:1e) | PC(32:1e)+H | 718.5745	PC(32:1e)	PC(32:1e)+H	PC	718.5745185	-0.12396167281025951	29.720241058914336	-0.38344138163700414	0.7047681082704496	0.9156224360309274	-5.2493143412365	FALSE	FALSE
PC(32:2) | PC(32:2)+H | 730.5381	PC(32:2)	PC(32:2)+H	PC	730.5381334700002	0.7045435806794501	30.426143468619426	0.9821935807335727	0.33580273213812417	0.7488809292958728	-4.93497931311154	FALSE	FALSE
PC(32:2e) | PC(32:2e)+H | 716.5589	PC(32:2e)	PC(32:2e)+H	PC	716.5588685	-0.05086876291879106	26.981588403610196	-0.22493335718320687	0.8248786380549151	0.9546504468416869	-5.143146921773723	FALSE	FALSE
PC(32:3) | PC(32:3)+H | 728.5225	PC(32:3)	PC(32:3)+H	PC	728.5224834700001	-0.06387575558065899	27.13472358154203	-0.18071418189789537	0.8581092711817032	0.9671737839525578	-5.294335322117591	FALSE	FALSE
PC(32:3e) | PC(32:3e)+H | 714.5432	PC(32:3e)	PC(32:3e)+H	PC	714.5432184700002	-0.10556465591122947	23.979600576102683	-0.39587446760883344	0.6956949532935981	0.9118775912281183	-5.2455123703005	FALSE	FALSE
