M	sample_left_out	beta_M_loo	beta_M_full
EphB1_mito_stress_cell_death	batch3_WT_2	-0.39708964449821643	-0.38961651452167795
EphB1_mito_stress_cell_death	batch3_WT_3	-0.3271462243753595	-0.38961651452167795
EphB1_NFkB_inflammation_ROS	batch1_KO_1	-0.5777882933057163	-0.5852679245768144
EphB1_NFkB_inflammation_ROS	batch1_KO_2	-0.5945578979036119	-0.5852679245768144
EphB1_NFkB_inflammation_ROS	batch1_WT_1	-0.6310735389453492	-0.5852679245768144
EphB1_NFkB_inflammation_ROS	batch1_WT_2	-0.527876614073916	-0.5852679245768144
EphB1_NFkB_inflammation_ROS	batch1_WT_3	-0.5540836699176462	-0.5852679245768144
EphB1_NFkB_inflammation_ROS	batch2_KO_1	-0.5821235635854513	-0.5852679245768144
EphB1_NFkB_inflammation_ROS	batch2_KO_2	-0.5863428918081831	-0.5852679245768144
EphB1_NFkB_inflammation_ROS	batch2_KO_3	-0.6775014451487699	-0.5852679245768144
EphB1_NFkB_inflammation_ROS	batch2_KO_4	-0.5820998069702287	-0.5852679245768144
EphB1_NFkB_inflammation_ROS	batch2_WT_1	-0.576302346319665	-0.5852679245768144
EphB1_NFkB_inflammation_ROS	batch2_WT_2	-0.5268968763339976	-0.5852679245768144
EphB1_NFkB_inflammation_ROS	batch2_WT_3	-0.5824695048766039	-0.5852679245768144
EphB1_NFkB_inflammation_ROS	batch2_WT_4	-0.6359864977467627	-0.5852679245768144
EphB1_NFkB_inflammation_ROS	batch3_KO_1	-0.5949780527170585	-0.5852679245768144
EphB1_NFkB_inflammation_ROS	batch3_KO_2	-0.5502264831356942	-0.5852679245768144
EphB1_NFkB_inflammation_ROS	batch3_KO_3	-0.597650145516461	-0.5852679245768144
EphB1_NFkB_inflammation_ROS	batch3_WT_1	-0.5894847952001858	-0.5852679245768144
EphB1_NFkB_inflammation_ROS	batch3_WT_2	-0.5903330597325803	-0.5852679245768144
EphB1_NFkB_inflammation_ROS	batch3_WT_3	-0.5927145420536332	-0.5852679245768144
EphB1_PGC1_NRF_mito_biogenesis	batch1_KO_1	0.5497596176129304	0.517791397913154
EphB1_PGC1_NRF_mito_biogenesis	batch1_KO_2	0.5564005375686089	0.517791397913154
EphB1_PGC1_NRF_mito_biogenesis	batch1_WT_1	0.5427289691842027	0.517791397913154
EphB1_PGC1_NRF_mito_biogenesis	batch1_WT_2	0.47490400701772717	0.517791397913154
EphB1_PGC1_NRF_mito_biogenesis	batch1_WT_3	0.47771005309338566	0.517791397913154
EphB1_PGC1_NRF_mito_biogenesis	batch2_KO_1	0.513022763954959	0.517791397913154
EphB1_PGC1_NRF_mito_biogenesis	batch2_KO_2	0.5177353451103945	0.517791397913154
EphB1_PGC1_NRF_mito_biogenesis	batch2_KO_3	0.4885975052604351	0.517791397913154
EphB1_PGC1_NRF_mito_biogenesis	batch2_KO_4	0.5732155716147977	0.517791397913154
EphB1_PGC1_NRF_mito_biogenesis	batch2_WT_1	0.5462234527356633	0.517791397913154
EphB1_PGC1_NRF_mito_biogenesis	batch2_WT_2	0.5548796482260986	0.517791397913154
EphB1_PGC1_NRF_mito_biogenesis	batch2_WT_3	0.5239655940530609	0.517791397913154
EphB1_PGC1_NRF_mito_biogenesis	batch2_WT_4	0.4515091204585327	0.517791397913154
EphB1_PGC1_NRF_mito_biogenesis	batch3_KO_1	0.553805374985964	0.517791397913154
EphB1_PGC1_NRF_mito_biogenesis	batch3_KO_2	0.4543746502595199	0.517791397913154
EphB1_PGC1_NRF_mito_biogenesis	batch3_KO_3	0.5180383903651612	0.517791397913154
EphB1_PGC1_NRF_mito_biogenesis	batch3_WT_1	0.5197299329897237	0.517791397913154
EphB1_PGC1_NRF_mito_biogenesis	batch3_WT_2	0.5200237190068976	0.517791397913154
EphB1_PGC1_NRF_mito_biogenesis	batch3_WT_3	0.4930428198797964	0.517791397913154
EphB1_PI3K_AKT_mTOR	batch1_KO_1	0.06767911678907512	0.09465782809319546
EphB1_PI3K_AKT_mTOR	batch1_KO_2	0.09375873328903069	0.09465782809319546
EphB1_PI3K_AKT_mTOR	batch1_WT_1	0.09847401021023248	0.09465782809319546
EphB1_PI3K_AKT_mTOR	batch1_WT_2	0.22436422049219046	0.09465782809319546
EphB1_PI3K_AKT_mTOR	batch1_WT_3	0.399130439187083	0.09465782809319546
EphB1_PI3K_AKT_mTOR	batch2_KO_1	0.17551024152429615	0.09465782809319546
EphB1_PI3K_AKT_mTOR	batch2_KO_2	0.08744241597014792	0.09465782809319546
EphB1_PI3K_AKT_mTOR	batch2_KO_3	0.03447953248411025	0.09465782809319546
EphB1_PI3K_AKT_mTOR	batch2_KO_4	0.0584912398184387	0.09465782809319546
EphB1_PI3K_AKT_mTOR	batch2_WT_1	0.05200091012470087	0.09465782809319546
EphB1_PI3K_AKT_mTOR	batch2_WT_2	0.03520966313273254	0.09465782809319546
EphB1_PI3K_AKT_mTOR	batch2_WT_3	0.0860976710944816	0.09465782809319546
EphB1_PI3K_AKT_mTOR	batch2_WT_4	0.05570185663883419	0.09465782809319546
EphB1_PI3K_AKT_mTOR	batch3_KO_1	0.09539146762597454	0.09465782809319546
EphB1_PI3K_AKT_mTOR	batch3_KO_2	0.059792450794329634	0.09465782809319546
EphB1_PI3K_AKT_mTOR	batch3_KO_3	0.09271433952217444	0.09465782809319546
EphB1_PI3K_AKT_mTOR	batch3_WT_1	0.13060914341795088	0.09465782809319546
EphB1_PI3K_AKT_mTOR	batch3_WT_2	0.12153949631529642	0.09465782809319546
EphB1_PI3K_AKT_mTOR	batch3_WT_3	-0.1553729338898019	0.09465782809319546
