M	sample_left_out	beta_M_loo	beta_M_full
EphB1_MAPK_ERK_p38_JNK	batch2_KO_2	-0.1942310153053503	-0.21556000719338805
EphB1_MAPK_ERK_p38_JNK	batch2_KO_3	-0.3176570456403113	-0.21556000719338805
EphB1_MAPK_ERK_p38_JNK	batch2_KO_4	-0.28608842663726897	-0.21556000719338805
EphB1_MAPK_ERK_p38_JNK	batch2_WT_1	-0.16140586676526536	-0.21556000719338805
EphB1_MAPK_ERK_p38_JNK	batch2_WT_2	-0.22107144422521122	-0.21556000719338805
EphB1_MAPK_ERK_p38_JNK	batch2_WT_3	-0.36619953973563923	-0.21556000719338805
EphB1_MAPK_ERK_p38_JNK	batch2_WT_4	-0.17501507126944368	-0.21556000719338805
EphB1_MAPK_ERK_p38_JNK	batch3_KO_1	-0.23074434040162953	-0.21556000719338805
EphB1_MAPK_ERK_p38_JNK	batch3_KO_2	-0.23311493094236133	-0.21556000719338805
EphB1_MAPK_ERK_p38_JNK	batch3_KO_3	-0.263215285376746	-0.21556000719338805
EphB1_MAPK_ERK_p38_JNK	batch3_WT_1	-0.1608087329413625	-0.21556000719338805
EphB1_MAPK_ERK_p38_JNK	batch3_WT_2	-0.18120456075226046	-0.21556000719338805
EphB1_MAPK_ERK_p38_JNK	batch3_WT_3	-0.0940268702151179	-0.21556000719338805
EphB1_mito_stress_cell_death	batch1_KO_1	-0.006703527319115028	0.02501272889010698
EphB1_mito_stress_cell_death	batch1_KO_2	0.043010857402405234	0.02501272889010698
EphB1_mito_stress_cell_death	batch1_WT_1	-0.008513155864621714	0.02501272889010698
EphB1_mito_stress_cell_death	batch1_WT_2	0.05472587307763825	0.02501272889010698
EphB1_mito_stress_cell_death	batch1_WT_3	0.04051314290778931	0.02501272889010698
EphB1_mito_stress_cell_death	batch2_KO_1	0.017198287924727242	0.02501272889010698
EphB1_mito_stress_cell_death	batch2_KO_2	0.03698616254102866	0.02501272889010698
EphB1_mito_stress_cell_death	batch2_KO_3	0.41982637815499807	0.02501272889010698
EphB1_mito_stress_cell_death	batch2_KO_4	0.025721700642822677	0.02501272889010698
EphB1_mito_stress_cell_death	batch2_WT_1	-0.036748395889852965	0.02501272889010698
EphB1_mito_stress_cell_death	batch2_WT_2	0.007577522523840546	0.02501272889010698
EphB1_mito_stress_cell_death	batch2_WT_3	0.05570850633328343	0.02501272889010698
EphB1_mito_stress_cell_death	batch2_WT_4	0.039619036574185335	0.02501272889010698
EphB1_mito_stress_cell_death	batch3_KO_1	0.032201014681007556	0.02501272889010698
EphB1_mito_stress_cell_death	batch3_KO_2	0.052586844356662374	0.02501272889010698
EphB1_mito_stress_cell_death	batch3_KO_3	0.01626625698467389	0.02501272889010698
EphB1_mito_stress_cell_death	batch3_WT_1	0.008642017940223606	0.02501272889010698
EphB1_mito_stress_cell_death	batch3_WT_2	-0.0026744494515177734	0.02501272889010698
EphB1_mito_stress_cell_death	batch3_WT_3	-0.29758947404841396	0.02501272889010698
EphB1_NFkB_inflammation_ROS	batch1_KO_1	0.08911094802620032	0.09437271555547828
EphB1_NFkB_inflammation_ROS	batch1_KO_2	0.08501128467857079	0.09437271555547828
EphB1_NFkB_inflammation_ROS	batch1_WT_1	0.17854695031821186	0.09437271555547828
EphB1_NFkB_inflammation_ROS	batch1_WT_2	-0.013496287350880092	0.09437271555547828
EphB1_NFkB_inflammation_ROS	batch1_WT_3	0.09691505423082335	0.09437271555547828
EphB1_NFkB_inflammation_ROS	batch2_KO_1	0.093110139682459	0.09437271555547828
EphB1_NFkB_inflammation_ROS	batch2_KO_2	0.11084908069619238	0.09437271555547828
EphB1_NFkB_inflammation_ROS	batch2_KO_3	0.569542912209696	0.09437271555547828
EphB1_NFkB_inflammation_ROS	batch2_KO_4	0.07846325229214396	0.09437271555547828
EphB1_NFkB_inflammation_ROS	batch2_WT_1	0.010943163608878441	0.09437271555547828
EphB1_NFkB_inflammation_ROS	batch2_WT_2	0.07576006340249078	0.09437271555547828
EphB1_NFkB_inflammation_ROS	batch2_WT_3	0.09613038051154885	0.09437271555547828
EphB1_NFkB_inflammation_ROS	batch2_WT_4	0.11573408330223711	0.09437271555547828
EphB1_NFkB_inflammation_ROS	batch3_KO_1	0.10162351037666523	0.09437271555547828
EphB1_NFkB_inflammation_ROS	batch3_KO_2	0.1114876426071631	0.09437271555547828
EphB1_NFkB_inflammation_ROS	batch3_KO_3	0.08373872898099315	0.09437271555547828
EphB1_NFkB_inflammation_ROS	batch3_WT_1	0.08676045567415001	0.09437271555547828
EphB1_NFkB_inflammation_ROS	batch3_WT_2	0.076008171239184	0.09437271555547828
EphB1_NFkB_inflammation_ROS	batch3_WT_3	-0.15062405916494478	0.09437271555547828
EphB1_PGC1_NRF_mito_biogenesis	batch1_KO_1	-0.22289473778316748	-0.2059731019556223
EphB1_PGC1_NRF_mito_biogenesis	batch1_KO_2	-0.2504519316096172	-0.2059731019556223
EphB1_PGC1_NRF_mito_biogenesis	batch1_WT_1	-0.16614285747602134	-0.2059731019556223
EphB1_PGC1_NRF_mito_biogenesis	batch1_WT_2	-0.14315734264353536	-0.2059731019556223
EphB1_PGC1_NRF_mito_biogenesis	batch1_WT_3	-0.22540374365752727	-0.2059731019556223
EphB1_PGC1_NRF_mito_biogenesis	batch2_KO_1	-0.20408570251908464	-0.2059731019556223
EphB1_PGC1_NRF_mito_biogenesis	batch2_KO_2	-0.22028388623802378	-0.2059731019556223
EphB1_PGC1_NRF_mito_biogenesis	batch2_KO_3	-0.40317633521961116	-0.2059731019556223
EphB1_PGC1_NRF_mito_biogenesis	batch2_KO_4	-0.27347810328280653	-0.2059731019556223
EphB1_PGC1_NRF_mito_biogenesis	batch2_WT_1	-0.07423683821209305	-0.2059731019556223
