n	group_ref	group_focal	mediator_col	outcome_col	a	se_a	p_a	b	se_b	p_b	c_total	se_c_total	p_c_total	c_prime	se_c_prime	p_c_prime	ab	se_ab_sobel	z_sobel	p_sobel	ab_boot_mean	ab_boot_ci_low	ab_boot_ci_high	a_boot_mean	a_boot_ci_low	a_boot_ci_high	b_boot_mean	b_boot_ci_low	b_boot_ci_high
5	WT	HO	EphB1_AMPK_energy_sensing	Synthesis_score	-0.0994940882081518	0.32568860067986166	0.7799644164105847	-0.547760123706461	0.9079589968171893	0.6076221140212845	-0.38782247123451186	0.4546617803223049	0.4563540033145877	-0.44232136529947064	0.5200935180495677	0.4846414740335958	0.05449889406495877	0.19996744070641756	0.27253883868510065	0.7852077321013724	0.0268170937308621	-8.648949792400941	9.802728156495974	-0.09082762482987228	-0.5815741106245325	0.3911675058084494	-3.2443294947544947	-22.110603933027704	1.7565452973516846
5	WT	HO	EphB1_AMPK_energy_sensing	Transport_score	-0.0994940882081518	0.32568860067986166	0.7799644164105847	1.276849680916314	0.6375679157806269	0.1831381054938996	0.7111413117656326	0.5090889765492134	0.25684514445723466	0.8381803065472708	0.3652091575459557	0.14865033577589798	-0.12703899478163821	0.4206656683798693	-0.3019951575104996	0.7626557544634129	-0.0013579639963760479	-5.121570071504958	4.5187627056000625	-0.09082762482987228	-0.5815741106245325	0.3911675058084494	1.625826822681954	-2.6080501438059875	11.551988952305392
5	WT	HO	EphB1_cytoskeleton_FAQ_Src_Rho	CL_score	0.36635557255325335	0.41742131512230357	0.4447387828963547	385655675.8126134	1164293917.2128386	0.7719526706803951	-1099832037.3874567	705910040.0885181	0.2171063105782819	-1241119143.3081987	943680200.5073793	0.31899519058924086	141287105.92074186	455912237.9336261	0.3098997880844583	0.7566371639622469	39591659.48928955	-1673000140.914456	2428743042.764928	0.37548500549093233	-0.20626299603739492	0.9844261429154444	727492724.7319695	-1886996900.6877766	5683311643.324326
5	WT	HO	EphB1_cytoskeleton_FAQ_Src_Rho	PC_score	0.36635557255325335	0.41742131512230357	0.4447387828963547	-1279165036.0499785	22395405591.57924	0.9596448719460087	48328589348.0347	13231298656.569124	0.03542792960423716	48797218587.206894	18151860562.578342	0.11499105487018298	-468629239.1721928	8222037715.016132	-0.05699672701772243	0.9545478023661629	1253917164.7143128	-42549807098.07405	27813197488.514637	0.37548500549093233	-0.20626299603739492	0.9844261429154444	-6848265252.105478	-99567475786.31918	30197158597.12746
5	WT	HO	EphB1_cytoskeleton_FAQ_Src_Rho	PE_score	0.36635557255325335	0.41742131512230357	0.4447387828963547	1971613451.5140488	7988661481.715855	0.82808327125209	-2922792841.341205	4787163447.31416	0.5846432162893991	-3645104416.2243304	6474947225.437645	0.6301561772504425	722311574.8831254	3040203354.204296	0.2375865988978142	0.81220174546633	1020125513.8992956	-9095124384.649408	14670171360.405243	0.37548500549093233	-0.20626299603739492	0.9844261429154444	1117019374.6673715	-21282789246.37313	16897519876.671158
5	WT	HO	EphB1_cytoskeleton_FAQ_Src_Rho	sum_CL_score	0.36635557255325335	0.41742131512230357	0.4447387828963547	385655675.8126134	1164293917.2128386	0.7719526706803951	-1099832037.3874567	705910040.0885181	0.2171063105782819	-1241119143.3081987	943680200.5073793	0.31899519058924086	141287105.92074186	455912237.9336261	0.3098997880844583	0.7566371639622469	39591659.48928955	-1673000140.914456	2428743042.764928	0.37548500549093233	-0.20626299603739492	0.9844261429154444	727492724.7319695	-1886996900.6877766	5683311643.324326
5	WT	HO	EphB1_cytoskeleton_FAQ_Src_Rho	CL_fraction_score	0.36635557255325335	0.41742131512230357	0.4447387828963547	6.674389303236679e-4	0.002132426792982204	0.783908246131803	-0.0022045573827507185	0.0012892821270239696	0.18581138487539242	-0.0024490773542137773	0.0017283685105784939	0.2922006411981936	2.4451997146305833e-4	8.294181765679171e-4	0.2948090340567015	0.7681397648199253	6.216809989475315e-5	-0.0029051834550388846	0.004444472651785797	0.37548500549093233	-0.20626299603739492	0.9844261429154444	0.0012782249239445317	-0.0032696136389319523	0.010400162851964389
5	WT	HO	EphB1_cytoskeleton_FAQ_Src_Rho	mito_lipid_mass_score	0.36635557255325335	0.41742131512230357	0.4447387828963547	1078104091.2766564	28324300181.167522	0.9730952311397216	44305964469.306076	16726537587.313915	0.07707010940438734	43910995027.674416	22957331374.006622	0.1959167936896976	394969441.63166434	10386519026.59166	0.03802712348771133	0.9696660562480475	2313634338.102893	-49216188439.95852	32821925162.81364	0.37548500549093233	-0.20626299603739492	0.9844261429154444	-5003753152.70617	-115166953389.36812	37805225256.34199
5	WT	HO	EphB1_cytoskeleton_FAQ_Src_Rho	Membrane context_score	0.36635557255325335	0.41742131512230357	0.4447387828963547	-0.24425612853673212	0.42446843938155837	0.6231081864261003	0.16274547835513403	0.27052249671773143	0.5898659613234188	0.2522300721748496	0.3440389544794114	0.5397580328728555	-0.08948459381971555	0.18595055570801927	-0.48122789135529564	0.6303545398650492	-0.05252917404878683	-0.8677195055151122	0.6241573271042512	0.37548500549093233	-0.20626299603739492	0.9844261429154444	-0.3726757329297886	-2.0304825508504702	0.703994526350438
5	WT	HO	EphB1_cytoskeleton_FAQ_Src_Rho	Oxidation_score	0.36635557255325335	0.41742131512230357	0.4447387828963547	0.2223729163077834	0.5780987686106588	0.7375381273678407	0.10234776187439153	0.35366354069594236	0.7911279302439007	0.020880204800116847	0.4685589727905863	0.9685051172381589	0.08146755707427468	0.23123802641735253	0.3523103805047923	0.7246055040800938	0.029910060275046432	-0.9254355581086964	1.1628977134441179	0.37548500549093233	-0.20626299603739492	0.9844261429154444	0.39765875229688147	-1.0438098522710548	2.721205989452162
5	WT	HO	EphB1_cytoskeleton_FAQ_Src_Rho	Remodeling_score	0.36635557255325335	0.41742131512230357	0.4447387828963547	0.2223729163077834	0.5780987686106588	0.7375381273678407	0.10234776187439153	0.35366354069594236	0.7911279302439007	0.020880204800116847	0.4685589727905863	0.9685051172381589	0.08146755707427468	0.23123802641735253	0.3523103805047923	0.7246055040800938	0.029910060275046432	-0.9254355581086964	1.1628977134441179	0.37548500549093233	-0.20626299603739492	0.9844261429154444	0.39765875229688147	-1.0438098522710548	2.721205989452162
5	WT	HO	EphB1_cytoskeleton_FAQ_Src_Rho	Supply_score	0.36635557255325335	0.41742131512230357	0.4447387828963547	-0.41440757641860776	0.24673993187385362	0.23505984226996107	-0.16498469403937993	0.22613867738180696	0.5184545242851035	-0.013164169110134799	0.19998694912131054	0.9535049344154523	-0.15182052492924514	0.1951771990123814	-0.7778599431566499	0.4366515851193573	-0.1384363489611454	-0.689184230626978	0.196011499359682	0.37548500549093233	-0.20626299603739492	0.9844261429154444	-0.47185425699781053	-0.9976936488814312	0.10971020430988854
5	WT	HO	EphB1_cytoskeleton_FAQ_Src_Rho	Synthesis_score	0.36635557255325335	0.41742131512230357	0.4447387828963547	-0.29322144739182215	0.7417586064771043	0.7307957530417579	-0.38782247123451186	0.4546617803223049	0.4563540033145877	-0.2803991599903872	0.6012080799700921	0.6868027782058297	-0.10742331124412466	0.29803967121606295	-0.3604329276227407	0.7185234063428645	-0.04153417211034682	-1.4676153597473895	1.2036029786797036	0.37548500549093233	-0.20626299603739492	0.9844261429154444	-0.5178364674460851	-3.4342519217177037	1.3575582182472195
5	WT	HO	EphB1_cytoskeleton_FAQ_Src_Rho	Transport_score	0.36635557255325335	0.41742131512230357	0.4447387828963547	0.9244955577042977	0.5624693164289958	0.24197111055624992	0.7111413117656326	0.5090889765492134	0.25684514445723466	0.37244721239993533	0.45589103357819233	0.4997847155732503	0.3386940993656973	0.4374749030918531	0.7742023530309449	0.43881113702519214	0.3155777870358071	-0.39864500726650576	1.6779430952835115	0.37548500549093233	-0.20626299603739492	0.9844261429154444	1.0312945647645517	-0.1492906249579281	1.9327024959640973
5	WT	HO	EphB1_integrin_caveolae_membrane_microdomain	CL_score	0.4623044610755857	0.3059648299969014	0.2279665257804965	-819133388.656245	1525124768.500095	0.6449604145401214	-1099832037.3874567	705910040.0885181	0.2171063105782819	-721143017.595713	1072552975.8858519	0.5706254944593258	-378689019.79174364	748291319.4446629	-0.5060716460973835	0.6128063543873989	-524117353.8591039	-2328371400.6082544	962350067.3925748	0.4627616789915715	0.12809973927770055	0.9191959595067022	-2051900002.467233	-8907191475.375725	1339555385.5695176
5	WT	HO	EphB1_integrin_caveolae_membrane_microdomain	PC_score	0.4623044610755857	0.3059648299969014	0.2279665257804965	10952150433.670443	29581564414.429737	0.7467389307341525	48328589348.0347	13231298656.569124	0.03542792960423716	43265361344.17795	20803409399.25772	0.17307365791935742	5063228003.856756	14080251913.690073	0.35959782785802547	0.7191479081868957	-11427549337.772694	-216937231749.6044	40791369117.32267	0.4627616789915715	0.12809973927770055	0.9191959595067022	-8725263763.755573	-236007599365.45685	156047499628.1971
5	WT	HO	EphB1_integrin_caveolae_membrane_microdomain	PE_score	0.4623044610755857	0.3059648299969014	0.2279665257804965	-1029171385.3438282	11039519458.098524	0.9342219559829174	-2922792841.341205	4787163447.31416	0.5846432162893991	-2447002318.685413	7763607077.719951	0.7824650567219317	-475790522.6557924	5113324136.108924	-0.09304916136567352	0.9258645054809318	-14634163736.16564	-175879026011.91797	8719254004.772894	0.4627616789915715	0.12809973927770055	0.9191959595067022	-28119883510.25161	-191340077371.86496	33355531219.22911
5	WT	HO	EphB1_integrin_caveolae_membrane_microdomain	sum_CL_score	0.4623044610755857	0.3059648299969014	0.2279665257804965	-819133388.656245	1525124768.500095	0.6449604145401214	-1099832037.3874567	705910040.0885181	0.2171063105782819	-721143017.595713	1072552975.8858519	0.5706254944593258	-378689019.79174364	748291319.4446629	-0.5060716460973835	0.6128063543873989	-524117353.8591039	-2328371400.6082544	962350067.3925748	0.4627616789915715	0.12809973927770055	0.9191959595067022	-2051900002.467233	-8907191475.375725	1339555385.5695176
5	WT	HO	EphB1_integrin_caveolae_membrane_microdomain	CL_fraction_score	0.4623044610755857	0.3059648299969014	0.2279665257804965	-0.001332491975868619	0.0028267280452955656	0.6837808635337596	-0.0022045573827507185	0.0012892821270239696	0.18581138487539242	-0.0015885403979592342	0.0019879131462689687	0.5080540719317295	-6.160169847914843e-4	0.0013689285931017937	-0.4499993556242982	0.6527109052055364	-5.4478581884617e-4	-0.004260797799928138	0.002928164531846341	0.4627616789915715	0.12809973927770055	0.9191959595067022	-0.0028691499475206744	-0.01629969421197374	0.0031855715873879407
5	WT	HO	EphB1_integrin_caveolae_membrane_microdomain	mito_lipid_mass_score	0.4623044610755857	0.3059648299969014	0.2279665257804965	9103845659.67042	38116459001.50637	0.8334708199447272	44305964469.306076	16726537587.313915	0.07707010940438734	40097216007.896835	26805624285.088894	0.2733423289323646	4208748461.4092436	17840202489.172695	0.235913715887673	0.8134996248771689	-26585830427.797306	-393498350336.39703	47182251721.487366	0.4627616789915715	0.12809973927770055	0.9191959595067022	-38897047276.4741	-428089730232.9025	180495839372.05072
5	WT	HO	EphB1_integrin_caveolae_membrane_microdomain	Membrane context_score	0.4623044610755857	0.3059648299969014	0.2279665257804965	0.33619045701033173	0.5782380731512594	0.6197637635546613	0.16274547835513403	0.27052249671773143	0.5898659613234188	0.007323130308217757	0.4066493305585874	0.9872671244466484	0.15542234804691626	0.2864293252222551	0.542620235991256	0.5873913032119307	0.54523410761495406	-0.3131730515085308	4.286444006199416	0.4627616789915715	0.12809973927770055	0.9191959595067022	1.5109868386797651	-0.4483775475957532	4.663253751136795
5	WT	HO	EphB1_integrin_caveolae_membrane_microdomain	Oxidation_score	0.4623044610755857	0.3059648299969014	0.2279665257804965	-0.5208888626683978	0.7296473423020288	0.5493635787279664	0.10234776187439153	0.35366354069594236	0.7911279302439007	0.3431570068105799	0.5131287908351841	0.5725070991526724	-0.24080924493618844	0.37307402016813196	-0.6454731016318526	0.518620644018069	-0.5922234101192001	-3.8031809957500267	0.3487326707518828	0.4627616789915715	0.12809973927770055	0.9191959595067022	-1.713084416710516	-4.264820286682715	0.49928912760869243
5	WT	HO	EphB1_integrin_caveolae_membrane_microdomain	Remodeling_score	0.4623044610755857	0.3059648299969014	0.2279665257804965	-0.5208888626683978	0.7296473423020288	0.5493635787279664	0.10234776187439153	0.35366354069594236	0.7911279302439007	0.3431570068105799	0.5131287908351841	0.5725070991526724	-0.24080924493618844	0.37307402016813196	-0.6454731016318526	0.518620644018069	-0.5922234101192001	-3.8031809957500267	0.3487326707518828	0.4627616789915715	0.12809973927770055	0.9191959595067022	-1.713084416710516	-4.264820286682715	0.49928912760869243
5	WT	HO	EphB1_integrin_caveolae_membrane_microdomain	Supply_score	0.4623044610755857	0.3059648299969014	0.2279665257804965	0.007377527875154997	0.5225967506925643	0.9900182309003775	-0.16498469403937993	0.22613867738180696	0.5184545242851035	-0.16839535808777356	0.36751924283206705	0.6917808915708352	0.003410664048393642	0.241609353797575	0.014116440422464613	0.9887370842021719	0.7309500556219392	-0.32096863020206534	8.262551830348736	0.4627616789915715	0.12809973927770055	0.9191959595067022	1.77558828337831	-0.45953866902641216	8.98889050250279
5	WT	HO	EphB1_integrin_caveolae_membrane_microdomain	Synthesis_score	0.4623044610755857	0.3059648299969014	0.2279665257804965	0.694571730689592	0.928909872125555	0.5325876713225262	-0.38782247123451186	0.4546617803223049	0.4563540033145877	-0.7089260808693005	0.6532613385184479	0.3912222258188667	0.3211036096347887	0.4791455199584364	0.6701588479062538	0.5027565341252025	0.8503846486687268	-0.41164969349001557	5.855891285124649	0.4627616789915715	0.12809973927770055	0.9191959595067022	2.3826404747930647	-0.5893689739475201	6.37066691227329
5	WT	HO	EphB1_integrin_caveolae_membrane_microdomain	Transport_score	0.4623044610755857	0.3059648299969014	0.2279665257804965	-8.100308080933691e-4	1.1765411890321906	0.9995131677370614	0.7111413117656326	0.5090889765492134	0.25684514445723466	0.7115157926218229	0.8274095205927253	0.4804471357045351	-3.744808561902262e-4	0.5439202967939533	-6.884847989632684e-4	0.999450668651958	-1.7547666053859237	-20.11667008187795	0.6112014554495007	0.4627616789915715	0.12809973927770055	0.9191959595067022	-4.158147014113147	-21.88507235461936	0.8750721314025229
5	WT	HO	EphB1_JAK_STAT_inflammatory	CL_score	-0.7037419617071937	0.5436241546620191	0.2861154331173244	-123387440.9638254	914041856.3666377	0.9049788365647012	-1099832037.3874567	705910040.0885181	0.2171063105782819	-1186664957.1413698	1074469484.3621974	0.3845064880672616	86832919.75391304	646737429.0396755	0.13426301904754318	0.8931945949454665	-28926605754.414146	-233215707538.63538	2183756910.5408196	-0.7011693982788867	-1.135349604399133	0.13833184921842284	25527281370.399807	-1933615132.0629756	205413122649.61774
5	WT	HO	EphB1_JAK_STAT_inflammatory	PC_score	-0.7037419617071937	0.5436241546620191	0.2861154331173244	695825725.4698162	17203276806.57461	0.9714111455255519	48328589348.0347	13231298656.569124	0.03542792960423716	48818271109.08316	20222701871.856037	0.1371602725533334	-489681761.0484597	12112575732.180231	-0.040427550000574346	0.9677522664742957	634576698481.8477	-85071284598.23668	4085769137896.4976	-0.7011693982788867	-1.135349604399133	0.13833184921842284	-602416594934.4884	-3598688123962.313	14084359665.1712
5	WT	HO	EphB1_JAK_STAT_inflammatory	PE_score	-0.7037419617071937	0.5436241546620191	0.2861154331173244	-1525633033.680246	6132633039.852537	0.8267510651377081	-2922792841.341205	4787163447.31416	0.5846432162893991	-3996444825.3086386	7208999253.3885	0.6350406713989603	1073651983.9674336	4394759371.783787	0.2443027918344593	0.8069963214053439	208261791419.27518	-68970432396.7333	873343054892.7784	-0.7011693982788867	-1.135349604399133	0.13833184921842284	-217118112800.60526	-769228307746.6508	1407097632.186874
5	WT	HO	EphB1_JAK_STAT_inflammatory	sum_CL_score	-0.7037419617071937	0.5436241546620191	0.2861154331173244	-123387440.9638254	914041856.3666377	0.9049788365647012	-1099832037.3874567	705910040.0885181	0.2171063105782819	-1186664957.1413698	1074469484.3621974	0.3845064880672616	86832919.75391304	646737429.0396755	0.13426301904754318	0.8931945949454665	-28926605754.414146	-233215707538.63538	2183756910.5408196	-0.7011693982788867	-1.135349604399133	0.13833184921842284	25527281370.399807	-1933615132.0629756	205413122649.61774
5	WT	HO	EphB1_JAK_STAT_inflammatory	CL_fraction_score	-0.7037419617071937	0.5436241546620191	0.2861154331173244	-1.3805453430059628e-4	0.0016741608195857253	0.9417894827413325	-0.0022045573827507185	0.0012892821270239696	0.18581138487539242	-0.0023017121515419934	0.001968000371131937	0.36269579366526716	9.715476879127469e-5	0.0011805651314900725	0.08229513662549813	0.9344120217147613	-0.05528821543805194	-0.42677253866359743	0.0011775196124429984	-0.7011693982788867	-1.135349604399133	0.13833184921842284	0.049584127673293926	-0.0015249916414734276	0.3758952634589222
5	WT	HO	EphB1_JAK_STAT_inflammatory	mito_lipid_mass_score	-0.7037419617071937	0.5436241546620191	0.2861154331173244	-953194749.1742352	21746221386.185883	0.9690205048687943	44305964469.306076	16726537587.313915	0.07707010940438734	43635161326.63321	25562999240.013985	0.2299497618588729	670803142.6728728	15312498690.037054	0.04380755592223006	0.9650578041131832	813911884146.7084	-154309197551.86438	4725896485250.644	-0.7011693982788867	-1.135349604399133	0.13833184921842284	-794007426364.6935	-4162503309059.3564	14611336641.275043
5	WT	HO	EphB1_JAK_STAT_inflammatory	Membrane context_score	-0.7037419617071937	0.5436241546620191	0.2861154331173244	0.060347051538073015	0.3492790210825877	0.8787305481918541	0.16274547835513403	0.27052249671773143	0.5898659613234188	0.20521423078778264	0.41058256475577193	0.6667778819533425	-0.042468752432648624	0.24798188153457132	-0.17125748127178408	0.8640213115125592	8.080771976014733	-13.723286346992248	83.32121383800423	-0.7011693982788867	-1.135349604399133	0.13833184921842284	-6.385078603066004	-73.38815596108856	12.151331503104801
5	WT	HO	EphB1_JAK_STAT_inflammatory	Oxidation_score	-0.7037419617071937	0.5436241546620191	0.2861154331173244	-0.1263345807282794	0.45126270089461995	0.8058082845694379	0.10234776187439153	0.35366354069594236	0.7911279302439007	0.01344081620121634	0.5304658623287881	0.9820863736747387	0.08890694567317518	0.3249138842186974	0.27363233764837364	0.7843671802651284	-11.892726776188873	-111.66517340886955	12.176093227540603	-0.7011693982788867	-1.135349604399133	0.13833184921842284	9.836731671865673	-10.781363988151627	98.35311782044974
5	WT	HO	EphB1_JAK_STAT_inflammatory	Remodeling_score	-0.7037419617071937	0.5436241546620191	0.2861154331173244	-0.1263345807282794	0.45126270089461995	0.8058082845694379	0.10234776187439153	0.35366354069594236	0.7911279302439007	0.01344081620121634	0.5304658623287881	0.9820863736747387	0.08890694567317518	0.3249138842186974	0.27363233764837364	0.7843671802651284	-11.892726776188873	-111.66517340886955	12.176093227540603	-0.7011693982788867	-1.135349604399133	0.13833184921842284	9.836731671865673	-10.781363988151627	98.35311782044974
5	WT	HO	EphB1_JAK_STAT_inflammatory	Supply_score	-0.7037419617071937	0.5436241546620191	0.2861154331173244	-0.07642289637800577	0.28913821211285823	0.8162838267150013	-0.16498469403937993	0.22613867738180696	0.5184545242851035	-0.21876669305578328	0.33988616988858694	0.5857583472129614	0.05378199901640337	0.20767665489526008	0.2589698829824077	0.7956584778781952	0.5857070919398824	-26.453014330934298	40.94053693219367	-0.7011693982788867	-1.135349604399133	0.13833184921842284	0.9445361569901035	-36.05985044039417	23.422913306914648
5	WT	HO	EphB1_JAK_STAT_inflammatory	Synthesis_score	-0.7037419617071937	0.5436241546620191	0.2861154331173244	0.17876099138194299	0.5777244665117633	0.7862613550721941	-0.38782247123451186	0.4546617803223049	0.4563540033145877	-0.26202086048266054	0.6791235054637669	0.73680164108497	-0.1258016107518513	0.4180215644948101	-0.3009452655962518	0.7634562323923144	14.414743164947621	-18.74795816914803	140.92514049094646	-0.7011693982788867	-1.135349604399133	0.13833184921842284	-11.690176080528818	-124.12488624200313	16.600444599014693
5	WT	HO	EphB1_JAK_STAT_inflammatory	Transport_score	-0.7037419617071937	0.5436241546620191	0.2861154331173244	0.15661761953415712	0.6528596091381874	0.832757877411625	0.7111413117656326	0.5090889765492134	0.25684514445723466	0.8213597025745112	0.7674459574313404	0.39654470989090573	-0.11021839080887863	0.46726699512704895	-0.23587882721935127	0.8135266981556737	1.862941421637974	-73.62827677545822	64.40462618485438	-0.7011693982788867	-1.135349604399133	0.13833184921842284	-5.229705419886074	-57.02729968009694	64.85075301050064
5	WT	HO	EphB1_MAPK_ERK_p38_JNK	CL_score	0.2144591030267378	0.4375950155362005	0.657676716836693	-77960259.50415501	1139342346.0967143	0.9516722825409183	-1099832037.3874567	705910040.0885181	0.2171063105782819	-1083112750.062464	897452451.6648473	0.3508560707130587	-16719287.324992793	246712408.67021823	-0.06776832756451076	0.9459700567218179	-163515877.73701087	-41905369414.01253	32438420088.600388	0.22430265085907575	-0.4200191297524056	0.8636965812431404	11169716906.304468	-1426898032.3864357	99770144847.248
5	WT	HO	EphB1_MAPK_ERK_p38_JNK	PC_score	0.2144591030267378	0.4375950155362005	0.657676716836693	7503404167.876069	20711577819.78932	0.7518420263466776	48328589348.0347	13231298656.569124	0.03542792960423716	46719416020.544914	16314373248.652487	0.10337513499463066	1609173327.4897876	5523633333.475998	0.291325153271378	0.7708026517997673	3721991927.7190976	-568297466233.7834	734151515225.7059	0.22430265085907575	-0.4200191297524056	0.8636965812431404	-190296493825.5679	-1747900186495.024	22834306813.221275
5	WT	HO	EphB1_MAPK_ERK_p38_JNK	PE_score	0.2144591030267378	0.4375950155362005	0.657676716836693	4265449355.781062	7123315262.988066	0.6100949136885826	-2922792841.341205	4787163447.31416	0.5846432162893991	-3837557284.1879888	5610988451.935941	0.5646252015855093	914764442.8467832	2411993722.3343673	0.37925656040325806	0.7044973540412776	1062676792.7147559	-121474960649.3823	156926665560.8144	0.22430265085907575	-0.4200191297524056	0.8636965812431404	-38350849228.82039	-373617900816.3755	14145944411.9776
5	WT	HO	EphB1_MAPK_ERK_p38_JNK	sum_CL_score	0.2144591030267378	0.4375950155362005	0.657676716836693	-77960259.50415501	1139342346.0967143	0.9516722825409183	-1099832037.3874567	705910040.0885181	0.2171063105782819	-1083112750.062464	897452451.6648473	0.3508560707130587	-16719287.324992793	246712408.67021823	-0.06776832756451076	0.9459700567218179	-163515877.73701087	-41905369414.01253	32438420088.600388	0.22430265085907575	-0.4200191297524056	0.8636965812431404	11169716906.304468	-1426898032.3864357	99770144847.248
5	WT	HO	EphB1_MAPK_ERK_p38_JNK	CL_fraction_score	0.2144591030267378	0.4375950155362005	0.657676716836693	-1.9609965643536338e-4	0.0020787224256434084	0.93344185077431	-0.0022045573827507185	0.0012892821270239696	0.18581138487539242	-0.002162502026327739	0.001637395944788324	0.3174709872995737	-4.205535642297948e-5	4.539848272837519e-4	-0.09263603956678892	0.9261927114048163	-2.991333911483771e-4	-0.07668463276853371	0.05936061098781185	0.22430265085907575	-0.4200191297524056	0.8636965812431404	0.020393901238475773	-0.0024723968896585903	0.18257414326280355
5	WT	HO	EphB1_MAPK_ERK_p38_JNK	mito_lipid_mass_score	0.2144591030267378	0.4375950155362005	0.657676716836693	11690893264.152954	25733059659.1356	0.6941461080720517	44305964469.306076	16726537587.313915	0.07707010940438734	41798745986.2945	20269761375.10178	0.17530588089037563	2507218483.0115733	7525165824.100373	0.3331778384181068	0.7390000457506443	4621152842.696842	-657334006794.5637	849172811372.5087	0.22430265085907575	-0.4200191297524056	0.8636965812431404	-217477626148.08405	-2021747942464.1526	31649059676.316242
5	WT	HO	EphB1_MAPK_ERK_p38_JNK	Membrane context_score	0.2144591030267378	0.4375950155362005	0.657676716836693	-0.08979450592288406	0.43249956152709823	0.854749129217931	0.16274547835513403	0.27052249671773143	0.5898659613234188	0.18200272755208483	0.3406770521311927	0.6466111022571142	-0.01925724919695081	0.10073328669726588	-0.19117066292917348	0.8483918873012766	0.04079365201470846	-11.589307449720247	14.971574096599255	0.22430265085907575	-0.4200191297524056	0.8636965812431404	-4.094040030122854	-35.644981468879216	0.5323423711475775
5	WT	HO	EphB1_MAPK_ERK_p38_JNK	Oxidation_score	0.2144591030267378	0.4375950155362005	0.657676716836693	0.012705084944173665	0.5714118686514651	0.9842797427391186	0.10234776187439153	0.35366354069594236	0.7911279302439007	0.09962304075338553	0.4500973602785041	0.8453736809470553	0.002724721121005995	0.12267052970781181	0.02221170094802714	0.9822790838872337	-0.07687765238420989	-20.064559080366603	15.531723152494974	0.22430265085907575	-0.4200191297524056	0.8636965812431404	5.391455159037445	-0.7893018922544501	47.7705839069624
5	WT	HO	EphB1_MAPK_ERK_p38_JNK	Remodeling_score	0.2144591030267378	0.4375950155362005	0.657676716836693	0.012705084944173665	0.5714118686514651	0.9842797427391186	0.10234776187439153	0.35366354069594236	0.7911279302439007	0.09962304075338553	0.4500973602785041	0.8453736809470553	0.002724721121005995	0.12267052970781181	0.02221170094802714	0.9822790838872337	-0.07687765238420989	-20.064559080366603	15.531723152494974	0.22430265085907575	-0.4200191297524056	0.8636965812431404	5.391455159037445	-0.7893018922544501	47.7705839069624
5	WT	HO	EphB1_MAPK_ERK_p38_JNK	Supply_score	0.2144591030267378	0.4375950155362005	0.657676716836693	-0.34888606802171707	0.26957014333331986	0.32487973254322366	-0.16498469403937993	0.22613867738180696	0.5184545242851035	-0.09016290083291706	0.21233862399563266	0.7124319278102423	-0.07482179320646287	0.163250039465199	-0.4583263406953913	0.6467180026462183	-0.04055196263221575	-5.694497809241032	7.3564012572668664	0.22430265085907575	-0.4200191297524056	0.8636965812431404	-2.2811806683483495	-17.5144433578617	0.0829600062434845
5	WT	HO	EphB1_MAPK_ERK_p38_JNK	Synthesis_score	0.2144591030267378	0.4375950155362005	0.657676716836693	-0.03229840300227423	0.7343297857688315	0.9689139910692395	-0.38782247123451186	0.4546617803223049	0.4563540033145877	-0.380895784697448	0.5784267290920281	0.5778849206237406	-0.006926686537063827	0.15811665708157116	-0.043807443598370556	0.9650578936487015	0.09630622228834415	-19.601548096982427	25.322136893444014	0.22430265085907575	-0.4200191297524056	0.8636965812431404	-6.818305506205467	-60.288056185371886	1.0265502554672752
5	WT	HO	EphB1_MAPK_ERK_p38_JNK	Transport_score	0.2144591030267378	0.4375950155362005	0.657676716836693	0.8191446413278337	0.5841461369844227	0.2958920177805162	0.7111413117656326	0.5090889765492134	0.25684514445723466	0.5354682867373065	0.46012805945748547	0.3645885220953584	0.17567302502832607	0.3797142768060137	0.4626452987388539	0.6436186334075837	0.10625355640317467	-13.229898492500102	10.241098241834264	0.22430265085907575	-0.4200191297524056	0.8636965812431404	4.271545295163227	-0.11288969204377924	31.498323660398324
5	WT	HO	EphB1_mito_stress_cell_death	CL_score	-0.4123816138220984	0.4371452825058097	0.41509568131246233	747135877.6239225	1012280822.3397925	0.5373250049635496	-1099832037.3874567	705910040.0885181	0.2171063105782819	-791726938.4285136	872763722.1860629	0.4600799292881542	-308105098.958943	530031362.47735316	-0.5812959775037982	0.561040991177137	-103653623.07511811	-1312321852.189991	1033658067.9398242	-0.4175380588535826	-0.9959866264721013	0.16975145967941907	824356672.6172943	-1194984297.2801883	4173547740.2180915
5	WT	HO	EphB1_mito_stress_cell_death	PC_score	-0.4123816138220984	0.4371452825058097	0.41509568131246233	-15529857248.980934	18370433021.98204	0.486913264480646	48328589348.0347	13231298656.569124	0.03542792960423716	41924361753.27313	15838537240.462503	0.11799160248803212	6404227594.761572	10172414141.332415	0.6295681148823858	0.5289771903961551	4607565750.620461	-20345356836.591953	33399037135.632675	-0.4175380588535826	-0.9959866264721013	0.16975145967941907	-21865799649.991158	-73117513106.16948	23520719952.146603
