M	sample_left_out	beta_M_loo	beta_M_full
EphB1_PI3K_AKT_mTOR	batch2_KO_2	0.8298167194312004	0.7510492034759582
EphB1_PI3K_AKT_mTOR	batch2_KO_3	0.638338339043777	0.7510492034759582
EphB1_PI3K_AKT_mTOR	batch2_KO_4	1.0375244032961417	0.7510492034759582
EphB1_PI3K_AKT_mTOR	batch2_WT_1	0.6987412974471527	0.7510492034759582
EphB1_PI3K_AKT_mTOR	batch2_WT_2	0.729206391760631	0.7510492034759582
EphB1_PI3K_AKT_mTOR	batch2_WT_3	0.7503709629792488	0.7510492034759582
EphB1_PI3K_AKT_mTOR	batch2_WT_4	0.7434305218518545	0.7510492034759582
EphB1_PI3K_AKT_mTOR	batch3_KO_1	0.7432642611142951	0.7510492034759582
EphB1_PI3K_AKT_mTOR	batch3_KO_2	0.7543586898263013	0.7510492034759582
EphB1_PI3K_AKT_mTOR	batch3_KO_3	0.7494674196195966	0.7510492034759582
EphB1_PI3K_AKT_mTOR	batch3_WT_1	0.7628343205698231	0.7510492034759582
EphB1_PI3K_AKT_mTOR	batch3_WT_2	0.8178693814465579	0.7510492034759582
EphB1_PI3K_AKT_mTOR	batch3_WT_3	0.6016676679797945	0.7510492034759582
